id,SM,VelDisp,SFR,GM,Tot_Mass,SM_sh,Metal,SF_Metal,NSF_Metal,SF_O,SF_H,x,y,z,SubGrpNum,Vel,Mass_sh,grpid,u,g,r,i,zmag
13776522,5.2027213E9,59.73212,0.686464,4.5387745E9,8.465512E10,5.338367E9,0.015419791,0.02736204,0.011610509,0.011859403,0.69228405,5.786351,58.434578,50.105984,3,713.1005144788496,1.4839459E11,27000000000210,2.4161196E-5,6.2881074E-5,1.0270091E-4,1.3563604E-4,1.6100435E-4
2796965,2.29642445E9,45.218025,0.22501576,1.24540634E9,6.1605462E10,2.31340083E9,0.015030375,0.0302812,0.0062361252,0.012890389,0.685122,55.904797,47.001556,46.626102,0,208.18871021863794,1.48410106E11,27000000007227,1.1297855E-5,2.8375242E-5,4.6633242E-5,6.095647E-5,7.181371E-5
13367702,1.38155904E9,44.686394,0.23368847,3.70476339E9,6.500171E10,1.39812941E9,0.012731451,0.020400876,0.0018567435,0.0091775,0.7081967,76.10093,92.60493,37.605885,0,480.89724084257335,1.4841951E11,27000000007141,1.0970801E-5,2.568534E-5,3.8588787E-5,4.950135E-5,5.4670163E-5
13560694,1.14781018E9,39.82141,0.1240891,9.7485734E8,5.266294E10,1.17880256E9,0.013640393,0.021662505,0.004915415,0.009338119,0.7048358,87.52418,3.3568115,13.59678,0,234.8213000746525,1.48434223E11,27000100000385,5.997115E-6,1.5381182E-5,2.5188983E-5,3.2196112E-5,3.7819787E-5
13404901,1.0783209E9,40.69621,0.22610667,3.81256602E9,5.5469945E10,1.11303565E9,0.012242436,0.018034592,0.002146321,0.0081357835,0.7134205,76.83483,93.59933,42.399544,0,757.3351305729849,1.48459946E11,27000000006938,1.09581315E-5,2.2962677E-5,3.248137E-5,4.1640567E-5,4.395467E-5
3331805,2.76404582E9,52.77453,0.2743031,3.55651226E9,6.4083644E10,2.93436416E9,0.015277666,0.028856035,0.001804657,0.012337994,0.68897533,82.66704,11.55304,56.71449,0,326.3437844130021,1.48471742E11,27000000005827,1.2565319E-5,3.0245164E-5,4.97657E-5,6.4623535E-5,7.659948E-5
10115994,1.60996685E9,50.289757,0.1160733,1.62471936E9,6.4187437E10,1.61623206E9,0.016851759,0.03180022,0.0037422278,0.013216366,0.6816057,62.32608,7.4469886,63.099167,0,321.37493922597633,1.48488995E11,27000100000108,4.7287617E-6,1.2469142E-5,2.2002772E-5,2.9209568E-5,3.599913E-5
13473210,6.9420877E8,37.60669,0.28008577,1.26961766E9,4.9198096E10,7.0596358E8,0.008793104,0.014601887,0.0020767257,0.0068490016,0.72179943,97.90699,70.229126,56.51734,0,600.9050985804664,1.48733542E11,27000100000040,1.4233106E-5,2.6754746E-5,3.4368055E-5,4.4884644E-5,4.3556312E-5
13553332,1.17864358E9,47.945023,0.08048312,8.2415661E8,6.3527563E10,1.19870054E9,0.016069252,0.029188456,0.0044147335,0.012100505,0.6870208,44.4004,72.92795,30.980247,0,353.37072202928755,1.48744536E11,27000100000567,3.0044512E-6,8.80302E-6,1.6376023E-5,2.2027234E-5,2.6982378E-5
13526871,9.6498707E8,37.563896,0.10515292,2.43867981E9,5.1743171E10,9.8722778E8,0.011421364,0.021195635,0.0024062602,0.0093559325,0.7066173,85.724144,63.924965,76.96423,0,343.2616303564964,1.48798095E11,27000100000222,5.3452245E-6,1.4657924E-5,2.3552004E-5,2.973863E-5,3.487057E-5
13604214,1.3824329E9,40.50861,0.07845313,8.6734093E8,5.4438207E10,1.39393498E9,0.013663335,0.030074524,0.0065440033,0.012710739,0.6858873,70.371635,1.9974673,3.0832407,0,384.9160216852502,1.48864451E11,27000100000747,5.6437098E-6,1.3497355E-5,2.3171247E-5,3.147911E-5,3.633784E-5
3061451,1.84418368E9,42.629063,0.17304409,2.62662707E9,6.3125836E10,1.86733005E9,0.012902671,0.026032247,0.0039522224,0.011191657,0.69572914,64.665504,75.47103,22.57137,1,269.83947774556634,1.4889753E11,27000000001765,8.970707E-6,2.2498509E-5,3.7869348E-5,4.982835E-5,5.821456E-5
13143047,2.07607526E9,49.662754,0.12268467,2.03524621E9,5.0860835E10,2.10124134E9,0.014149426,0.027859667,0.011041664,0.011922052,0.691344,12.559284,3.8361483,61.103794,0,327.4498291723482,1.48897595E11,27000000006807,8.848378E-6,2.4242678E-5,4.1429088E-5,5.394969E-5,6.357534E-5
2597400,4.7658445E9,56.946712,0.34230337,1.77400486E9,8.057122E10,4.7972782E9,0.01754294,0.037205633,0.017144801,0.015375089,0.669231,15.032438,38.3639,81.46632,2,358.9618494701073,1.48974879E11,27000000000662,1.2783831E-5,3.552417E-5,6.556183E-5,8.864955E-5,1.1004091E-4
3013464,2.46024627E9,52.750916,0.18007006,4.5107686E9,9.1347001E10,2.50295091E9,0.013264488,0.025980547,0.003318879,0.011017326,0.6956031,82.38435,61.563225,55.2356,1,386.262418894202,1.49033484E11,27000000001526,8.925984E-6,2.4141158E-5,4.1545238E-5,5.4596323E-5,6.518507E-5
3134999,3.26031232E9,43.663624,0.59122103,3.14980736E9,6.9253407E10,3.30216218E9,0.011946773,0.022941738,0.005026018,0.01004335,0.7022599,72.84778,23.476717,81.7368,1,262.9533287961953,1.49040267E11,27000000002417,2.2915408E-5,5.555927E-5,8.8226334E-5,1.156405E-4,1.3167947E-4
13249939,4.6439158E9,56.518887,0.4192746,1.3661481E9,9.0172752E10,4.7133046E9,0.017827991,0.031115202,0.01714122,0.0129517745,0.6825335,89.107895,48.2292,79.14774,4,689.9050432849436,1.49075608E11,27000000000074,1.52154E-5,4.1264993E-5,7.228966E-5,9.733149E-5,1.17782954E-4
13102770,9.7057722E8,39.618416,0.24996945,1.26831194E9,4.9046569E10,9.9249363E8,0.008738692,0.016613152,0.002571677,0.0074840933,0.7169537,93.855064,65.93062,11.15203,0,429.3666483903937,1.49105983E11,27000100000292,1.1877707E-5,2.5019506E-5,3.545597E-5,4.4539836E-5,4.754595E-5
13540270,2.78297882E9,45.92148,0.21493475,1.29663501E9,6.4663958E10,2.79778688E9,0.015261386,0.026887573,0.0046716356,0.011357528,0.69249326,94.45918,16.82866,66.171646,0,255.5313092362656,1.49110735E11,27000100000147,1.3431954E-5,3.5626916E-5,5.869054E-5,7.591566E-5,8.836736E-5
13467715,2.03493312E9,42.716946,0.37452835,3.41235763E9,6.1552521E10,2.05569792E9,0.013153907,0.020982325,0.003003008,0.009174489,0.7068503,90.18675,64.70804,95.8995,0,267.966022216437,1.49153497E11,27000000007443,1.735263E-5,3.503442E-5,5.175839E-5,7.0669674E-5,7.589151E-5
13532619,1.21245875E9,39.605732,0.2843614,1.36547302E9,5.2197175E10,1.23277594E9,0.0124490475,0.017075136,0.0036196045,0.0076121627,0.71575326,72.93136,97.33275,83.658875,0,67.13760138351124,1.49169078E11,27000100000282,1.109E-5,2.34979E-5,3.4634028E-5,4.533951E-5,4.940925E-5
7614819,9.4470205E9,69.03399,0.93064755,1.88430029E9,1.1634806E11,9.4945085E9,0.020267494,0.03542379,0.015308197,0.014780356,0.6728357,91.23058,52.032616,92.07321,7,513.5794424916169,1.49249688E11,27000000000047,1.9731902E-5,5.993991E-5,1.11074114E-4,1.5325952E-4,1.9261401E-4
2985528,1.97041408E9,42.787426,0.29561386,1.36969882E9,5.9755586E10,2.00246234E9,0.014616715,0.02115491,0.0029482744,0.009094038,0.70567393,57.899395,92.8251,92.89574,1,160.75259402067203,1.49270938E11,27000000001436,9.837296E-6,2.4830297E-5,3.979E-5,5.266341E-5,6.0504586E-5
4475268,1.53293455E10,79.392075,1.5664972,4.3881656E9,1.37483239E11,1.53325384E10,0.022959037,0.030506779,0.009970742,0.012867204,0.68391025,76.53122,79.888176,44.542072,2,760.8253331087235,1.49416215E11,27000000000394,3.6992584E-5,9.9901794E-5,1.7766404E-4,2.4862002E-4,3.0667507E-4
8316347,2.5731713E10,94.402306,1.408655,2.85139763E9,1.4913133E11,2.5731713E10,0.023341468,0.049472786,0.028410591,0.019723168,0.63985825,52.14278,93.10006,27.545471,2,350.47449978564777,1.49602091E11,27000000000246,2.7383565E-5,1.0204576E-4,2.1586922E-4,3.051499E-4,4.0417834E-4
13314141,1.85370829E9,39.466213,0.3673529,3.92394803E9,4.1232437E10,1.95889536E9,0.010188691,0.017961677,0.0035339014,0.008163449,0.71390957,1.533564,42.600803,98.8025,0,356.72345731672874,1.49664268E11,27000000006441,1.7578672E-5,4.1126434E-5,6.0617767E-5,7.631079E-5,8.34552E-5
13843889,2.17166746E9,44.22243,0.66701645,4.05014579E9,5.8642924E10,2.24645043E9,0.010925213,0.016934857,0.005726637,0.007758293,0.71648717,13.940215,5.2465343,6.317127,2,423.7910009662782,1.49791638E11,27000000000165,2.3832075E-5,5.3333853E-5,7.6899145E-5,9.779615E-5,1.0688538E-4
4528368,2.72985677E9,50.887775,0.44526485,2.04520448E9,7.1428497E10,2.8361367E9,0.014248197,0.017814793,0.008770467,0.0082185585,0.7145587,75.21648,89.187035,41.876682,29,975.3333724937336,1.49806268E11,27000000000006,2.7924323E-5,5.804425E-5,8.166149E-5,1.0489071E-4,1.11685426E-4
13587397,1.4111753E9,45.699787,0.085092984,1.38209587E9,5.83168E10,1.43390438E9,0.013109532,0.027426135,0.009313572,0.011748343,0.6923011,34.165867,28.224684,82.010895,0,162.91928479886903,1.49853848E11,27000100000741,5.981179E-6,1.5691867E-5,2.629982E-5,3.409557E-5,4.0119077E-5
13483954,1.01984371E9,37.761383,0.26398015,2.52972032E9,4.9242317E10,1.02418458E9,0.0120588895,0.015132322,0.0018305088,0.0069391513,0.72029626,38.489704,80.94753,67.41644,0,342.8192626953742,1.49861663E11,27000000007307,1.3978441E-5,2.8145023E-5,3.8025184E-5,4.8802012E-5,5.011041E-5
1388531,1.13978816E9,41.68603,0.26700503,1.68665651E9,5.4530126E10,1.15463782E9,0.0116349235,0.017427709,0.007495044,0.007808333,0.7151051,18.22451,82.229126,61.97052,5,1049.506669821588,1.49998895E11,27000000000142,1.2923286E-5,2.6317628E-5,3.6372043E-5,4.5986664E-5,4.9054706E-5
2887749,3.71963494E9,55.70067,0.48413518,1.96120691E9,7.9508611E10,3.75201946E9,0.015580138,0.027457802,0.013350418,0.011811961,0.6920204,48.40751,10.277255,12.283893,2,252.6409646736847,1.50018966E11,27000000001064,1.9078421E-5,4.5321645E-5,7.274547E-5,9.73237E-5,1.12648675E-4
3132499,5.8998943E9,60.30291,0.25437027,7.6347795E8,9.147564E10,5.9607465E9,0.016677802,0.037225496,0.014386863,0.014775306,0.6687868,4.3766522,41.3248,94.85709,1,259.31396872324484,1.50061269E11,27000000002367,1.2835099E-5,3.822592E-5,7.522554E-5,1.054278E-4,1.310957E-4
2967809,7.3413161E9,60.839195,0.43978366,9.6779802E8,1.07576689E11,7.3977006E9,0.019036354,0.053630028,0.016407011,0.021556659,0.630554,73.42814,91.21834,4.291565,1,85.44247768052784,1.50120055E11,27000000001308,1.2262969E-5,4.5004457E-5,9.3031624E-5,1.2855977E-4,1.6429077E-4
2335941,1.37512387E10,78.90253,0.53551555,7.7473574E8,1.35675273E11,1.37681285E10,0.022709014,0.06487928,0.009958705,0.025193237,0.6050176,89.54784,80.48949,52.386803,1,439.07502206342826,1.50214935E11,27000000000340,1.4367755E-5,5.9342285E-5,1.3157046E-4,1.8417346E-4,2.4234112E-4
13576218,1.3531561E9,42.254616,0.06811553,1.54510413E9,5.6046502E10,1.36680922E9,0.014836871,0.031731237,0.0061262664,0.013532473,0.68261415,91.86695,77.82759,31.919985,0,397.37765412765725,1.50272164E11,27000100000505,5.4114507E-6,1.2769047E-5,2.2061306E-5,3.0209307E-5,3.51072E-5
13114441,1.10962394E9,37.602657,0.4169641,2.69446784E9,4.3456827E10,1.12771418E9,0.008719838,0.012334366,0.0025421022,0.005976789,0.7269716,10.018779,57.845108,34.01857,0,433.88774830017957,1.50303113E11,27000000006676,1.8353954E-5,3.9836774E-5,5.3807904E-5,6.652493E-5,6.893722E-5
13412157,1.25544563E9,38.471394,0.12599309,2.87635558E9,5.5408898E10,1.27048474E9,0.012363952,0.024152428,0.0023021253,0.010097037,0.6989816,87.409256,99.29198,20.677662,0,378.61748919589013,1.50326182E11,27000000007354,7.294687E-6,1.630597E-5,2.5561301E-5,3.402918E-5,3.844282E-5
2513876,1.85132237E10,82.39335,0.3768804,2.20908826E9,1.3403802E11,1.8543362E10,0.02067535,0.04430188,0.018718626,0.017631236,0.6526741,40.82824,27.59426,46.44208,2,218.36805942032822,1.50364013E11,27000000000510,2.8291737E-5,9.976346E-5,2.0550987E-4,2.8038555E-4,3.6181806E-4
13552549,1.82419597E9,48.722168,0.21404283,1.25965184E9,5.9227853E10,1.84837222E9,0.016075997,0.02956901,0.006950443,0.01266454,0.68685,50.409286,13.8477955,10.420673,0,495.3624935337757,1.50637314E11,27000100000059,8.891945E-6,2.3183327E-5,3.794069E-5,4.844349E-5,5.7580182E-5
2748528,1.7754028E10,89.27274,1.3108214,3.21427405E9,1.48574503E11,1.78097398E10,0.019452114,0.03294097,0.019342763,0.013858254,0.6779712,12.934345,24.228622,21.636553,1,201.64730773990016,1.50693331E11,27000000000740,3.8071033E-5,1.2784461E-4,2.4628334E-4,3.341426E-4,4.201161E-4
13358527,1.24910541E9,44.37238,0.29779133,4.4884347E9,6.0301255E10,1.28377139E9,0.012258545,0.016062165,0.0030534088,0.0073547126,0.718178,7.6445546,36.607864,46.856438,0,610.5758808289106,1.50767698E11,27000000007128,1.1544995E-5,2.5021902E-5,3.6097543E-5,4.646921E-5,5.0557697E-5
13334892,1.91155917E9,43.47553,0.515234,5.5349816E9,5.8054681E10,1.94129216E9,0.012111075,0.015276197,0.0021501612,0.0070419363,0.7202043,15.050304,18.256153,88.90939,0,88.95008530508136,1.50784639E11,27000000006694,2.0640719E-5,4.3760312E-5,6.134697E-5,8.052995E-5,8.4710984E-5
13418541,1.60589965E9,39.032703,0.22562452,1.44412198E9,5.0720567E10,1.6288576E9,0.011552543,0.021627108,0.004874544,0.009644351,0.7053036,65.99867,72.8738,92.57572,0,243.30833383281387,1.5088409E11,27000000007152,1.2295096E-5,3.388255E-5,5.2954874E-5,6.516939E-5,7.425356E-5
12984235,1.09115226E9,39.13698,0.20556283,4.23005594E9,5.1362988E10,1.1092585E9,0.012073168,0.022685058,0.0011126634,0.010073268,0.7032995,56.33457,48.278984,18.73441,0,204.0942452336665,1.50916874E11,27000000006566,1.0589606E-5,2.2425296E-5,3.216137E-5,4.1537256E-5,4.42986E-5
13366017,1.15664294E9,38.84227,0.19830039,1.8976553E9,4.632329E10,1.17874509E9,0.009957185,0.014248204,0.0025356058,0.006406393,0.7221311,69.693,91.3203,75.485985,0,101.37612225796812,1.50941008E11,27000000007301,1.00849675E-5,2.316043E-5,3.4895897E-5,4.4915803E-5,4.9333248E-5
13521661,2.22207616E9,45.688953,0.1935847,1.98034342E9,5.8678878E10,2.24149632E9,0.014513618,0.027682073,0.003729743,0.011900505,0.6919567,38.811897,69.24093,66.02854,0,254.87021819938084,1.51008346E11,27000100000066,1.27086E-5,2.9819817E-5,4.7125035E-5,6.1709135E-5,7.02338E-5
7678274,1.04062525E10,66.76678,0.30892384,7.9031014E8,1.02010053E11,1.04964383E10,0.0203017,0.0662299,0.06367456,0.026058184,0.6021328,85.40132,61.415993,39.709503,5,813.358123768368,1.51075389E11,27000000000046,1.2036014E-5,4.8766524E-5,1.07475375E-4,1.5110655E-4,1.9995568E-4
2920088,2.50826112E9,46.776344,0.14495619,3.61529702E9,7.6907086E10,2.5246487E9,0.014953932,0.03512327,0.003569744,0.014422157,0.6740708,40.702835,54.391132,3.0535266,1,180.81211112989638,1.51086449E11,27000000001124,7.869796E-6,2.2632994E-5,4.0892108E-5,5.4610828E-5,6.671129E-5
2334226,1.03503718E10,71.131325,1.6105047,4.4974674E9,1.19728849E11,1.04294717E10,0.01887292,0.029090738,0.01321443,0.012483285,0.68749815,81.81548,3.0110898,68.874275,2,238.30438617186633,1.5110375E11,27000000000391,5.516622E-5,1.3788856E-4,2.2703782E-4,3.0196802E-4,3.5138047E-4
13546313,2.59502438E9,48.08914,0.18071447,9.8545658E8,6.2855999E10,2.63720576E9,0.014709698,0.033566207,0.009853255,0.01415966,0.6778794,78.45542,42.56473,3.4767895,0,334.9760952291969,1.51145611E11,27000100000353,9.203306E-6,2.525661E-5,4.33374E-5,5.661789E-5,6.853831E-5
13355167,6.348361E8,38.447403,0.1733242,3.53743488E9,5.1823423E10,6.550041E8,0.010864109,0.015459426,9.977835E-4,0.0071414183,0.7194755,69.95326,81.68883,55.43625,0,330.4673064389275,1.51170384E11,27000000007100,8.376606E-6,1.863406E-5,2.5033474E-5,3.0143103E-5,3.1967622E-5
2490438,1.40853699E10,77.409134,0.905227,2.24169882E9,1.25541769E11,1.4371796E10,0.018520717,0.025531728,0.012797664,0.010822157,0.6955365,56.273552,39.682674,98.143295,1,195.98744379423903,1.51315284E11,27000000000499,3.057798E-5,1.0336204E-4,1.9693743E-4,2.6462125E-4,3.3103052E-4
2590040,7.4268959E9,65.25117,0.41326588,8.4211475E8,1.06974274E11,7.4580792E9,0.01971264,0.046145406,0.03636362,0.01892595,0.6475492,93.37328,53.361935,67.39591,2,444.9990870777153,1.51356293E11,27000000000586,1.1844119E-5,4.5676377E-5,9.312638E-5,1.2704275E-4,1.6216989E-4
13589898,8.1079795E8,39.99949,0.08708329,1.71125978E9,5.3265928E10,8.1927443E8,0.01377034,0.024858586,0.002567628,0.010899969,0.69844866,40.103943,16.483088,2.305257,0,398.05660715531405,1.51406723E11,27000100000380,4.7524863E-6,1.129369E-5,1.7965387E-5,2.3248456E-5,2.6664626E-5
13086608,1.77377715E9,48.3118,0.2517173,1.78334835E9,5.8392306E10,1.78848563E9,0.01626439,0.026176546,0.0034389652,0.011300216,0.6948786,77.612885,90.42677,73.75372,0,114.44616126425997,1.5147044E11,27000000006775,9.218231E-6,2.2330187E-5,3.5765483E-5,4.6759043E-5,5.4300286E-5
13833057,3.82271898E9,52.855408,0.3600111,1.50640717E9,8.3946258E10,3.87225037E9,0.017950954,0.033529904,0.01640701,0.014096829,0.6775487,59.252445,13.89711,23.372501,1,411.60808878106366,1.51471604E11,27000000000183,1.2504102E-5,3.5488047E-5,6.241757E-5,8.328373E-5,1.0182015E-4
13882949,5.0305551E9,64.04683,1.9297484,8.6938173E9,1.18013977E11,5.1107866E9,0.0147754345,0.014721522,0.0038074693,0.0068581956,0.7210065,42.00011,30.939505,55.977955,3,424.7733402945623,1.51473439E11,27000000000197,9.65513E-5,1.7718147E-4,2.223625E-4,2.815105E-4,2.7807098E-4
13424444,2.28945229E9,49.321888,0.13743654,4.5302001E9,6.8334719E10,2.30446822E9,0.015082431,0.028994137,0.005033715,0.012537626,0.6886125,25.44685,13.071317,15.518306,0,334.4602227844142,1.51658349E11,27000000007272,8.978212E-6,2.450448E-5,4.2023756E-5,5.375806E-5,6.467894E-5
10820623,3.2354775E9,44.802246,0.25249055,1.02849498E9,5.4135288E10,3.27724595E9,0.0140092,0.031071078,0.0074291597,0.013095658,0.68334883,95.31597,67.56349,68.75637,0,445.9514232234269,1.5168145E11,27000000007370,1.17687105E-5,3.3135246E-5,5.9476082E-5,8.109603E-5,9.746617E-5
2532503,3.9833216E9,55.387062,0.27066165,1.72492595E9,8.2812944E10,4.06396109E9,0.01599843,0.024593597,0.006747604,0.010251003,0.69695175,67.81174,98.436005,1.9756004,2,335.35621220204047,1.51721542E11,27000000000527,1.2169122E-5,3.3863147E-5,6.0304534E-5,8.163931E-5,9.963328E-5
13565245,1.86122714E9,42.640358,0.113198034,1.09309299E9,5.8099741E10,1.88116941E9,0.013828826,0.03018866,0.010873183,0.012737769,0.6857292,45.82682,72.30891,5.5615396,0,218.55744203469715,1.517645E11,27000100000478,5.2193886E-6,1.5858817E-5,2.9417373E-5,3.934377E-5,4.8228692E-5
9045111,5.3127112E9,54.949875,0.22726464,4.4377692E9,1.02250906E11,5.4149504E9,0.017431716,0.043328237,0.0053165182,0.017553112,0.6552351,26.241962,11.713193,14.9325485,1,466.7917094379462,1.51820517E11,27000000001292,8.847902E-6,2.8627921E-5,5.7890924E-5,8.188977E-5,1.0479152E-4
3272354,7.6339821E8,36.948673,0.21259041,1.52638848E9,4.966948E10,7.717175E8,0.013420594,0.018163467,0.003520744,0.008142621,0.71294963,27.372791,79.20673,49.808777,0,571.1911348226616,1.52032723E11,27000000002255,9.153454E-6,1.864088E-5,2.585015E-5,3.472238E-5,3.552132E-5
3360951,4.01257421E9,50.69019,0.23096387,1.81642573E9,6.4454943E10,4.10049843E9,0.013738048,0.034286242,0.009889867,0.014267368,0.67616135,53.177353,1.0920633,20.395124,0,478.4894199457288,1.52119673E11,27000000006604,1.5004646E-5,3.9500253E-5,6.980799E-5,9.291778E-5,1.1102938E-4
2106518,5.8846126E9,63.26933,0.8342819,7.1138171E9,9.9352216E10,6.3646167E9,0.015010239,0.0233512,0.009410754,0.010532512,0.7019635,85.60658,88.19753,22.493896,2,288.967491143035,1.5217664E11,27000000000268,4.4281573E-5,1.0596793E-4,1.5972866E-4,2.0319558E-4,2.2812563E-4
8598771,2.00251994E9,51.01352,0.5126401,3.78047795E9,7.769115E10,2.07706483E9,0.0138892885,0.018508483,0.0045096613,0.008451883,0.7123072,86.355446,76.26789,46.025864,1,169.75774328804562,1.52204935E11,27000000000611,2.151219E-5,4.6701676E-5,6.6114975E-5,8.4444015E-5,9.0770365E-5
10002929,2.00484275E9,44.270084,0.12886399,2.03857357E9,5.9353661E10,2.0279552E9,0.015478579,0.030335072,0.0074208328,0.012994254,0.6856466,2.4212697,3.838065,2.5994449,0,227.8766370621394,1.52277565E11,27000100000247,8.455767E-6,2.2773247E-5,3.845459E-5,4.9423164E-5,5.915287E-5
7674188,5.0643287E9,58.163815,0.2761763,1.77625114E9,9.2476924E10,5.1436652E9,0.01659858,0.040020768,0.028189156,0.016847705,0.6633864,84.392525,48.17666,22.830727,6,424.0424138573876,1.52344429E11,27000000000053,1.5804593E-5,4.5379893E-5,8.181712E-5,1.092162E-4,1.3317876E-4
6612867,1.23455099E10,66.46677,0.28075624,4.72388544E8,9.0901799E10,1.26978222E10,0.019564748,0.07260662,0.0625056,0.027770108,0.5878982,80.02945,1.2012032,41.18814,12,378.5032405739745,1.52485626E11,27000000000018,1.4372004E-5,5.999219E-5,1.3402569E-4,1.8670093E-4,2.4379954E-4
13393344,1.47939814E9,39.539074,0.24627466,1.94510835E9,5.1773702E10,1.49207501E9,0.012112133,0.018641211,0.00306789,0.008150734,0.7122061,75.38946,70.15688,10.886657,0,90.08074177682208,1.52701878E11,27000000007224,7.7967625E-6,1.8669985E-5,2.9938523E-5,3.9250783E-5,4.5568937E-5
13510999,1.90132992E9,46.11715,0.19791105,1.41422605E9,6.2368084E10,1.95050099E9,0.014547483,0.0263693,0.006833149,0.011190322,0.6941977,86.60417,88.05604,24.080547,0,271.6025934154532,1.52762745E11,27000100000172,7.363405E-6,1.9501573E-5,3.306399E-5,4.4134227E-5,5.2302647E-5
13805171,5.8699131E9,54.358006,0.758447,4.4569825E9,8.6083977E10,5.9798042E9,0.01692439,0.02543531,0.0104408385,0.011149409,0.6964357,19.664576,22.913029,67.56909,1,499.69581372070746,1.52810701E11,27000000000235,3.9386836E-5,9.7248565E-5,1.5172706E-4,1.9395247E-4,2.2104847E-4
13514509,2.30370816E9,50.4942,0.30080748,2.7740416E9,6.6117759E10,2.31456512E9,0.015009017,0.023066511,0.0060864454,0.010100783,0.70218456,46.579056,96.8539,39.30466,0,182.05379956897357,1.52826675E11,27000100000043,1.1107061E-5,2.9083842E-5,4.8062102E-5,6.232649E-5,7.326344E-5
12141661,5.043521E9,58.77229,0.991312,1.84629926E9,9.5318335E10,5.0956227E9,0.018362943,0.025693,0.009270524,0.010909912,0.6949628,74.9642,26.759375,61.24643,12,1150.2705116623654,1.52941249E11,27000000000026,2.1034673E-5,5.320097E-5,8.975045E-5,1.2275636E-4,1.4453991E-4
13543928,2.0627136E9,48.91908,0.2094411,1.60252736E9,6.1176254E10,2.08274598E9,0.015782267,0.027692162,0.005541334,0.01183909,0.6914927,9.2671995,68.71791,22.064589,0,305.6001267997119,1.52993808E11,27000100000325,9.087924E-6,2.2790035E-5,3.793822E-5,5.007279E-5,5.8908132E-5
12550947,6.8535686E8,37.000458,0.10625793,2.5301033E9,5.4240485E10,7.0119443E8,0.013410137,0.022012755,9.1858517E-4,0.009612918,0.7043381,22.61927,44.251125,88.96427,0,167.19940962253725,1.53152487E11,27000000007310,5.966396E-6,1.3044438E-5,1.8775494E-5,2.3793316E-5,2.6002901E-5
12345882,2.36867379E9,47.109665,0.34264466,1.69568269E9,6.1226349E10,2.37499213E9,0.013757908,0.02672312,0.01014016,0.011530975,0.69359326,87.81758,48.639137,5.964673,0,250.074051532741,1.53166725E11,27000000006646,1.1671887E-5,3.033778E-5,5.038233E-5,6.542274E-5,7.823794E-5
13467101,1.26161907E9,42.399117,0.13820586,2.47262976E9,5.6853406E10,1.27802803E9,0.012910297,0.019423775,0.0059155114,0.008807725,0.7111669,76.89826,5.3597817,74.59852,0,313.3576979667166,1.53166823E11,27000000007273,9.146862E-6,2.1672971E-5,3.2850658E-5,4.219615E-5,4.683624E-5
13338986,2.73344973E9,49.957172,0.33501717,4.4150584E9,6.6075001E10,2.7829161E9,0.012682014,0.020267474,0.006542072,0.00908948,0.70884997,30.801521,97.73013,34.97807,0,305.565715108878,1.53206292E11,27000000006933,2.0137477E-5,4.7228845E-5,7.137063E-5,8.991107E-5,1.0078306E-4
13070201,1.83407309E9,43.48942,0.18432552,2.91916698E9,5.8395931E10,1.85253555E9,0.014398227,0.02937552,0.002419314,0.012342106,0.68712115,89.06656,47.01395,6.6723056,0,545.539956144369,1.53231999E11,27000000007068,9.598921E-6,2.2293965E-5,3.612962E-5,4.7584224E-5,5.5086588E-5
13378897,9.0521754E8,39.06561,0.03213649,2.98458778E9,5.4255567E10,9.3058278E8,0.011764106,0.024666265,0.0023956415,0.011236125,0.70046616,97.11599,79.800385,74.74438,0,339.21909402331704,1.53236472E11,27000000007442,4.385238E-6,1.2928525E-5,2.1515289E-5,2.6654543E-5,3.14816E-5
13524003,1.24403341E9,46.430584,0.17500472,1.81491699E9,6.3313662E10,1.27373453E9,0.013687414,0.022035217,0.002251265,0.009581396,0.70452607,94.215164,10.460503,99.476204,0,142.01325862397496,1.53266356E11,27000100000356,7.913532E-6,1.6280857E-5,2.469997E-5,3.299361E-5,3.664484E-5
13494219,1.16427264E9,41.017925,0.17677297,1.29606157E9,5.4871749E10,1.18687411E9,0.013748742,0.019154618,0.0026023532,0.008601227,0.7110711,43.98809,36.71575,94.81313,0,175.69293059020617,1.53317917E11,27000000007243,7.4817976E-6,1.9287883E-5,2.9896652E-5,3.7813574E-5,4.3236276E-5
2876895,1.61153331E9,42.431934,0.3303199,1.8027913E9,5.3683139E10,1.63159872E9,0.013227556,0.022594614,0.0033519422,0.010046777,0.7031372,43.211784,47.441006,96.734085,0,250.96488019989968,1.53342607E11,27000000004970,1.16814135E-5,2.7681755E-5,4.2598993E-5,5.5203825E-5,6.25726E-5
13446731,7.9453171E8,45.748234,0.10212073,5.1925898E9,6.6154574E10,8.0601734E8,0.015594785,0.023854345,5.761347E-4,0.010127295,0.69943315,84.002655,14.405933,44.151173,0,183.6061618144936,1.53358729E11,27000000007397,6.5744825E-6,1.2210569E-5,1.7236303E-5,2.3755363E-5,2.453879E-5
7615994,1.39527035E10,72.75366,0.44563407,8.1802541E8,1.03606436E11,1.40553001E10,0.02046501,0.06341144,0.06666371,0.024602378,0.6071069,91.35596,51.85409,91.983055,6,507.66641360247576,1.53359335E11,27000000000047,2.1199503E-5,7.878076E-5,1.6700868E-4,2.3169428E-4,2.972027E-4
