#OK
#SQL=  
#		                               SELECT   
#		                                        SH.GalaxyID as id,
#		                                        SH.CentreOfMass_x as x,
#		                                        SH.CentreOfMass_y as y,
#		                                        SH.CentreOfMass_z as z,                       
#			                                ape.Mass_Star as Mstar,
#	                                                G.GroupCentreOfPotential_x as g_x,
#			                                G.GroupCentreOfPotential_y as g_y,
#			                                G.GroupCentreOfPotential_z as g_z,
#			                                G.Group_M_Crit200 as M,
#			                                G.Group_R_Crit200 as R,
#			                                G.GroupID as grpid,
#	                                                G.NumOfSubhalos as Num
#			                        FROM 
#			                                RefL0100N1504_FOF as G,
#		                                        RefL0100N1504_Subhalo as SH,
#	                                                RefL0100N1504_Aperture as ape,
#	                                                RefL0100N1504_Magnitudes as mg
#			                        WHERE 
#			                	        G.SnapNum = 27 
#			                                and G.GroupMass > POWER(10.0,12.5)
#			                                and G.NumOfSubhalos>=4
#	                                                and SH.Spurious=0
#		                                        and G.GroupID = SH.GroupID
#	                                                and mg.GalaxyID = SH.GalaxyID
#	                                                and ape.ApertureSize = 30
#	                                                and ape.Mass_Star > POWER(10.0,8.5)
#	                                                and ape.GalaxyID = SH.GalaxyID
#	
#			                        ORDER BY 
#			                			    G.Group_M_Crit200 
#		
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 4451 millisec
#COLUMN 1 name=id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=Mstar JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=g_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=g_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=g_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=M JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=R JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=grpid JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 12 name=Num JDBC_TYPE=4 JDBC_TYPENAME=int
id,x,y,z,Mstar,g_x,g_y,g_z,M,R,grpid,Num
7140142,24.315973,66.24578,10.524854,5.5553446E8,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7133391,24.550007,66.30211,10.051437,7.5698934E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7137455,24.554523,65.781746,10.620443,1.4977239E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7138732,24.997028,66.311874,9.823326,1.47082227E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7139168,24.45516,66.10787,10.530879,8.4350022E8,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
12182127,24.592577,65.470985,9.749844,1.31195197E10,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7139392,24.518785,66.40168,10.048394,1.68776243E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7134287,24.575039,65.91887,10.254325,4.11942144E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7135148,24.648087,66.237144,9.591024,1.112994E10,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7136182,24.498184,66.41313,10.259254,3.82823731E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7138065,24.605492,66.19161,9.810206,1.48168282E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
25651815,24.557995,66.11331,9.893945,4.9937024E8,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
12176836,24.346743,65.96415,10.511745,2.95758336E10,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
12180229,24.71962,65.65798,9.209591,1.4961195E10,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
18849993,24.538568,66.1042,9.930469,1.64049322E11,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
49811314,24.457098,65.88197,9.447359,1.06702624E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
49811000,24.288105,65.92795,10.575532,3.79838771E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
49811754,24.718102,66.065834,9.954552,1.26313101E9,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
12178298,24.485626,66.48009,10.182505,3.761913E10,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
12181022,24.567211,66.182884,9.815651,1.79391345E10,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
12174565,24.605154,66.34549,9.867025,4.1954054E10,24.559967,66.1068,9.878299,3.5485766E13,670.5064,27000000000039,1332
7164803,85.108665,82.40071,38.853363,3.43526134E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7166498,85.30176,82.55515,39.355846,9.179862E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7170655,84.968285,82.49257,39.067406,9.1844422E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7170953,85.27203,82.626045,39.232933,6.5033235E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7171412,85.24003,82.25504,38.58017,6.0995123E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7171680,84.60814,82.79909,38.141922,6.2072826E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7172841,84.86693,82.51273,39.176125,3.65573824E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
12202542,84.99961,82.44161,38.802586,3.6106052E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7167140,85.06934,82.7475,38.585514,1.00190188E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7168277,84.86312,83.11066,38.28685,1.11563715E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7169496,85.43852,82.570244,38.733852,7.2038323E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7167785,85.77608,82.06464,39.828728,3.13888896E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7168925,85.15409,82.800095,38.218014,7.8491013E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7169900,84.886536,83.43225,38.32685,3.18927936E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7172233,85.18266,82.53898,38.457623,5.5006029E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7170307,85.00105,82.3628,38.928596,3.22575923E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7171125,85.66825,82.88299,38.01757,1.99387814E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
7171845,85.388985,82.90241,38.612427,3.78012544E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
12204542,85.605286,82.04149,38.36952,1.35798272E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
12200590,85.76978,82.73492,39.59844,2.13237371E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
12205587,84.84724,82.46377,38.034645,5.2789965E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
18981609,85.2665,82.5394,38.760834,8.3244089E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50494667,85.361984,82.53653,38.70677,5.7936781E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50490797,85.58418,82.17258,38.839478,1.01885101E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50491381,84.79268,82.73162,38.02708,3.6999152E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50491792,85.192764,82.55049,39.004658,1.17848154E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50492419,85.327705,82.57232,38.21948,5.18169408E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
18961507,85.25833,82.564354,38.745037,1.21508323E11,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
25756461,85.1604,82.455605,38.846645,1.60088883E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
12201835,84.99271,82.592224,38.037273,2.05476311E10,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50490447,85.17401,83.00488,38.634327,2.37428813E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50490934,85.312805,82.63552,39.106426,2.21299661E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50491151,85.88793,82.560974,38.377018,7.7229094E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
50491504,85.08118,82.35697,39.035355,9.046633E8,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
25756231,85.42275,82.929634,38.662884,1.38939226E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
11808478,85.130554,82.5927,39.58208,8.7425024E9,85.265755,82.55497,38.72353,3.5517928E13,670.7033,27000000000029,1523
6688619,66.27748,53.815224,83.28924,1.98121923E10,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6689774,66.21178,54.06337,83.022,2.57528986E9,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6689997,66.69349,54.603786,82.94765,7.6023309E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6690382,65.85931,54.48257,83.488396,1.10211546E9,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6691186,66.498726,53.234013,84.01069,3.8757712E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6687970,66.30816,53.58424,83.15762,7.1029601E9,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6689467,65.66491,53.98862,84.14085,1.98533747E9,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6690870,66.12689,54.212517,83.110695,1.31232371E9,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
6691397,65.80498,53.851883,83.52537,3.40975936E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
25602964,66.0565,54.048878,83.26405,1.93080602E9,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
49790134,66.236885,53.392284,84.07514,4.21968064E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
49791565,66.464,53.27975,84.45413,3.61040928E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
49792501,66.11676,53.83166,83.42875,9.3981414E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
49793978,65.83902,54.132393,83.354225,3.21152256E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
49791384,66.27539,54.24568,83.67423,3.79538848E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
12167142,66.2312,53.550644,83.70891,1.41031014E10,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
25602582,66.152336,53.898632,83.70102,5.6458483E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
18781590,66.18683,53.8617,83.382744,2.55253119E11,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
49790891,65.6946,54.55258,83.996704,3.2853552E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
49794958,66.11477,54.071663,83.92078,5.8234656E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
17199214,66.40558,53.20026,84.343056,7.6079942E8,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
17193504,66.42047,53.20424,84.300735,1.10061322E11,66.19973,53.88843,83.33546,3.6070578E13,674.18665,27000000000028,1136
7158393,21.704756,78.81562,49.462337,5.2562176E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7162721,22.59797,78.744514,49.3746,1.68925734E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7159396,22.381647,78.66191,49.65015,8.8952924E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7160023,22.158289,78.7573,50.548687,4.4764564E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7160316,21.847363,79.249435,49.897633,3.32720077E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7162338,22.658295,77.69036,49.60304,3.28553504E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7858733,21.023739,78.59341,49.328285,6.1189626E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7158699,22.919413,78.9288,50.10079,4.8612844E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7159032,22.431334,78.85651,50.222855,4.3997025E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7160790,21.574791,78.41825,49.02798,3.28780646E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7161171,22.02533,78.00794,49.15578,4.8566871E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7161600,22.692184,78.46906,49.971493,8.0024704E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7161833,21.865149,78.78122,49.46165,2.28600755E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7162102,22.113503,78.63853,49.79266,3.31441459E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7162951,21.893932,78.75032,49.409477,1.24636851E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7163603,21.591549,78.40713,49.274124,7.2944365E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7164191,22.1646,78.719086,49.638023,6.2021984E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
3617202,22.55076,79.5539,49.45324,1.34760576E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
17213206,22.393784,78.80093,48.85678,8.1698341E10,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
18927203,22.069895,78.54722,49.621315,2.7057691E11,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
18957810,22.006643,78.5549,49.65879,3.29546752E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
18960048,22.052752,78.538956,49.645126,5.4542413E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
12198852,22.24867,78.5659,49.903484,3.5056136E10,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
12199926,22.13928,78.183014,50.164196,4.997332E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50480411,21.873898,78.51969,49.519417,1.17960934E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50480936,22.320015,78.74365,49.648457,6.1292845E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50481722,21.678007,78.55417,49.98123,6.5873453E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50484053,22.19697,78.33049,49.509315,3.45861792E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50480699,21.894903,79.28843,49.951183,4.16104224E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
25733581,21.49525,78.423225,49.77496,7.8459027E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50481073,21.725374,78.44231,49.451298,1.45996058E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50481293,22.55184,78.91227,49.623608,3.21598624E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50481459,22.195951,78.34677,49.403553,1.24720294E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50482878,22.565712,78.8214,49.019524,5.4833728E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50483782,21.971409,78.60726,49.181637,3.41464736E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
50484318,22.268703,78.77134,49.9426,3.7776896E8,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
13031579,21.252007,78.47631,49.253845,3.1530432E9,22.055853,78.53824,49.643982,3.6240091E13,675.207,27000000000031,1236
7626230,43.540863,77.28504,35.63399,2.49296998E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7626681,43.926174,77.2467,34.979454,7.616599E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7627317,43.874672,77.070625,34.757652,1.04841478E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7628572,43.87709,77.285355,34.33946,3.44822816E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7624200,43.967915,77.459755,34.797085,1.62555894E10,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7627475,43.92002,77.442924,35.70313,4.98211872E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7627727,44.183422,77.13011,34.757847,5.6018797E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7628461,44.03053,77.0244,34.945415,8.4879347E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7627112,43.917255,77.46126,35.39802,1.9627639E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7624830,44.18439,77.391174,34.23061,8.1302723E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7625298,43.936195,77.33951,34.994076,5.5635973E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7625818,43.892918,77.66338,35.136208,4.9802593E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7628281,43.6947,77.79129,35.080685,3.54814368E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
12687612,44.437923,77.139114,35.122044,1.0768087E10,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
19299051,43.898968,77.33846,35.00054,1.37145508E11,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
26040228,43.86985,77.3557,34.729668,3.48105888E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
51213705,43.975918,77.440544,34.799187,8.7053709E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
51214018,43.769196,77.434235,34.79297,2.15779814E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
51214304,43.64809,77.416725,34.526978,3.24430048E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
22098387,43.766773,77.44273,35.102238,4.16777856E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
12683166,43.899704,77.26888,35.16133,7.7000024E10,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
17254875,43.760998,77.49721,35.112263,1.29814963E9,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
17246198,43.736584,77.46701,35.099854,1.17321179E11,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
51214616,43.865818,77.4944,35.14332,4.3401952E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
51214803,44.392883,77.15735,34.468983,8.7210016E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
51215271,44.00555,77.18794,35.50605,6.8068589E8,43.96099,77.35301,34.884197,3.6278658E13,675.4516,27000000000045,1229
7185637,86.10064,45.719242,24.157509,1.5331447E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7185860,85.38801,45.172707,23.654781,2.435264E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7186537,86.1605,43.467464,24.071327,4.5422896E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7187359,85.80588,44.884388,23.884626,1.50156096E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7189286,85.44571,45.16763,24.09118,8.1451699E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7189729,85.24166,45.522793,24.498857,3.77402336E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7184422,85.26564,45.35394,23.72343,5.3377224E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7188332,85.451965,44.90915,24.085934,2.38378803E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7189117,86.32179,43.64306,24.039452,3.20519584E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7189452,85.2991,45.262573,24.106651,5.32273024E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7184718,85.5078,44.529438,23.630022,7.2597985E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7185400,85.45025,45.728344,23.253693,1.13488346E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7186177,85.55608,45.405277,23.94188,1.84947098E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7186799,86.110374,44.29948,23.878372,2.26347213E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7188728,85.257744,45.614334,24.068617,1.4770825E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7182472,85.52268,45.020035,23.994839,1.46960845E10,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7183327,85.33599,44.778355,24.216156,3.76362778E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7183759,85.53136,44.689716,24.239393,3.65585382E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7183977,86.12966,44.384872,24.504278,5.5386281E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7185198,85.73351,43.768383,24.156916,3.51073184E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7187067,85.68728,45.0394,24.545816,8.9819898E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7187571,85.770615,44.55976,24.059135,1.68724659E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7187839,85.46567,44.701756,24.010044,2.2046167E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7188087,85.476685,45.52015,24.110294,8.209929E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
19020657,85.56173,44.990925,23.989796,1.60291963E11,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
12639794,85.62527,44.69464,24.02922,3.43516733E10,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
12641632,85.99438,45.16973,24.63313,1.82579282E10,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50513801,85.583374,44.93585,23.917412,2.74754534E9,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50514219,85.73444,44.566513,23.776281,8.8796544E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50515657,85.70135,44.989998,23.920229,7.2846086E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
25812489,85.57423,45.0249,24.162031,3.97331488E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50513727,85.563614,45.08487,23.582355,5.4878291E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50515238,85.44326,45.61136,23.835558,4.14321792E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50516074,85.56444,45.000633,24.05756,7.3819949E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50517546,85.91172,44.60074,24.05409,3.3741456E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50515325,85.54539,45.01777,24.016342,5.4497728E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
50516781,85.49885,45.359085,23.991606,4.10991744E8,85.54733,44.984627,23.966661,3.7554762E13,683.29553,27000000000034,1266
7154022,46.82438,16.13535,8.49563,1.74357545E10,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7156260,47.982277,16.031063,8.695131,1.66528422E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7156863,46.33036,16.095594,8.577975,4.5430108E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7153700,46.42136,15.553836,8.172005,4.18763162E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7155413,47.15945,16.318623,8.446221,1.35998771E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7155672,46.882366,16.359364,8.572808,9.0765384E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7156504,46.369717,15.258147,8.388884,1.86962138E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7157217,46.57658,15.248398,8.788617,1.08752806E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7155146,46.38679,16.782066,8.436763,4.6785111E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
7157886,47.258125,16.400831,8.013902,4.97699488E8,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50470722,47.781654,16.045933,8.788145,9.177047E8,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50473526,47.503975,16.28391,8.640336,3.69592E8,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50468495,47.056713,16.023191,8.697559,7.4884014E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50469495,47.175022,15.988643,8.730763,3.2095744E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50469897,47.170006,16.115587,8.591036,3.06824602E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50470349,47.34819,16.027712,8.417093,1.15280384E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50471467,46.890232,15.682369,8.291952,6.7665254E8,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
18921533,47.11201,16.105616,8.571756,1.55538291E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
18893254,47.146305,16.119324,8.597812,2.44968292E11,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
18923897,47.424572,16.172457,8.672768,3.23040256E8,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
50469124,47.463936,16.269354,8.8691435,2.58137626E9,47.143513,16.125216,8.593293,3.7571078E13,683.3956,27000000000032,1084
