id,SM,SM2,Metal,u_minus_r,g_minus_r,x,y,z,Velx,Vely,Velz
56107103,1.89670144E9,1.898144E9,0.012666723,2.2449703,0.7248516,4.9688034,75.215324,47.20706,-769.09656,-39.705315,39.478695
61915824,1.22581658E9,1.23029274E9,0.011229155,2.1828165,0.6994972,75.77551,90.14143,40.974266,8.265685,7.5253386,-337.1805
53200857,8.4739949E8,8.4739949E8,0.010322147,2.1132803,0.6764755,1.0664979,42.865177,95.90529,-103.36025,-20.387703,153.80153
51194363,3.55595104E8,3.55595104E8,0.010315659,2.156744,0.6994324,91.30505,52.449688,91.93952,551.8183,82.13263,-88.59411
56732040,3.56369568E8,3.57415872E8,0.007829029,2.1066332,0.67683125,53.62981,92.4703,16.710653,185.12552,218.75655,425.7877
53170971,7.0434176E8,7.0434176E8,0.008358829,2.093707,0.678525,60.16577,44.907917,39.828533,284.20065,-17.803846,-154.72868
60898099,5.5191424E8,5.5296493E8,0.009732061,2.1514912,0.6859064,78.297714,78.009056,43.672474,-2.2945738,19.86233,-128.63564
58596783,8.5273894E8,8.5377766E8,0.011112662,1.4056969,0.40867805,94.213,80.04588,41.526413,229.22638,-204.66908,241.56743
50480936,6.1292845E8,6.1292845E8,0.0070401826,2.1098375,0.6807556,22.320015,78.74365,49.648457,-976.92755,107.434586,304.10345
49625954,2.9812928E9,2.9812928E9,0.018440476,2.3625507,0.7605591,17.999273,79.7429,53.41238,-41.378704,251.08347,356.00592
52573028,5.5113146E8,5.5113146E8,0.01117926,2.2080412,0.70965004,49.737198,86.7437,12.03821,500.70142,189.19478,7.982817
51182339,3.01679693E9,3.01679693E9,0.01778883,2.3569212,0.7576542,58.032925,41.966274,89.7944,454.78308,-90.390686,144.49457
58830429,3.97287008E8,3.97287008E8,0.01183291,1.4012003,0.47252464,55.966286,44.265274,82.558304,171.99524,87.6838,-53.370018
5158827,4.36746528E8,4.40234496E8,0.010100768,2.08749,0.6594496,75.65411,50.96853,62.701042,331.4742,131.705,-32.033604
53211047,5.7625306E8,5.7625306E8,0.01014585,2.1240158,0.681407,53.98693,48.10479,97.3938,274.19638,167.17302,-214.98218
57781148,1.09076467E9,1.09076467E9,0.010733752,2.2144384,0.71232796,26.023901,73.63175,19.160007,-161.991,-60.286594,201.665
50471467,6.7665254E8,6.7665254E8,0.0069051483,2.0961466,0.67161846,46.890232,15.682369,8.291952,495.62314,-23.11633,524.9263
63943480,7.0819098E8,7.0819098E8,0.013248144,2.194541,0.69519806,68.141045,3.2198486,98.96641,76.33099,-721.10486,-501.0337
1737353,8.3673856E8,8.3673856E8,0.015056095,2.2660866,0.72455025,72.72032,47.597267,36.38721,-160.23509,-333.98642,469.3531
53189649,8.906055E8,8.906055E8,0.009700112,2.1387491,0.67762756,37.142788,75.44915,45.05005,180.44566,434.9811,249.6631
50568635,3.83376691E9,3.83376691E9,0.017760798,2.3758144,0.76174736,65.56474,80.635,62.944153,-250.75964,291.6854,-152.58755
56106715,1.22854861E9,1.22854861E9,0.012996071,2.2380714,0.7226105,4.0350347,76.79014,51.09674,627.2914,-503.96875,-904.96436
57241040,1.1424457E9,1.14465626E9,0.011810741,2.2157593,0.70654106,11.988703,69.925934,99.80982,131.57936,-253.12248,97.26072
58848330,4.97819328E8,4.97819328E8,0.013159936,1.1514835,0.32125854,54.85031,6.889265,17.863993,-261.57352,-36.642952,552.4223
60895753,5.5647181E8,5.5647181E8,0.008955871,2.1471424,0.6896868,78.26132,77.85694,42.697075,-730.12225,164.9616,-286.13007
56118934,4.35462272E8,4.35462272E8,0.013889278,2.1963606,0.69565105,3.0153909,74.34667,48.078457,537.82086,-930.94666,-580.59344
56120526,4.12807584E8,4.30029952E8,0.004984096,1.9834967,0.6386051,1.6579669,73.05238,47.984035,260.87836,115.60789,-311.37598
16077576,7.7375043E9,7.7375043E9,0.034103077,1.6204548,0.45104027,26.013706,73.67294,19.292517,33.01356,-113.09454,78.071815
58549630,2.51801011E9,2.51801011E9,0.021500032,2.3656979,0.7517338,64.87238,4.862939,0.5095809,-50.576504,-181.00174,36.903656
49635376,3.76849408E8,3.76849408E8,0.005222866,2.0464954,0.6579275,15.85589,77.745544,52.71148,223.91902,-601.0833,138.12714
59044595,9.5919718E8,9.5919718E8,0.01104956,2.2190819,0.7108097,8.419042,34.634666,53.614513,320.3755,-139.50438,775.8272
59716465,5.5954118E8,5.5954118E8,0.012179792,1.63062,0.50131416,75.947174,70.96593,71.08375,-62.32821,-203.72527,-91.05923
51890193,2.07804378E9,2.07911206E9,0.016668934,2.2937393,0.730175,88.11591,1.7794267,30.618244,-269.62933,-288.22202,245.71065
58956453,3.37041024E8,3.37041024E8,0.008805146,1.5481386,0.48143864,91.81697,67.44263,54.512974,292.82806,-78.87352,-447.03592
49763274,3.47480474E9,3.47480474E9,0.020171259,2.35293,0.74564743,81.6694,8.75261,68.42548,-427.30167,-150.64401,139.44011
53805721,1.1122007E9,1.1122007E9,0.013458826,2.2338848,0.71819496,60.39928,29.915228,22.316685,159.57416,122.02473,-381.40503
59392560,1.34644941E9,1.34977574E9,0.012180455,1.7804012,0.5571461,10.591181,51.058647,51.37382,-513.1317,114.43528,-30.766712
51252586,2.02781453E9,2.02781453E9,0.01410302,2.2703953,0.7294769,96.88075,20.471626,45.722534,-194.61244,-240.40228,87.18752
49622548,4.16078976E9,4.16078976E9,0.019217467,2.4179993,0.77614784,17.718256,79.87146,53.365974,-138.85132,58.74267,-206.26443
60807914,4.35991072E8,4.35991072E8,0.010007233,2.1290379,0.68745613,92.30051,58.001766,2.5901601,-343.46255,-362.1102,189.82367
4554850,5.9558221E8,5.9558221E8,0.007306271,2.0334997,0.64541054,76.00903,89.29792,41.655724,671.605,-1454.5455,379.02908
2839793,5.5104269E8,5.5104269E8,0.014798809,1.6772976,0.50110435,1.2076725,53.427002,57.994553,-20.663244,251.48018,-44.115253
61918902,5.31465888E8,5.31465888E8,0.010997023,2.1566381,0.6865759,76.602715,92.30469,41.36543,-80.57779,-1069.677,-25.097246
53793772,4.18048512E8,4.18048512E8,0.010809081,2.0962,0.6571951,58.0837,86.66246,23.658037,12.170823,751.55,12.694992
58513301,1.16888781E9,1.16997261E9,0.013304745,1.8540688,0.58675766,99.308556,49.796074,58.46648,-132.63799,246.2411,-204.35431
60893697,3.2699168E8,3.28106592E8,0.00983968,2.1037817,0.6724119,80.43218,76.34411,43.02035,-546.7228,355.80334,48.97548
12388901,4.12819424E8,4.12819424E8,0.010484628,0.6585045,0.08231163,91.78058,9.276799,7.5028615,-168.33154,-104.32346,136.78615
63862049,9.5421158E8,9.5421158E8,0.00786988,2.109208,0.68297005,35.43301,77.84907,61.932453,-97.91173,154.69473,-193.16153
51870176,7.0904218E8,7.1119552E8,0.008590207,2.1251106,0.6770878,85.18029,61.426025,39.090866,352.7916,270.6942,487.3402
58701380,3.22002912E8,3.22002912E8,0.010925316,2.076929,0.646924,75.0489,55.368465,41.11582,-205.16107,162.93762,-44.48641
55030031,4.28400864E8,4.3046832E8,0.0091405455,2.0890121,0.6641197,68.7543,72.19318,36.194798,396.91827,53.514503,42.76664
597416,3.76796902E9,3.76796902E9,0.024520937,2.4470634,0.7816372,26.357689,29.443634,87.47425,189.28531,509.754,-673.62915
17392417,2.15842714E9,2.15842714E9,0.016239792,1.1593685,0.3269844,83.585754,71.71353,82.81701,-222.76239,-124.64472,-179.02898
61967696,5.6469293E8,5.6469293E8,0.011949232,2.1973705,0.7074318,61.295376,32.97291,20.192106,-1327.819,14.67905,768.63586
52559949,1.10211008E9,1.10211008E9,0.011290769,2.1802235,0.70425415,51.611618,20.044418,10.903089,640.8693,-39.850048,-328.04074
61918355,3.33906496E8,3.33906496E8,0.008649454,2.154252,0.6932268,76.134155,89.4341,41.733994,839.2596,-904.11816,1043.6636
58504865,4.417552E8,4.4554752E8,0.00981913,2.0870333,0.6520786,48.552002,6.1445694,3.7862644,142.53749,-118.51892,277.569
59067823,5.8435034E8,5.8435034E8,0.011036027,1.4576359,0.42999077,61.184856,11.501693,91.14486,161.98395,-126.20216,213.49347
62977001,3.57628256E8,3.60735328E8,0.009433166,2.1465702,0.68682766,87.76955,50.158,3.2402005,-379.19714,-241.5201,49.90354
58761041,4.83168672E8,4.83168672E8,0.008901737,1.2355442,0.36139297,68.25001,98.39909,3.2607615,-81.20003,27.953571,43.54574
60025848,1.36634445E9,1.36634445E9,0.01578297,2.2922287,0.73202133,51.25677,4.8087354,17.980158,576.0084,-202.283,751.19305
59089795,4.28428736E8,4.28428736E8,0.006749146,1.4423609,0.45267868,91.27713,74.94362,48.052696,233.30617,-52.64764,-86.80339
63027414,5.07077024E8,5.10495392E8,0.006933979,2.064046,0.6641054,12.204379,77.28638,44.35542,158.83897,-436.50577,942.2485
54414204,7.7316659E8,7.7652166E8,0.011225788,2.1211376,0.6670666,2.7568908,62.753544,89.8097,-90.997185,0.22077818,-73.66581
51861368,3.41931232E8,3.41931232E8,0.009622864,2.0964785,0.6657877,85.12424,47.79002,22.815243,-34.105473,214.1999,459.99292
59550202,9.291961E8,9.291961E8,0.013909581,1.8714256,0.5779724,66.12786,35.822987,47.495712,98.46434,98.51947,-119.04013
55528326,2.37413581E9,2.37413581E9,0.020852473,2.3413181,0.73723984,63.755455,6.154996,23.015434,-111.24388,-17.49492,-219.53967
56807178,7.8242694E8,8.030457E8,0.0076697506,1.324213,0.38001633,90.747604,63.553074,8.830224,-238.32191,-262.90005,120.71917
49812884,7.0823872E8,7.0823872E8,0.012758475,2.1218395,0.6509228,23.044382,65.888504,9.413588,377.71835,-63.431526,167.10864
58537535,3.38012896E8,3.38012896E8,0.008317371,2.113391,0.6812811,19.271524,78.09639,45.237434,-433.65002,428.82993,623.3739
58305296,3.69053664E8,3.69053664E8,0.013586129,1.0406075,0.29978752,83.97476,8.567765,31.75038,23.817871,-201.18358,349.78012
53805568,1.18323379E9,1.18452122E9,0.0107924575,1.8682127,0.6019554,60.19535,29.898787,21.926794,77.3526,-38.145313,177.75035
62977408,6.8907731E8,6.9137773E8,0.0085379295,2.1267843,0.67840004,88.21716,49.631794,4.556405,-497.8072,-531.4448,-26.000877
60699530,7.9426445E8,7.9668397E8,0.011029254,2.1656446,0.69184494,4.2104707,57.372818,55.560024,-49.291927,96.65528,-698.5196
58580803,6.1425248E8,6.1425248E8,0.012184422,2.1851053,0.7012358,28.713291,8.004076,19.785168,-1.6329873,47.762646,-109.829094
63884758,2.55887258E9,2.55887258E9,0.01800325,2.3325653,0.7496834,69.16196,81.71115,87.538055,-283.0176,266.30786,-49.98895
63885240,2.08775309E9,2.08775309E9,0.016414411,2.2904835,0.7332401,69.256836,81.431404,87.31126,185.48068,-462.47745,-225.56096
59041480,1.01678771E9,1.02537235E9,0.0071596066,2.0905418,0.67230797,8.453434,33.562683,53.07384,-216.64862,216.39238,597.7957
57276583,7.597559E8,7.6193869E8,0.012382479,2.1505575,0.68019104,97.83812,72.60165,58.118332,78.622696,148.58002,-715.093
56740551,1.06366323E9,1.06366323E9,0.01265755,2.2142153,0.710371,41.104374,2.5498884,26.932163,297.0137,62.141186,-133.00845
62024696,8.6003898E8,8.6003898E8,0.01225604,2.193573,0.70661545,73.10387,28.390882,27.167057,184.39383,502.81207,840.9632
59040507,2.7768832E9,2.7768832E9,0.020074518,2.3914137,0.7652855,9.3211775,35.122536,54.56554,533.91364,-992.8164,-588.1945
63005703,4.50744032E8,4.51809056E8,0.0063450965,2.0248508,0.6454973,54.17361,96.549706,20.018497,147.08592,-192.02608,901.9779
54368106,5.8021688E9,5.8021688E9,0.025534462,2.4551983,0.78756523,15.993953,82.566345,64.480606,-4.2949405,-333.7351,-374.39584
58588556,5.9692256E8,5.9692256E8,0.014320788,1.7569914,0.56038284,76.176926,81.90893,9.7955065,-124.138084,19.725183,183.79741
53195110,1.53279974E9,1.53279974E9,0.013808251,2.2585974,0.7234764,17.145987,79.01207,47.789467,-290.9768,200.15556,867.15356
64690577,1.14574451E9,1.14810061E9,0.011712709,2.240652,0.72086334,34.122932,66.55102,9.231387,289.7402,52.277782,243.02065
52609644,3.00253594E9,3.00253594E9,0.015973244,2.285633,0.7233181,69.339806,64.83539,96.89185,-150.68706,-55.18242,-216.5838
53845029,3.9839296E8,3.9839296E8,0.011396328,2.1822376,0.70017815,3.585823,57.496998,55.515743,-120.06289,141.77672,-332.3749
3188447,5.7233914E8,5.7233914E8,0.013671454,1.0628357,0.3158207,84.122375,47.09703,56.822678,189.47226,45.019287,-389.58856
58854883,4.2396096E8,4.2396096E8,0.010678015,1.2407064,0.42617607,47.693466,65.907486,7.1525645,-71.005226,74.85603,-24.360306
58725840,1.24548992E9,1.24548992E9,0.0115410015,1.4407005,0.4491291,75.7604,42.219845,13.826283,175.35722,-31.098698,224.11269
59490561,5.28385824E8,5.28385824E8,0.010659367,1.4546204,0.37114334,38.764538,32.749935,56.701706,-4.6773458,-121.50773,-99.51354
59148693,3.43975168E8,3.43975168E8,0.009757123,1.2009811,0.38661575,64.51668,36.42884,15.674087,-110.6617,-24.37646,421.51294
53200468,1.49476557E9,1.50808614E9,0.01071341,2.1675596,0.6914158,1.0245426,42.377037,96.81355,53.075874,99.195145,-23.627821
58749556,3.8381008E8,3.8381008E8,0.008163882,1.216815,0.37926865,11.538357,7.677824,8.371116,27.460398,-107.15496,-11.276103
52527325,5.6483949E8,5.6593658E8,0.010656979,2.1241274,0.6802149,64.16403,80.2108,96.77205,258.24792,314.76474,-257.24997
56244861,5.4101222E8,5.4101222E8,0.01135175,2.1923523,0.70402336,60.241096,62.725132,83.10685,415.7036,-357.72882,90.713646
2287768,4.59961856E8,4.59961856E8,0.009705658,2.1577253,0.6992283,56.853996,45.39281,42.75347,349.14944,-17.21154,-26.351727
60368340,3.58365024E8,3.58365024E8,0.008786793,2.1019135,0.66817284,70.92177,79.011,86.32949,-209.28326,188.72385,293.91922
2370233,2.70712934E9,2.70712934E9,0.022439055,1.7003136,0.57541466,83.254875,3.0584435,58.03634,-346.53796,-267.0411,-251.73343
49624879,2.35326669E9,2.35866317E9,0.015073791,2.3052893,0.7443867,10.496161,81.41258,55.445614,296.24686,-322.20975,-365.4303
30660663,9.5440154E8,9.5687392E8,0.013597055,0.9998741,0.28645706,81.0847,45.488308,3.9149702,187.0348,193.6325,212.50626
53770196,6.2878246E8,6.4154221E8,0.0057317377,1.8987856,0.58815193,69.177185,5.919701,94.39733,-40.015247,-485.44885,78.57464
51182950,1.952288E9,1.952288E9,0.015628168,2.2732134,0.7293148,57.934566,42.18036,89.78492,12.203963,234.44382,-228.81783
58795992,7.0190138E8,7.0190138E8,0.014494531,1.4279995,0.4213848,23.879997,26.526424,60.378887,-5.724886,95.09835,-113.1074
2585089,8.7391853E8,8.7391853E8,0.012976209,2.1886768,0.68876266,79.82178,25.213856,56.20136,200.59366,281.23837,70.20913
50490934,2.21299661E9,2.21647821E9,0.015772803,2.2669086,0.7273159,85.312805,82.63552,39.106426,-173.63864,114.26781,227.38927
2341180,1.38181402E9,1.38181402E9,0.014129516,1.6066189,0.5015087,37.801785,75.11011,30.03703,172.22351,-194.56479,280.42816
53158642,7.1702938E8,7.1806618E8,0.009416406,2.1945295,0.702116,79.14383,7.999468,72.18672,-212.26898,-23.542995,-100.69978
56258783,3.60654368E8,3.60654368E8,0.010349587,2.1618052,0.68956375,33.81731,93.88742,38.887783,-71.72036,110.445435,52.02533
53201163,3.82085632E8,3.83120064E8,0.008157243,2.08103,0.67125225,1.7170788,42.599087,95.94887,-405.76245,299.65244,209.51762
63861927,5.9829357E8,5.9829357E8,0.01241404,2.206891,0.7152233,34.982315,78.38873,61.975998,-109.79782,-191.31693,-578.1533
57275097,7.1207808E8,7.1207808E8,0.013105734,1.7178087,0.5564289,0.15598565,90.60442,42.35762,169.66985,-362.14294,161.91399
61967112,7.9170714E8,7.9170714E8,0.009535129,2.130929,0.6826401,60.39623,32.823185,20.467201,-262.16397,-110.087685,-160.22429
50491151,7.7229094E8,7.7332166E8,0.013267385,2.2303534,0.71320724,85.88793,82.560974,38.377018,-131.60919,-154.52238,530.2795
49631618,8.9061229E8,8.9061229E8,0.008128724,2.126073,0.685997,17.026129,79.06472,53.186497,-579.0659,26.168283,-398.8068
55047471,4.33415872E8,4.34479552E8,0.009779793,2.103425,0.6714201,41.848934,80.04318,38.194897,129.14595,98.0271,-164.70735
31301985,4.74742176E8,4.74742176E8,0.011675162,1.3485594,0.31085014,41.10455,89.99767,74.91199,92.59049,-265.89832,-7.194966
58584483,3.59255712E8,3.59255712E8,0.01076286,2.1520996,0.68895245,54.283035,26.198906,12.943175,178.7421,-268.37534,394.05118
62946886,1.04839296E9,1.04839296E9,0.010905558,2.189785,0.6986084,85.34858,47.526745,8.229385,829.8182,616.8102,79.89352
55039927,1.04353907E9,1.04353907E9,0.012089482,2.1744194,0.6937847,79.86503,94.51675,46.166176,-347.06647,-38.071182,-526.65924
53839145,3.89736E8,3.89736E8,0.0085896095,2.1298523,0.6881647,71.66096,73.50907,84.21949,83.8573,459.19073,214.67955
56110899,7.1633459E8,7.2402246E8,0.008562445,2.1209984,0.68539333,6.8076425,75.44266,48.303078,-578.05676,-21.177036,915.58673
62951417,3.2288944E8,3.25038208E8,0.005972952,2.0120182,0.6446934,85.95941,47.74203,7.633038,94.68937,-117.61847,189.76666
55535058,5.815191E8,5.815191E8,0.008761672,2.1440926,0.68626404,86.66204,93.70121,59.23478,35.354378,-114.99804,-178.42393
56105884,1.26506714E9,1.26610611E9,0.013601243,2.2647915,0.72548676,6.778305,76.235016,48.23548,408.26776,468.58765,911.448
60026837,1.01603974E9,1.01603974E9,0.009811447,2.1820326,0.6962452,53.460957,5.294999,20.049295,-382.56207,-354.04758,111.52085
53787337,1.34360781E9,1.34692173E9,0.012584087,2.195302,0.6997433,72.598885,62.9133,41.161705,265.12476,86.13342,8.152204
58537647,4.80321824E8,4.84955392E8,0.007492605,1.0295734,0.3015213,19.412703,78.28385,45.717617,-584.29407,479.68063,372.88736
49632000,5.7817453E8,5.7817453E8,0.010480899,2.1767645,0.7013502,12.414016,81.74422,54.187214,94.24456,352.223,-522.78723
50524481,2.07147533E9,2.07480819E9,0.014483906,2.262887,0.72325516,59.531128,41.070667,37.501335,-113.79354,46.8413,103.39763
59467537,3.25432192E8,3.25432192E8,0.00869712,1.0306883,0.28264618,81.45671,16.774797,64.47621,56.12216,-88.14947,-311.58362
60883704,3.46534323E9,3.46534323E9,0.02015592,2.3799791,0.76003075,77.563,78.48182,44.24029,625.6538,-221.24973,-529.5063
3031947,1.3032567E9,1.3032567E9,0.013218793,1.0802174,0.27153015,82.07126,1.8651104,46.930187,-388.17566,-283.0418,-179.53162
60837247,1.10559181E9,1.11415309E9,0.009958586,2.1354036,0.6933918,4.8681903,76.48441,47.426155,-1267.8049,648.19727,87.65346
50525176,4.0074064E8,4.0074064E8,0.0067366217,2.0640793,0.6657524,58.68194,41.419567,38.24085,175.48338,-324.08832,-118.47476
58289348,9.558311E8,9.558311E8,0.0127872825,2.1968355,0.696579,80.53223,23.387602,74.670074,-268.75888,28.415422,-116.7368
53828751,5.3044229E9,5.3044229E9,0.025084576,2.4548416,0.78349686,38.18206,38.01552,72.62171,7.0765047,66.15315,-24.614412
56201500,7.8958931E8,7.8958931E8,0.010588824,2.147993,0.68790436,91.62012,45.985264,66.693886,150.72357,-130.52686,-144.29451
49629482,1.33576512E9,1.33576512E9,0.009865632,2.2230692,0.71483994,15.497245,78.26349,52.867924,-588.1965,-5.7622395,-660.5599
56768085,1.20130483E9,1.20237158E9,0.012483291,1.5837154,0.48587036,39.54563,21.168018,5.531897,214.70413,-357.27295,-9.591029
54990309,6.2768525E8,6.2768525E8,0.010589154,2.1626692,0.69349,18.026033,81.72457,61.371735,-63.12015,-8.126327,-711.3185
53238172,1.66193318E9,1.67149901E9,0.011247857,2.165616,0.69133186,95.37627,66.261444,34.950897,-63.662945,69.37044,643.8491
63841234,3.47265952E8,3.47265952E8,0.012246016,0.994462,0.32967186,77.92484,63.405537,68.40936,104.95046,-391.0706,150.42221
59286353,5.3939942E8,5.3939942E8,0.009193464,1.1795444,0.3268547,42.955772,40.87548,93.858665,71.54028,-66.07185,24.983639
2714831,7.1106048E8,7.1106048E8,0.009304847,2.1487885,0.69160557,5.8147225,75.62604,48.03207,697.00494,1398.7123,528.7488
55588121,6.0975859E8,6.0975859E8,0.011991151,2.196806,0.7001543,4.9144154,68.43777,46.736557,-237.07051,718.7724,-45.22783
60793120,7.7415206E8,8.0175245E8,0.0057484712,2.0255175,0.64995,10.34229,78.331635,45.28039,150.81392,-482.2791,931.54456
61103664,3.84060416E8,3.90344256E8,0.007221372,2.0342064,0.6582575,57.508118,1.7885697,20.522968,668.19006,-362.44547,85.155716
49737450,3.69524352E8,3.69524352E8,0.0103640165,2.1667376,0.698967,54.040886,35.65809,34.570377,427.5299,769.3749,116.94428
51928192,8.6919866E8,8.7369261E8,0.010386438,2.138835,0.6818657,53.211548,46.526245,78.43738,303.77304,-55.366478,198.09769
59303894,6.1813376E8,6.1813376E8,0.012502341,1.5030794,0.48608398,70.90067,78.683876,50.185364,340.6748,124.233826,-141.19595
2712933,7.0159117E8,7.0159117E8,0.009088085,2.1533842,0.69000435,5.7218094,75.39481,47.414837,697.3606,-584.7465,-1526.4844
55583996,2.97786035E9,2.97786035E9,0.016975453,1.4358959,0.4335289,60.037426,27.53278,23.65399,275.2405,509.79364,-277.97656
58961659,5.18200032E8,5.18200032E8,0.01165441,1.6038675,0.4999752,42.029438,5.377682,61.163513,-38.500633,-24.705263,-96.7562
49631806,8.5216282E8,8.5651526E8,0.0071524233,2.0843773,0.67346,14.451174,78.32317,53.471348,-59.28318,5.3551283,-522.433
49629776,9.7196877E8,9.7728806E8,0.009038079,2.1359224,0.6865711,11.309122,79.95711,54.94324,203.97261,-368.3698,-290.44482
56112350,3.360872E8,3.360872E8,0.0060718223,2.0503283,0.6595106,5.43845,75.18286,48.09973,-49.47182,-1377.9974,73.920685
57327991,5.6812819E8,5.7276013E8,0.0076612486,2.1219606,0.6806717,82.764595,2.7972593,57.643265,-89.71951,-17.930761,-43.19222
55588232,3.65830784E8,3.65830784E8,0.0070271366,2.050559,0.65436554,4.665646,68.95261,46.928967,11.309309,643.12317,416.54138
50481293,3.21598624E8,3.21598624E8,0.005097937,2.009077,0.6534147,22.55184,78.91227,49.623608,-580.3432,62.38881,-57.375946
56112197,7.7294835E8,7.739856E8,0.01025123,2.1281624,0.6871166,5.8657455,74.9106,48.8756,-569.72095,96.56098,310.3668
52542657,2.2403817E9,2.2403817E9,0.015868027,2.2925558,0.7379532,28.916527,78.200386,59.506824,-22.057964,-179.00685,-16.351316
64752874,5.6587679E9,5.6587679E9,0.016993202,2.3294296,0.7480564,79.64896,1.8571563,40.70105,-292.26584,-166.48816,152.37607
6051918,1.17375283E9,1.17375283E9,0.010458102,2.2057934,0.705225,37.08003,45.318306,97.21942,184.60777,-584.7525,-592.2203
49790134,4.21968064E8,4.21968064E8,0.00906341,2.106083,0.68194866,66.236885,53.392284,84.07514,30.13207,481.5307,-220.67583
51261907,3.89194547E9,3.91905766E9,0.020629665,2.3179626,0.7308464,6.2665486,52.91388,50.472363,-214.16809,324.16187,153.33144
63840653,2.11352602E9,2.11465882E9,0.013072722,2.2507324,0.7255039,76.727165,61.39707,71.26115,328.21204,164.87257,-196.63055
61965432,1.1173929E9,1.1173929E9,0.012499757,2.2146978,0.70820427,61.427494,33.014263,20.05533,-1048.2047,-506.03955,1142.534
60778672,5.33925408E8,5.3705178E8,0.009964114,2.0504951,0.65742016,39.85912,18.179636,55.375645,42.516193,-44.440132,-139.06564
54388749,3.4705504E8,3.4705504E8,0.010067852,1.9404078,0.57145405,62.219284,4.166353,63.49939,114.65406,-274.50055,-39.995262
63887584,6.5240499E8,6.5240499E8,0.0097343,2.1687126,0.70025635,69.21606,81.42235,87.81031,205.23973,191.16707,-326.09207
17547903,3.29193165E9,3.29193165E9,0.0207467,2.416997,0.7732754,55.7983,80.25926,33.150105,46.748146,124.132645,13.349818
58924872,1.9053545E9,1.9075104E9,0.015501629,1.719307,0.53775215,15.241874,29.478773,62.400864,-445.1103,67.03593,-192.46988
57324840,5.5993472E8,5.6100064E8,0.009525996,2.1177015,0.67419434,34.712326,22.599413,44.57562,146.00789,57.20244,485.58197
59938342,4.47874816E8,4.47874816E8,0.009134097,2.1623383,0.69478416,8.670688,35.10606,54.736507,-1519.6807,-580.83765,365.69843
57802586,4.43232256E8,4.44293216E8,0.012246106,2.21774,0.71374893,52.190342,8.667784,26.948309,27.811968,-96.404305,-461.38138
49657529,7.9764691E8,7.9984672E8,0.007821089,2.1185522,0.67588043,10.9125395,80.983864,55.49671,322.70425,-51.924652,-1195.9714
53810875,3.30591078E9,3.30591078E9,0.021727977,2.4228907,0.774786,92.63132,37.11254,60.655247,238.34698,-358.9096,-129.2733
13943817,6.2720978E9,6.2720978E9,0.016611775,1.671442,0.57050705,12.593319,81.226906,56.251587,-294.78265,35.033726,-1185.6211
50549664,3.34271392E8,3.35302272E8,0.008982258,2.1438112,0.6913748,4.848039,59.285404,54.75956,-456.52667,431.4791,-205.50139
59938505,7.827504E8,7.837808E8,0.011978666,2.2176018,0.70677567,8.497627,35.07193,55.434566,237.1763,123.65493,-304.71646
55560240,1.35277619E9,1.35277619E9,0.015716868,2.2665033,0.7154579,72.61706,47.745487,36.36976,23.44098,-4.4550962,367.04514
58684005,6.8913901E8,6.9227533E8,0.010742411,1.7101383,0.54001236,14.234339,34.42456,14.092017,-99.23118,-19.659689,-116.73707
52614995,4.995568E8,5.0298416E8,0.011068576,2.1382618,0.69190025,88.73983,48.7174,79.31179,-199.25845,251.68085,-92.616486
56104260,2.38931789E9,2.38931789E9,0.015176263,2.3206444,0.7463856,5.6921782,75.25312,47.385227,292.87466,-601.4009,791.11444
49636426,3.39220544E8,3.39220544E8,0.00722803,2.0666819,0.662488,12.138863,82.20729,53.79372,-289.4015,-809.81635,-259.20206
51943080,1.47376179E9,1.47486746E9,0.013696924,2.227521,0.71484375,29.34676,22.819408,94.36957,106.61429,131.32443,281.819
59082864,5.4943936E8,5.5047942E8,0.010494063,1.8465528,0.5790577,80.55544,5.72894,38.550484,28.09121,-575.06775,60.67727
60028290,2.42416102E9,2.42416102E9,0.015782926,2.3140106,0.74440193,52.713528,4.871679,20.068262,-818.77344,629.2154,299.93613
60830161,8.6391584E8,8.6496589E8,0.010735766,2.1993027,0.7004261,9.959402,78.234726,43.83643,-268.05734,-671.7195,808.36456
59340667,7.9643123E8,7.9643123E8,0.012060564,1.1831799,0.35089302,79.993576,50.073036,4.8403335,344.93973,80.02802,112.31473
49624263,4.26194483E9,4.26194483E9,0.025130423,2.448536,0.7860546,13.897976,78.5616,53.76568,78.06449,-446.7915,-578.7649
58658288,9.8993619E8,9.8993619E8,0.015480417,2.2194595,0.6985836,29.598759,68.34477,12.081825,-24.230288,-64.73423,181.8305
53787540,5.7535443E8,5.7647744E8,0.010723935,2.1872368,0.70289516,72.73864,62.65972,41.277565,206.54814,483.4748,176.87167
57316216,1.24992358E9,1.24992358E9,0.012474928,2.2209215,0.7141762,79.71339,19.655533,76.55901,71.98883,-60.928143,-339.74463
58722925,3.88140992E8,3.89172096E8,0.009386806,2.101035,0.66491413,71.840836,56.741566,73.07339,-79.162636,-174.33418,-115.51018
56753616,3.86266035E9,3.86266035E9,0.017130138,2.3030205,0.72855186,61.823795,10.1767,22.484705,-120.85066,-376.4509,-109.241196
63861611,1.10817139E9,1.10817139E9,0.012463365,1.4858112,0.46959114,36.024567,78.18653,62.257397,-657.61743,132.00357,-280.8024
