subid,grpid,sh_x,sh_y,sh_z,fof_x,fof_y,fof_z,mstar,fof_mass,dist
59994409,27000000000002,9.0478525,35.356804,54.712643,9.122603,35.035015,54.5236,9510149.0,3.34550907E14,0.14487227281279047
59994544,27000000000002,9.141991,34.113686,53.81713,9.122603,35.035015,54.5236,4.5550984E7,3.34550907E14,1.3483244622339043
59994589,27000000000002,9.225662,35.641506,54.94813,9.122603,35.035015,54.5236,4192301.8,3.34550907E14,0.5586783059998197
59994653,27000000000002,8.594021,35.515133,52.39908,9.122603,35.035015,54.5236,2.1094904E7,3.34550907E14,5.023511305677857
59994759,27000000000002,9.936194,37.6422,53.801624,9.122603,35.035015,54.5236,1.4420099E7,3.34550907E14,7.980596968147438
59994820,27000000000002,9.103044,35.121586,54.28365,9.122603,35.035015,54.5236,1.54925696E8,3.34550907E14,0.06545408536112518
59994943,27000000000002,9.678355,35.443714,53.373558,9.122603,35.035015,54.5236,1.7014888E7,3.34550907E14,1.7984949887904804
59995013,27000000000002,9.172292,35.083534,54.66914,9.122603,35.035015,54.5236,4.1717352E7,3.34550907E14,0.026004442992416443
59995078,27000000000002,9.340074,35.605755,54.532677,9.122603,35.035015,54.5236,2.1403054E7,3.34550907E14,0.37311949082140927
60016299,27000000000002,8.814288,34.56597,54.69342,9.122603,35.035015,54.5236,4279628.5,3.34550907E14,0.3438987837143941
60016333,27000000000002,9.870784,36.647633,53.782352,9.122603,35.035015,54.5236,1.4934124E7,3.34550907E14,3.70975927800464
60016373,27000000000002,9.46536,34.160686,54.69434,9.122603,35.035015,54.5236,5172655.0,3.34550907E14,0.9110839254026359
60016465,27000000000002,9.844888,34.395584,54.153625,9.122603,35.035015,54.5236,3089470.5,3.34550907E14,1.0674489109696879
60016496,27000000000002,8.873414,34.201893,54.06938,9.122603,35.035015,54.5236,5162165.5,3.34550907E14,0.9625036778343201
60016542,27000000000002,8.919473,34.852276,54.6817,9.122603,35.035015,54.5236,2.2816484E7,3.34550907E14,0.09965137711333227
60016645,27000000000002,9.96206,37.9552,54.015194,9.122603,35.035015,54.5236,3139181.0,3.34550907E14,9.490646548209043
60016751,27000000000002,9.21016,35.13585,54.118305,9.122603,35.035015,54.5236,9602723.0,3.34550907E14,0.18209878560810466
60016788,27000000000002,8.367892,35.366177,54.945866,9.122603,35.035015,54.5236,1.2542757E7,3.34550907E14,0.8575638294714736
60016828,27000000000002,8.358749,36.528168,52.923172,9.122603,35.035015,54.5236,5209387.5,3.34550907E14,5.374352412328335
60016872,27000000000002,8.366604,35.579514,52.3324,9.122603,35.035015,54.5236,8291158.5,3.34550907E14,5.669372460973136
60016924,27000000000002,9.126579,33.790577,54.76565,9.122603,35.035015,54.5236,3118914.0,3.34550907E14,1.6072304551644265
60016995,27000000000002,8.997587,35.824863,54.403465,9.122603,35.035015,54.5236,1.7215012E7,3.34550907E14,0.6539221552529852
60017034,27000000000002,8.836992,35.49105,54.353966,9.122603,35.035015,54.5236,3133560.0,3.34550907E14,0.31831850714752363
60017062,27000000000002,7.9747753,36.908432,52.808613,9.122603,35.035015,54.5236,1.5785506E7,3.34550907E14,7.768386505850685
60017128,27000000000002,9.021569,34.547382,54.82052,9.122603,35.035015,54.5236,1034413.8,3.34550907E14,0.33615328481027973
60017185,27000000000002,9.928237,34.550457,53.18368,9.122603,35.035015,54.5236,2063315.0,3.34550907E14,2.679227690445259
60017288,27000000000002,8.330891,34.979275,54.643646,9.122603,35.035015,54.5236,5396495.5,3.34550907E14,0.6443268151278971
60017417,27000000000002,8.572265,37.112076,53.138638,9.122603,35.035015,54.5236,1.3603349E7,3.34550907E14,6.535179135171347
60017469,27000000000002,8.326272,34.938084,55.486958,9.122603,35.035015,54.5236,1.8507484E7,3.34550907E14,1.571594232609641
60017504,27000000000002,7.988013,35.46452,55.1127,9.122603,35.035015,54.5236,2099808.0,3.34550907E14,1.8188085863587276
60017613,27000000000002,9.412795,34.778812,54.222355,9.122603,35.035015,54.5236,7481928.0,3.34550907E14,0.24060055625159293
60017734,27000000000002,8.824795,37.055225,53.228367,9.122603,35.035015,54.5236,1.5719053E7,3.34550907E14,5.847572386360298
60017829,27000000000002,8.813158,36.438023,53.43625,9.122603,35.035015,54.5236,4141251.0,3.34550907E14,3.246522518305028
60017979,27000000000002,9.838606,37.33417,53.713413,9.122603,35.035015,54.5236,3107782.8,3.34550907E14,6.4551837809858625
60018003,27000000000002,9.92186,34.754967,53.485954,9.122603,35.035015,54.5236,4175469.8,3.34550907E14,1.7939495722830543
60018032,27000000000002,8.908072,35.033573,54.43636,9.122603,35.035015,54.5236,4135752.8,3.34550907E14,0.05363679415313527
60018068,27000000000002,7.880824,35.441177,55.05331,9.122603,35.035015,54.5236,6190989.5,3.34550907E14,1.987575159786502
60018178,27000000000002,9.110688,36.029793,54.861702,9.122603,35.035015,54.5236,1.5118128E7,3.34550907E14,1.1040365067055973
60018225,27000000000002,9.542862,35.15446,54.20892,9.122603,35.035015,54.5236,1.6730344E7,3.34550907E14,0.28990929009250976
60018409,27000000000002,8.990062,33.366306,54.73932,9.122603,35.035015,54.5236,7702902.0,3.34550907E14,2.8486903144221287
60018433,27000000000002,9.735974,35.412807,53.06212,9.122603,35.035015,54.5236,5193426.0,3.34550907E14,2.6548834856548638
60018548,27000000000002,9.588462,37.462658,54.351704,9.122603,35.035015,54.5236,4132361.0,3.34550907E14,6.140022660722025
60018574,27000000000002,9.059219,35.8962,55.02092,9.122603,35.035015,54.5236,4271160.0,3.34550907E14,0.9929794443460196
60018780,27000000000002,9.501576,35.832466,55.190613,9.122603,35.035015,54.5236,7581343.0,3.34550907E14,1.2244526906324609
60018825,27000000000002,8.919373,33.823288,53.760506,9.122603,35.035015,54.5236,7382143.5,3.34550907E14,2.0919007340571625
60018854,27000000000002,9.292151,34.298283,54.34857,9.122603,35.035015,54.5236,7305368.0,3.34550907E14,0.6021567024436081
60018907,27000000000002,8.652999,35.81944,54.288372,9.122603,35.035015,54.5236,9399076.0,3.34550907E14,0.8911820352077484
60018961,27000000000002,9.430082,36.473732,54.474754,9.122603,35.035015,54.5236,6333762.0,3.34550907E14,2.1668356106974898
60019079,27000000000002,9.033526,35.109,54.72012,9.122603,35.035015,54.5236,7430507.0,3.34550907E14,0.05202794974320568
60019130,27000000000002,9.424983,35.019478,54.63243,9.122603,35.035015,54.5236,2.0999548E7,3.34550907E14,0.10351869363512378
60019228,27000000000002,9.469177,34.77992,55.10757,9.122603,35.035015,54.5236,5166978.0,3.34550907E14,0.5262075395157808
60019277,27000000000002,9.213801,33.474926,54.2684,9.122603,35.035015,54.5236,2124393.8,3.34550907E14,2.5073238018812845
60019450,27000000000002,8.899402,33.836586,53.76206,9.122603,35.035015,54.5236,3105970.5,3.34550907E14,2.065999506128719
60019513,27000000000002,9.584918,35.3031,53.63917,9.122603,35.035015,54.5236,1.0410756E7,3.34550907E14,1.0678209230827633
60019596,27000000000002,9.156686,34.540318,54.961704,9.122603,35.035015,54.5236,7431352.5,3.34550907E14,0.4378212925839762
60019641,27000000000002,8.372906,35.752987,55.661034,9.122603,35.035015,54.5236,2084585.2,3.34550907E14,2.371281905820979
60019765,27000000000002,9.30882,37.355556,54.443283,9.122603,35.035015,54.5236,6222730.0,3.34550907E14,5.42603988900737
60019798,27000000000002,9.017676,35.674137,55.329697,9.122603,35.035015,54.5236,2065660.8,3.34550907E14,1.0692759790836135
60019825,27000000000002,9.625859,35.99861,54.39664,9.122603,35.035015,54.5236,7297156.5,3.34550907E14,1.1979033919524227
60019954,27000000000002,9.429398,34.652718,54.172215,9.122603,35.035015,54.5236,2082703.0,3.34550907E14,0.3637468918614104
60020044,27000000000002,8.790678,35.757946,54.60553,9.122603,35.035015,54.5236,6369800.0,3.34550907E14,0.6395158026580248
60020433,27000000000002,8.906495,35.4633,54.64934,9.122603,35.035015,54.5236,4162624.2,3.34550907E14,0.24594028771753074
60020632,27000000000002,8.25585,37.370823,53.133095,9.122603,35.035015,54.5236,5180326.0,3.34550907E14,8.140768851387293
60020702,27000000000002,9.306624,37.549854,54.403263,9.122603,35.035015,54.5236,2067008.4,3.34550907E14,6.372761129983701
60020758,27000000000002,8.450474,35.116528,55.43065,9.122603,35.035015,54.5236,3121787.5,3.34550907E14,1.281137273771492
60020927,27000000000002,9.224827,37.30677,54.05575,9.122603,35.035015,54.5236,2082965.5,3.34550907E14,5.390204766773422
60010757,27000000000002,9.379574,34.92022,54.27126,9.122603,35.035015,54.5236,6292548.0,3.34550907E14,0.14288843666963658
60010886,27000000000002,9.069851,35.584724,55.18799,9.122603,35.035015,54.5236,8403718.0,3.34550907E14,0.746372914881249
60010939,27000000000002,9.395737,35.26708,54.90872,9.122603,35.035015,54.5236,4.036178E7,3.34550907E14,0.27676993765726365
60011016,27000000000002,8.911169,34.342903,54.355637,9.122603,35.035015,54.5236,2.6410756E7,3.34550907E14,0.5519356875311132
60011061,27000000000002,10.083745,34.545876,55.329975,9.122603,35.035015,54.5236,2126160.2,3.34550907E14,1.8132890316664998
60011127,27000000000002,9.546857,36.139145,54.27783,9.122603,35.035015,54.5236,7244813.5,3.34550907E14,1.4594981200243637
60011188,27000000000002,9.077887,35.784462,54.529404,9.122603,35.035015,54.5236,7359267.5,3.34550907E14,0.5637038696304444
60011309,27000000000002,8.401221,35.296158,52.24972,9.122603,35.035015,54.5236,6230629.0,3.34550907E14,5.759117995927227
60011333,27000000000002,9.289216,34.403954,54.01312,9.122603,35.035015,54.5236,1.682865E7,3.34550907E14,0.6865911286622577
60011379,27000000000002,9.369135,35.11002,54.621174,9.122603,35.035015,54.5236,2.0509898E7,3.34550907E14,0.07592381943777582
60011443,27000000000002,9.000554,34.90387,54.568974,9.122603,35.035015,54.5236,1.8131068E7,3.34550907E14,0.03415379480065894
60011565,27000000000002,9.166304,35.392117,54.558643,9.122603,35.035015,54.5236,4.555246E7,3.34550907E14,0.13065907621148654
60011758,27000000000002,8.569396,33.147556,54.174374,9.122603,35.035015,54.5236,1.4833105E7,3.34550907E14,3.9904992809169926
60011804,27000000000002,8.037835,36.872578,53.009167,9.122603,35.035015,54.5236,7314848.0,3.34550907E14,6.8468712274079735
60011827,27000000000002,9.373128,35.142387,53.715565,9.122603,35.035015,54.5236,3.5975304E7,3.34550907E14,0.7272148198571813
60011901,27000000000002,8.619426,35.12864,54.241657,9.122603,35.035015,54.5236,5185153.5,3.34550907E14,0.34144578929408453
60011985,27000000000002,8.803087,34.653576,55.533863,9.122603,35.035015,54.5236,1.5928936E7,3.34550907E14,1.2682148310786943
60012038,27000000000002,9.0219965,34.9725,54.829334,9.122603,35.035015,54.5236,6399936.0,3.34550907E14,0.10750240998822846
60012080,27000000000002,9.772587,33.878647,54.684685,9.122603,35.035015,54.5236,1.971824E7,3.34550907E14,1.785613774984995
60012176,27000000000002,8.547956,35.84485,52.506916,9.122603,35.035015,54.5236,5323608.0,3.34550907E14,5.05306980649857
60012205,27000000000002,8.820306,36.07189,55.02681,9.122603,35.035015,54.5236,2.6876318E7,3.34550907E14,1.419715533269482
60012279,27000000000002,8.634819,35.346733,55.399765,9.122603,35.035015,54.5236,3091529.8,3.34550907E14,1.10276415872886
60012318,27000000000002,8.46622,36.435417,53.235836,9.122603,35.035015,54.5236,1.5793773E7,3.34550907E14,4.050305263634073
60012354,27000000000002,9.026043,34.87812,53.811123,9.122603,35.035015,54.5236,3.6619644E7,3.34550907E14,0.5415656769409907
60012410,27000000000002,8.01603,35.83074,53.898384,9.122603,35.035015,54.5236,1.2632256E7,3.34550907E14,2.248581983094482
60012542,27000000000002,8.596981,35.330173,55.06909,9.122603,35.035015,54.5236,3105555.0,3.34550907E14,0.6609569756483324
60012630,27000000000002,10.0528965,34.80796,54.911407,9.122603,35.035015,54.5236,1.063107E7,3.34550907E14,1.067392456280686
60012728,27000000000002,9.555669,37.248493,53.749405,9.122603,35.035015,54.5236,4187452.5,3.34550907E14,5.686411314691213
60012807,27000000000002,9.1856575,35.515507,54.98393,9.122603,35.035015,54.5236,1.5111037E7,3.34550907E14,0.44674911556012376
60012863,27000000000002,8.646801,35.076893,53.161377,9.122603,35.035015,54.5236,1.0698945E7,3.34550907E14,2.083797493273778
60012951,27000000000002,8.738893,35.08734,54.406666,9.122603,35.035015,54.5236,1.5063273E7,3.34550907E14,0.1636460214103863
60013050,27000000000002,8.94571,35.134575,53.962734,9.122603,35.035015,54.5236,1.5244096E7,3.34550907E14,0.3557755058463954
60013083,27000000000002,9.166619,35.65194,55.370903,9.122603,35.035015,54.5236,6217630.0,3.34550907E14,1.1004527759541816
60013183,27000000000002,9.45371,34.872498,54.116978,9.122603,35.035015,54.5236,3111327.2,3.34550907E14,0.3013862071566109
60013263,27000000000002,7.9554443,35.306747,54.523743,9.122603,35.035015,54.5236,3102543.5,3.34550907E14,1.4360987984700841
60013297,27000000000002,9.261069,35.03987,54.02441,9.122603,35.035015,54.5236,2067509.9,3.34550907E14,0.26838832029898185
60013441,27000000000002,8.305908,35.070305,54.40343,9.122603,35.035015,54.5236,8418524.0,3.34550907E14,0.6826774104129072
60013476,27000000000002,8.73232,35.67299,54.42479,9.122603,35.035015,54.5236,1.2848105E7,3.34550907E14,0.5690956590151472
60013510,27000000000002,8.2835245,35.006184,55.68788,9.122603,35.035015,54.5236,1.3982421E7,3.34550907E14,2.060432433576352
60013568,27000000000002,9.514602,34.855843,54.848553,9.122603,35.035015,54.5236,1.6034938E7,3.34550907E14,0.29135871470498387
60013627,27000000000002,9.211525,35.41171,54.24525,9.122603,35.035015,54.5236,5271553.5,3.34550907E14,0.2272843890104923
60013700,27000000000002,9.265653,35.056114,54.717133,9.122603,35.035015,54.5236,4154657.2,3.34550907E14,0.05836251876098686
60013779,27000000000002,8.774271,35.690495,55.17325,9.122603,35.035015,54.5236,4212645.5,3.34550907E14,0.97302966062216
60013842,27000000000002,7.9502916,35.393166,55.301903,9.122603,35.035015,54.5236,7396759.5,3.34550907E14,2.1083395027126244
60013867,27000000000002,9.011419,34.564167,54.662804,9.122603,35.035015,54.5236,1.4177038E7,3.34550907E14,0.25343705594514176
60014001,27000000000002,9.937557,36.318478,54.651627,9.122603,35.035015,54.5236,2.0440826E7,3.34550907E14,2.327816168945901
60014039,27000000000002,9.666838,37.30671,53.53517,9.122603,35.035015,54.5236,7336412.5,3.34550907E14,6.433779320389476
60014073,27000000000002,8.897124,35.274868,54.836414,9.122603,35.035015,54.5236,2.8340432E7,3.34550907E14,0.2062221035012044
60014254,27000000000002,8.532365,34.534065,54.834267,9.122603,35.035015,54.5236,4170459.8,3.34550907E14,0.6958451561258698
60014283,27000000000002,8.648029,34.683876,54.37781,9.122603,35.035015,54.5236,2081694.8,3.34550907E14,0.3697739647841445
60014320,27000000000002,8.920734,36.150406,54.448658,9.122603,35.035015,54.5236,2094182.9,3.34550907E14,1.2904642188595972
60014365,27000000000002,9.134211,35.510082,54.622726,9.122603,35.035015,54.5236,1.3936026E7,3.34550907E14,0.23564926011840726
60014455,27000000000002,9.594511,34.222996,54.239697,9.122603,35.035015,54.5236,2064806.6,3.34550907E14,0.9626742851405652
60014483,27000000000002,9.64553,35.329685,53.423954,9.122603,35.035015,54.5236,8363013.0,3.34550907E14,1.5695070905494504
60014518,27000000000002,8.179101,34.42408,55.094707,9.122603,35.035015,54.5236,2087644.1,3.34550907E14,1.5896006745642808
60014749,27000000000002,8.923252,35.231693,54.65007,9.122603,35.035015,54.5236,1.61533E7,3.34550907E14,0.09441756591786543
60014849,27000000000002,8.958536,35.4879,53.77587,9.122603,35.035015,54.5236,4227754.5,3.34550907E14,0.7911231309926734
60014952,27000000000002,9.183305,34.649277,54.51174,9.122603,35.035015,54.5236,2.0359054E7,3.34550907E14,0.15261940568234422
60015006,27000000000002,8.836851,34.49785,54.961163,9.122603,35.035015,54.5236,1.1831636E7,3.34550907E14,0.5616619856891703
60015046,27000000000002,9.176428,36.136806,54.589718,9.122603,35.035015,54.5236,7318850.5,3.34550907E14,1.2212126872773297
60015070,27000000000002,9.097225,35.799152,54.39815,9.122603,35.035015,54.5236,7539808.5,3.34550907E14,0.6002875550557292
60015213,27000000000002,9.3998995,34.67956,54.13471,9.122603,35.035015,54.5236,9805576.0,3.34550907E14,0.35447815736188204
60015333,27000000000002,8.728491,35.795322,54.443527,9.122603,35.035015,54.5236,4146655.8,3.34550907E14,0.7398038350811476
60015359,27000000000002,8.887283,33.6575,53.43655,9.122603,35.035015,54.5236,3093021.0,3.34550907E14,3.134600778067579
60015412,27000000000002,9.542936,34.360325,53.533493,9.122603,35.035015,54.5236,4146859.8,3.34550907E14,1.612201504861332
60015459,27000000000002,9.203445,35.67038,54.701912,9.122603,35.035015,54.5236,1.2581117E7,3.34550907E14,0.44201811772745714
60015514,27000000000002,8.175558,37.170616,52.988163,9.122603,35.035015,54.5236,1.0430861E7,3.34550907E14,7.815258170537163
60015561,27000000000002,9.090069,34.899677,54.403625,9.122603,35.035015,54.5236,1.5963962E7,3.34550907E14,0.03376907933215989
60015647,27000000000002,9.355204,34.964954,54.963806,9.122603,35.035015,54.5236,1.3605412E7,3.34550907E14,0.2527914723405047
60015832,27000000000002,8.987968,36.080204,53.53331,9.122603,35.035015,54.5236,3092618.5,3.34550907E14,2.091223864264066
60015859,27000000000002,8.7850895,35.37045,54.5659,9.122603,35.035015,54.5236,1.9353934E7,3.34550907E14,0.22822065708987793
60015965,27000000000002,8.938204,36.43909,54.496117,9.122603,35.035015,54.5236,6314876.0,3.34550907E14,2.0061869874998592
60015999,27000000000002,9.9061,37.40219,53.551804,9.122603,35.035015,54.5236,3124272.8,3.34550907E14,7.16178104635037
60016128,27000000000002,9.839031,37.3303,53.016644,9.122603,35.035015,54.5236,3.6710684E7,3.34550907E14,8.05252112008111
60016273,27000000000002,9.169634,35.760025,54.449142,9.122603,35.035015,54.5236,2068223.2,3.34550907E14,0.5333953986200868
60005490,27000000000002,9.114385,35.06057,54.490917,9.122603,35.035015,54.5236,2078591.5,3.34550907E14,0.0017888537731778342
60005618,27000000000002,8.299025,35.167038,53.964993,9.122603,35.035015,54.5236,1.2796393E7,3.34550907E14,1.0077561563384734
60005737,27000000000002,8.950351,35.00493,54.752335,9.122603,35.035015,54.5236,1.6803904E7,3.34550907E14,0.08289498968224507
60005802,27000000000002,9.699928,36.30943,53.727066,9.122603,35.035015,54.5236,3105644.2,3.34550907E14,2.591903994966742
60005831,27000000000002,8.449269,35.23141,53.48265,9.122603,35.035015,54.5236,2124132.2,3.34550907E14,1.5755286950625305
60005952,27000000000002,8.585921,36.816265,53.201454,9.122603,35.035015,54.5236,6.9457968E7,3.34550907E14,5.208952936358401
60006035,27000000000002,9.911948,36.179848,54.02446,9.122603,35.035015,54.5236,1.1645361E7,3.34550907E14,2.1828493309149053
60006203,27000000000002,8.42859,35.221676,55.011204,9.122603,35.035015,54.5236,5173392.0,3.34550907E14,0.7542530511309451
60006273,27000000000002,8.961526,33.817013,54.40828,9.122603,35.035015,54.5236,6.7311176E7,3.34550907E14,1.522774800472689
60006388,27000000000002,9.198613,35.105576,54.181236,9.122603,35.035015,54.5236,5.3837328E7,3.34550907E14,0.12797023461098433
60006467,27000000000002,10.001889,35.54193,54.417908,9.122603,35.035015,54.5236,5178508.0,3.34550907E14,1.0412786006672832
60006523,27000000000002,9.491256,35.76665,55.304222,9.122603,35.035015,54.5236,5182901.0,3.34550907E14,1.2805643383908318
60006552,27000000000002,9.732207,33.996254,54.447754,9.122603,35.035015,54.5236,5162129.0,3.34550907E14,1.456394458800787
60006609,27000000000002,9.521762,34.612965,54.653458,9.122603,35.035015,54.5236,8310466.5,3.34550907E14,0.3543167039460968
60006683,27000000000002,9.5251,36.393543,53.944187,9.122603,35.035015,54.5236,3134646.0,3.34550907E14,2.343323011067696
60006746,27000000000002,8.500728,36.419403,55.211475,9.122603,35.035015,54.5236,1.0420702E7,3.34550907E14,2.776429936144268
60006783,27000000000002,8.951616,35.08515,54.624897,9.122603,35.035015,54.5236,4.1486496E7,3.34550907E14,0.0420110461063814
60006823,27000000000002,9.243902,34.644913,54.132553,9.122603,35.035015,54.5236,6262190.5,3.34550907E14,0.31981214408097003
60006862,27000000000002,9.124272,33.9915,54.219193,9.122603,35.035015,54.5236,6390358.5,3.34550907E14,1.1815896346270165
60006893,27000000000002,8.68133,36.906425,52.682907,9.122603,35.035015,54.5236,1.4607913E7,3.34550907E14,7.0850552167039496
60006989,27000000000002,9.803262,34.962967,54.68102,9.122603,35.035015,54.5236,5244881.0,3.34550907E14,0.4932669232257467
60007012,27000000000002,10.02508,37.024258,54.179317,9.122603,35.035015,54.5236,4197701.0,3.34550907E14,4.890080941252563
60007039,27000000000002,8.944761,35.447723,54.183086,9.122603,35.035015,54.5236,7740107.0,3.34550907E14,0.31790651158462424
60007077,27000000000002,9.23819,35.23505,53.261433,9.122603,35.035015,54.5236,1.145553E7,3.34550907E14,1.646444520069963
60007197,27000000000002,8.899695,34.705757,54.37609,9.122603,35.035015,54.5236,6.7200976E7,3.34550907E14,0.1798581490002107
60007228,27000000000002,9.893402,35.155067,55.120342,9.122603,35.035015,54.5236,6280820.0,3.34550907E14,0.9646426638219054
60007287,27000000000002,9.668529,34.860184,53.704445,9.122603,35.035015,54.5236,8360818.5,3.34550907E14,0.9996178858418716
60007334,27000000000002,9.276749,35.61367,55.072495,9.122603,35.035015,54.5236,2.5991126E7,3.34550907E14,0.6598861432585181
60007421,27000000000002,8.871771,33.98886,54.08365,9.122603,35.035015,54.5236,5303219.0,3.34550907E14,1.3509137207156527
60007461,27000000000002,9.067526,35.105766,54.66486,9.122603,35.035015,54.5236,8595327.0,3.34550907E14,0.027993158030767518
60007563,27000000000002,9.747679,37.626377,54.439453,9.122603,35.035015,54.5236,4125581.5,3.34550907E14,7.112957147925954
60007638,27000000000002,9.4103365,35.347694,54.91148,9.122603,35.035015,54.5236,8.3651008E7,3.34550907E14,0.3310083301803388
60007771,27000000000002,9.337108,35.18845,54.87626,9.122603,35.035015,54.5236,4124106.2,3.34550907E14,0.19392147738835774
60007872,27000000000002,9.510887,35.758785,54.316566,9.122603,35.035015,54.5236,7553673.5,3.34550907E14,0.717470990523907
60007916,27000000000002,8.667579,35.518833,53.939796,9.122603,35.035015,54.5236,8294588.0,3.34550907E14,0.7819557810580591
60007992,27000000000002,9.319126,35.109966,52.603893,9.122603,35.035015,54.5236,1.162786E7,3.34550907E14,3.729518627392281
60008066,27000000000002,9.541966,35.12487,54.85921,9.122603,35.035015,54.5236,6.7399528E7,3.34550907E14,0.29657299355676514
60008190,27000000000002,9.171436,34.89758,54.6988,9.122603,35.035015,54.5236,2.6450218E7,3.34550907E14,0.051967481188512465
60008281,27000000000002,8.775705,35.099995,54.66832,9.122603,35.035015,54.5236,1.0724408E7,3.34550907E14,0.1455039682705319
60008322,27000000000002,8.810676,35.29056,54.156353,9.122603,35.035015,54.5236,1.2771317E7,3.34550907E14,0.297474485472776
60008523,27000000000002,8.791839,34.731056,55.041225,9.122603,35.035015,54.5236,1.484515E7,3.34550907E14,0.4697308452014113
60008635,27000000000002,9.509837,37.44471,54.406834,9.122603,35.035015,54.5236,3105401.0,3.34550907E14,5.970213113905629
60008714,27000000000002,9.20623,35.234657,54.75993,9.122603,35.035015,54.5236,8.5607864E7,3.34550907E14,0.10270141609453276
60008841,27000000000002,8.542205,36.721325,52.44596,9.122603,35.035015,54.5236,1.8969798E7,3.34550907E14,7.497093464495265
60008882,27000000000002,9.296751,36.505466,54.068394,9.122603,35.035015,54.5236,7301566.5,3.34550907E14,2.399768739677711
60008988,27000000000002,9.291654,35.15351,53.33684,9.122603,35.035015,54.5236,2.7780654E7,3.34550907E14,1.4510184397404373
60009022,27000000000002,9.092865,34.924164,55.336235,9.122603,35.035015,54.5236,3.0149042E7,3.34550907E14,0.6735456107426216
60009067,27000000000002,9.254301,34.290604,54.17613,9.122603,35.035015,54.5236,1.091424E7,3.34550907E14,0.6922302928733188
60009099,27000000000002,9.55724,37.424755,53.580494,9.122603,35.035015,54.5236,6265533.5,3.34550907E14,6.789217728853146
60009125,27000000000002,8.6130495,36.541214,52.903416,9.122603,35.035015,54.5236,2.4365386E7,3.34550907E14,5.153282456991292
60009189,27000000000002,8.910506,36.030834,53.86646,9.122603,35.035015,54.5236,3101760.5,3.34550907E14,1.4684773204498924
60009270,27000000000002,8.390516,36.26999,54.44267,9.122603,35.035015,54.5236,2.7131474E7,3.34550907E14,2.0676622143519126
60009324,27000000000002,8.883685,34.593697,54.04606,9.122603,35.035015,54.5236,1.3827007E7,3.34550907E14,0.4798911847610725
60009361,27000000000002,10.15922,35.06314,55.07508,9.122603,35.035015,54.5236,5297414.0,3.34550907E14,1.3794939265872017
60009389,27000000000002,10.173214,35.219402,53.515034,9.122603,35.035015,54.5236,2060144.8,3.34550907E14,2.1549901811895324
60009492,27000000000002,8.276969,37.13936,53.127247,9.122603,35.035015,54.5236,3142637.8,3.34550907E14,7.093165225247503
60009516,27000000000002,9.396592,35.05834,54.24525,9.122603,35.035015,54.5236,3.4727664E7,3.34550907E14,0.15309297043495462
60009606,27000000000002,9.144346,35.45102,55.32817,9.122603,35.035015,54.5236,9390592.0,3.34550907E14,0.8208638977966984
60009655,27000000000002,9.365853,35.525818,54.589188,9.122603,35.035015,54.5236,6.4596444E7,3.34550907E14,0.3043593997754215
60009766,27000000000002,8.343176,36.69927,52.60511,9.122603,35.035015,54.5236,4133191.0,3.34550907E14,7.057855213673065
60009799,27000000000002,9.744113,37.45274,54.179993,9.122603,35.035015,54.5236,7329987.5,3.34550907E14,6.349733456067042
60009919,27000000000002,9.3939495,35.45137,54.639652,9.122603,35.035015,54.5236,3.1892338E7,3.34550907E14,0.2604480682502981
60010002,27000000000002,9.253354,35.042603,54.799793,9.122603,35.035015,54.5236,4.0987364E7,3.34550907E14,0.0934351646756113
60010091,27000000000002,9.554016,37.613365,53.77802,9.122603,35.035015,54.5236,3108577.8,3.34550907E14,7.3898993681514185
60010097,27000000000002,9.261804,35.240025,54.735683,9.122603,35.035015,54.5236,6339316.0,3.34550907E14,0.10638431369807222
60010149,27000000000002,8.819334,34.366364,54.1101,9.122603,35.035015,54.5236,1.0408884E7,3.34550907E14,0.7100509457532098
60010189,27000000000002,9.875748,37.3677,54.088078,9.122603,35.035015,54.5236,2064292.9,3.34550907E14,6.198320031996445
60010235,27000000000002,8.592542,36.28932,54.727654,9.122603,35.035015,54.5236,1.6127459E7,3.34550907E14,1.8958881674661825
60010352,27000000000002,9.277005,35.03809,54.411884,9.122603,35.035015,54.5236,1.2863053E7,3.34550907E14,0.03633010102566914
60010406,27000000000002,9.22705,35.686523,55.68952,9.122603,35.035015,54.5236,6227342.5,3.34550907E14,1.7947422055585776
60010445,27000000000002,9.0228195,33.515053,54.170788,9.122603,35.035015,54.5236,1043760.9,3.34550907E14,2.444719773921861
60010513,27000000000002,9.449989,34.925537,54.703045,9.122603,35.035015,54.5236,1.6324549E7,3.34550907E14,0.1513668801062522
60010607,27000000000002,9.747159,35.55439,53.682484,9.122603,35.035015,54.5236,1.053653E7,3.34550907E14,1.3672991668754548
60010649,27000000000002,9.078817,34.277763,53.58914,9.122603,35.035015,54.5236,3.155329E7,3.34550907E14,1.4485623203372597
60010730,27000000000002,10.535211,34.96401,53.387905,9.122603,35.035015,54.5236,1.7263576E7,3.34550907E14,3.2903073820380087
59995123,27000000000002,9.51052,37.24958,53.713882,9.122603,35.035015,54.5236,7330718.0,3.34550907E14,5.7104236256273
59995185,27000000000002,9.086198,34.463142,54.806686,9.122603,35.035015,54.5236,5202692.5,3.34550907E14,0.4085008061119879
59995293,27000000000002,8.7535925,35.281464,52.1019,9.122603,35.035015,54.5236,7437396.5,3.34550907E14,6.061552994739031
