x,y,z,fof_x,fof_y,fof_z,mstar,astar,grpid,fof_mass,dist
6.3904967,76.9168,47.01256,5.717667,75.61041,47.477654,1.2926594E7,1.2926594E7,27000000000000,5.52521169E14,2.3756618430788876
2.2418516,73.50096,48.74722,5.717667,75.61041,47.477654,1.0718482E7,1.0718482E7,27000000000000,5.52521169E14,18.142875159734615
6.9960933,76.436356,48.112656,5.717667,75.61041,47.477654,1.8719804E7,1.8719804E7,27000000000000,5.52521169E14,2.7197830140075894
6.4906664,76.35423,48.157013,5.717667,75.61041,47.477654,1.1433996E7,1.1433996E7,27000000000000,5.52521169E14,1.6123256161847621
5.8060617,75.44223,46.985886,5.717667,75.61041,47.477654,1.9415586E7,1.9415586E7,27000000000000,5.52521169E14,0.27793457436223434
4.9579706,76.405754,47.108162,5.717667,75.61041,47.477654,1.68224E7,1.68224E7,27000000000000,5.52521169E14,1.346230861214508
5.179368,74.63847,49.120026,5.717667,75.61041,47.477654,4.927924E7,4.927924E7,27000000000000,5.52521169E14,3.9318177100215053
6.652047,77.086945,47.187378,5.717667,75.61041,47.477654,3.2390858E7,3.2390858E7,27000000000000,5.52521169E14,3.1374726900178302
6.5570474,74.74256,49.041336,5.717667,75.61041,47.477654,2.0373676E7,2.0373676E7,27000000000000,5.52521169E14,3.9028281693208555
6.660319,74.79895,46.577366,5.717667,75.61041,47.477654,4.8215468E7,4.8215468E7,27000000000000,5.52521169E14,2.357581363106874
4.6995754,74.85045,46.83835,5.717667,75.61041,47.477654,6.636012E7,6.636012E7,27000000000000,5.52521169E14,2.0227669607832013
6.125635,76.26172,47.68202,5.717667,75.61041,47.477654,2.05593088E8,2.05593088E8,27000000000000,5.52521169E14,0.6324025911546869
6.8301177,74.71776,48.167664,5.717667,75.61041,47.477654,2.9039568E8,2.89228544E8,27000000000000,5.52521169E14,2.510492146176148
5.9163074,75.817154,48.02532,5.717667,75.61041,47.477654,1.52387792E8,1.52387792E8,27000000000000,5.52521169E14,0.38213652650506447
5.1082454,74.91288,46.929955,5.717667,75.61041,47.477654,1.49328032E8,1.49328032E8,27000000000000,5.52521169E14,1.1579208149642
4.613983,75.3057,46.723366,5.717667,75.61041,47.477654,1.0437157E7,1.0437157E7,27000000000000,5.52521169E14,1.879916643011029
5.6818047,75.13838,47.683674,5.717667,75.61041,47.477654,1.18690522E9,1.18690522E9,27000000000000,5.52521169E14,0.26654342655479013
5.246819,75.94517,46.64273,5.717667,75.61041,47.477654,2.87952E8,2.85860032E8,27000000000000,5.52521169E14,1.0308548563043587
4.4990306,75.3095,47.304165,5.717667,75.61041,47.477654,3.2293422E7,3.2293422E7,27000000000000,5.52521169E14,1.605720650085459
4.730468,74.00837,47.45304,5.717667,75.61041,47.477654,2.4540608E7,2.4540608E7,27000000000000,5.52521169E14,3.5417105026883746
5.950111,74.58109,47.919907,5.717667,75.61041,47.477654,3.59001536E8,3.55832992E8,27000000000000,5.52521169E14,1.309117115234585
5.26909,74.38194,46.48323,5.717667,75.61041,47.477654,1.21963824E8,1.20932448E8,27000000000000,5.52521169E14,2.6992363577019205
6.141241,74.76536,46.273457,5.717667,75.61041,47.477654,1.6647981E7,1.6647981E7,27000000000000,5.52521169E14,2.3436224765011957
6.3080416,76.05053,47.712208,5.717667,75.61041,47.477654,6.342048E8,6.342048E8,27000000000000,5.52521169E14,0.5972605999670577
3.0154824,74.345985,48.078854,5.717667,75.61041,47.477654,4.35462272E8,4.35462272E8,27000000000000,5.52521169E14,9.262019700359815
3.728481,72.12948,48.267483,5.717667,75.61041,47.477654,6.3429568E7,6.3429568E7,27000000000000,5.52521169E14,16.697593894654858
6.991642,76.55997,48.48834,5.717667,75.61041,47.477654,1.18784312E8,1.18784312E8,27000000000000,5.52521169E14,3.546149777812616
2.0259979,73.487495,47.7012,5.717667,75.61041,47.477654,2.21405936E8,2.21405936E8,27000000000000,5.52521169E14,18.185171405397398
1.9183167,73.8252,47.80301,5.717667,75.61041,47.477654,2.8620272E7,2.8620272E7,27000000000000,5.52521169E14,17.727892146777094
2.1493695,74.680954,48.31781,5.717667,75.61041,47.477654,2.30859376E8,2.275672E8,27000000000000,5.52521169E14,14.302504297724738
4.0173483,75.651276,48.019814,5.717667,75.61041,47.477654,1.819096E8,1.80833232E8,27000000000000,5.52521169E14,3.1866913574069713
5.228306,74.21497,48.52908,5.717667,75.61041,47.477654,1.60836864E8,1.60836864E8,27000000000000,5.52521169E14,3.2922213783715506
2.7470248,73.74102,47.75274,5.717667,75.61041,47.477654,8.442104E7,8.442104E7,27000000000000,5.52521169E14,12.395015773392572
3.6301012,74.53911,48.259254,5.717667,75.61041,47.477654,1.90489424E8,1.90489424E8,27000000000000,5.52521169E14,6.116524379442353
5.196237,75.59633,47.732265,5.717667,75.61041,47.477654,5.5903213E8,5.5903213E8,27000000000000,5.52521169E14,0.33691487106352724
3.4938734,71.684135,47.79711,5.717667,75.61041,47.477654,1.00577824E8,9.6326376E7,27000000000000,5.52521169E14,20.462964381437416
5.011049,75.01335,47.22481,5.717667,75.61041,47.477654,3.47060928E8,3.47060928E8,27000000000000,5.52521169E14,0.9197205115206089
2.1333115,73.75258,48.122116,5.717667,75.61041,47.477654,3.4309904E8,3.4309904E8,27000000000000,5.52521169E14,16.714483699087907
6.425278,76.45443,47.26182,5.717667,75.61041,47.477654,6.3140684E7,6.3140684E7,27000000000000,5.52521169E14,1.2596615382499294
5.380483,74.57758,48.801373,5.717667,75.61041,47.477654,3.6448416E7,3.6448416E7,27000000000000,5.52521169E14,2.932661405219733
1.9352436,72.52731,48.299824,5.717667,75.61041,47.477654,3.5997428E7,3.5997428E7,27000000000000,5.52521169E14,24.488193133295
1.6577623,73.0503,47.984077,5.717667,75.61041,47.477654,4.30029952E8,4.12807584E8,27000000000000,5.52521169E14,23.29346770013308
4.9264264,76.491035,45.27662,5.717667,75.61041,47.477654,7.2398952E7,7.136644E7,27000000000000,5.52521169E14,6.246111533328076
4.0025215,74.483696,48.306377,5.717667,75.61041,47.477654,9.783148E7,9.783148E7,27000000000000,5.52521169E14,4.897998030323151
5.936052,76.55412,47.92754,5.717667,75.61041,47.477654,7.0619984E7,7.0619984E7,27000000000000,5.52521169E14,1.1406787801688552
2.570132,74.14155,47.44206,5.717667,75.61041,47.477654,2.614081E7,2.614081E7,27000000000000,5.52521169E14,12.065806861134718
3.3180952,74.47995,48.568924,5.717667,75.61041,47.477654,1.4197406E7,1.4197406E7,27000000000000,5.52521169E14,8.226762265256411
5.3066945,74.98359,47.173748,5.717667,75.61041,47.477654,4.4554868E7,4.4554868E7,27000000000000,5.52521169E14,0.654164625579142
7.141581,77.024635,47.36279,5.717667,75.61041,47.477654,3.8131136E8,3.73684928E8,27000000000000,5.52521169E14,4.040750666044914
7.244577,75.44743,47.473595,5.717667,75.61041,47.477654,8.98892E7,8.98892E7,27000000000000,5.52521169E14,2.358032293080214
4.0756507,76.53984,47.453068,5.717667,75.61041,47.477654,1.08271056E8,1.0721892E8,27000000000000,5.52521169E14,3.5606589454046116
7.2655897,76.54152,47.413292,5.717667,75.61041,47.477654,7.1247955E8,7.0318784E8,27000000000000,5.52521169E14,3.2671662621853557
7.415553,76.03226,47.127922,5.717667,75.61041,47.477654,4.51699072E8,4.48520896E8,27000000000000,5.52521169E14,3.1830816867134217
3.5128434,73.81618,47.40234,5.717667,75.61041,47.477654,1.4650975E7,1.4650975E7,27000000000000,5.52521169E14,8.086199883142001
3.3783884,75.002335,47.891605,5.717667,75.61041,47.477654,6.1358004E7,6.1358004E7,27000000000000,5.52521169E14,6.013339838217007
5.754148,75.84434,47.175503,5.717667,75.61041,47.477654,1.30333208E8,1.29207656E8,27000000000000,5.52521169E14,0.14734676054740703
4.85084,74.56749,48.26057,5.717667,75.61041,47.477654,6.071988E7,5.863892E7,27000000000000,5.52521169E14,2.4520364605596114
6.3450575,75.48073,47.047283,5.717667,75.61041,47.477654,1.02544808E8,1.02544808E8,27000000000000,5.52521169E14,0.5956553725393405
5.858043,75.81915,48.12627,5.717667,75.61041,47.477654,8.5012736E7,8.5012736E7,27000000000000,5.52521169E14,0.48398167364302935
5.638815,75.320206,47.30436,5.717667,75.61041,47.477654,6.235815E8,6.235815E8,27000000000000,5.52521169E14,0.12046854969071319
3.4845123,74.463974,48.107185,5.717667,75.61041,47.477654,4.1470748E7,4.1470748E7,27000000000000,5.52521169E14,6.697612066986267
2.4931414,73.49286,48.56718,5.717667,75.61041,47.477654,7.9796224E8,7.9373626E8,27000000000000,5.52521169E14,16.068669011965596
5.447626,76.787346,47.034267,5.717667,75.61041,47.477654,5.7492076E7,5.7492076E7,27000000000000,5.52521169E14,1.6546853155107328
6.648618,76.13225,47.444637,5.717667,75.61041,47.477654,9.5735354E8,9.5735354E8,27000000000000,5.52521169E14,1.1400721634208821
6.0007515,76.70781,47.72187,5.717667,75.61041,47.477654,1.59764656E8,1.59764656E8,27000000000000,5.52521169E14,1.3440585244791237
5.0316243,75.46962,47.921764,5.717667,75.61041,47.477654,1.14182336E9,1.14076826E9,27000000000000,5.52521169E14,0.6877117945841746
5.16548,75.433945,48.938007,5.717667,75.61041,47.477654,8.1566048E7,8.1566048E7,27000000000000,5.52521169E14,2.4686847345619753
6.9827127,76.39332,47.951584,5.717667,75.61041,47.477654,2.5951546E7,2.5951546E7,27000000000000,5.52521169E14,2.4378916085991023
2.1490757,74.12487,47.64517,5.717667,75.61041,47.477654,1.6063097E7,1.6063097E7,27000000000000,5.52521169E14,14.969741393916195
6.6380997,75.583725,47.4579,5.717667,75.61041,47.477654,8.05688E7,8.05688E7,27000000000000,5.52521169E14,0.8482985020166325
6.898292,75.06792,46.55392,5.717667,75.61041,47.477654,4.370086E7,4.370086E7,27000000000000,5.52521169E14,2.5414591223534444
3.317815,71.93606,47.670837,5.717667,75.61041,47.477654,8.4602093E8,8.4602093E8,27000000000000,5.52521169E14,19.29749120314824
5.5890226,75.45671,48.627586,5.717667,75.61041,47.477654,4.7954324E7,4.7954324E7,27000000000000,5.52521169E14,1.3625192221572888
6.902653,76.430534,47.868904,5.717667,75.61041,47.477654,3.75559136E8,3.75559136E8,27000000000000,5.52521169E14,2.2298688413138734
6.8320026,74.91893,46.885956,5.717667,75.61041,47.477654,1.90060784E8,1.88900016E8,27000000000000,5.52521169E14,2.0699979572548273
2.9445713,73.1242,47.03072,5.717667,75.61041,47.477654,5.4672752E7,5.4672752E7,27000000000000,5.52521169E14,14.071068828611772
0.9196127,73.26965,48.330486,5.717667,75.61041,47.477654,1.81778464E8,1.5285096E8,27000000000000,5.52521169E14,29.227802050987748
1.3426081,74.03072,48.403957,5.717667,75.61041,47.477654,3.8929368E7,3.8929368E7,27000000000000,5.52521169E14,22.49459863787706
4.9249964,74.71586,46.644135,5.717667,75.61041,47.477654,2.1988058E7,2.1988058E7,27000000000000,5.52521169E14,2.123307880472794
2.8106773,73.462265,47.597813,5.717667,75.61041,47.477654,2.1428198E7,2.1428198E7,27000000000000,5.52521169E14,13.07956603153076
6.6483207,75.160385,47.58648,5.717667,75.61041,47.477654,5.6150788E7,5.6150788E7,27000000000000,5.52521169E14,1.080483820632253
3.1400151,74.294365,48.22439,5.717667,75.61041,47.477654,8.0357136E7,8.0357136E7,27000000000000,5.52521169E14,8.933883774385322
3.1163921,74.34792,48.18429,5.717667,75.61041,47.477654,2.0741206E7,2.0741206E7,27000000000000,5.52521169E14,8.85984847331406
2.1407351,74.04223,48.992275,5.717667,75.61041,47.477654,1.37497184E8,1.3332304E8,27000000000000,5.52521169E14,17.547721939300573
0.978616,73.787506,47.67973,5.717667,75.61041,47.477654,7.885305E8,7.885305E8,27000000000000,5.52521169E14,25.82242588198369
6.7059712,76.16526,47.91897,5.717667,75.61041,47.477654,1.4825E8,1.4825E8,27000000000000,5.52521169E14,1.479359720950015
7.1175604,77.10415,46.737625,5.717667,75.61041,47.477654,4.7312304E7,4.7312304E7,27000000000000,5.52521169E14,4.738591246971055
6.0022826,76.09863,47.898067,5.717667,75.61041,47.477654,5.6395336E7,5.4316236E7,27000000000000,5.52521169E14,0.4961128774748431
5.905937,76.410995,47.77721,5.717667,75.61041,47.477654,2.91539616E8,2.91539616E8,27000000000000,5.52521169E14,0.7661128202819327
5.963559,75.054306,48.467606,5.717667,75.61041,47.477654,9.3820504E7,9.3820504E7,27000000000000,5.52521169E14,1.3497225488501954
5.5676446,75.04655,47.534172,5.717667,75.61041,47.477654,5.4374637E8,5.4374637E8,27000000000000,5.52521169E14,0.34364558390007005
2.0648263,73.24404,47.598354,5.717667,75.61041,47.477654,5.14578176E8,5.14578176E8,27000000000000,5.52521169E14,18.957527429481672
6.327273,76.77078,47.829014,5.717667,75.61041,47.477654,4.5843296E7,4.5843296E7,27000000000000,5.52521169E14,1.8415315356869542
5.5710225,73.57433,47.694252,5.717667,75.61041,47.477654,1.04718224E8,1.0262736E8,27000000000000,5.52521169E14,4.214038901845925
5.7022824,74.022606,47.240723,5.717667,75.61041,47.477654,5.613488E7,5.613488E7,27000000000000,5.52521169E14,2.5775030363729456
6.7471976,75.55631,47.46752,5.717667,75.61041,47.477654,5.08773312E8,5.08773312E8,27000000000000,5.52521169E14,1.062962570395939
3.783799,75.08988,48.84993,5.717667,75.61041,47.477654,1.98386256E8,1.97330288E8,27000000000000,5.52521169E14,5.893940568887103
2.833058,73.76341,47.60636,5.717667,75.61041,47.477654,6.7069632E8,6.7069632E8,27000000000000,5.52521169E14,11.74894416131616
6.179702,77.03699,48.35742,5.717667,75.61041,47.477654,1.8785778E7,1.7753674E7,27000000000000,5.52521169E14,3.022583848507793
6.9055533,77.104485,47.260822,5.717667,75.61041,47.477654,6.0632788E7,6.0632788E7,27000000000000,5.52521169E14,3.690340510112037
5.6494627,76.23422,47.93872,5.717667,75.61041,47.477654,4.235724E7,4.235724E7,27000000000000,5.52521169E14,0.6063734878318883
2.3424315,73.79928,48.1813,5.717667,75.61041,47.477654,5.15797408E8,5.15797408E8,27000000000000,5.52521169E14,15.167542624666567
4.993945,74.13288,46.99507,5.717667,75.61041,47.477654,1.4754889E7,1.3683843E7,27000000000000,5.52521169E14,2.9397581174619063
7.067541,76.30843,47.410435,5.717667,75.61041,47.477654,3.014704E8,2.93036704E8,27000000000000,5.52521169E14,2.3139114590869667
0.27651012,73.6865,48.54906,5.717667,75.61041,47.477654,1.3196232E8,1.3196232E8,27000000000000,5.52521169E14,34.4555392315217
0.7180828,73.11175,48.21225,5.717667,75.61041,47.477654,8.3637528E7,8.3637528E7,27000000000000,5.52521169E14,31.778799869367504
2.7639232,73.49912,47.606655,5.717667,75.61041,47.477654,2.16755248E8,2.16755248E8,27000000000000,5.52521169E14,13.198790019990156
3.148979,74.05796,47.254337,5.717667,75.61041,47.477654,2.773866E7,2.773866E7,27000000000000,5.52521169E14,9.058136439202428
5.187393,75.43666,48.46076,5.717667,75.61041,47.477654,6.2936736E7,6.2936736E7,27000000000000,5.52521169E14,1.2778749856081504
2.3464413,73.531136,47.887123,5.717667,75.61041,47.477654,8.035504E7,8.035504E7,27000000000000,5.52521169E14,15.856221983251316
2.6944706,73.78609,47.63086,5.717667,75.61041,47.477654,4.22318816E8,4.22318816E8,27000000000000,5.52521169E14,12.491352622115812
2.8390033,74.639786,47.339565,5.717667,75.61041,47.477654,7.0039056E7,7.0039056E7,27000000000000,5.52521169E14,9.247889951936543
6.8783436,75.35586,49.11524,5.717667,75.61041,47.477654,5.0051612E7,5.0051612E7,27000000000000,5.52521169E14,4.093651614430428
3.8212254,75.36798,48.208885,5.717667,75.61041,47.477654,3.6772072E7,3.6772072E7,27000000000000,5.52521169E14,4.18996399823169
2.5860322,73.916016,47.830967,5.717667,75.61041,47.477654,1.47452272E8,1.47452272E8,27000000000000,5.52521169E14,12.802948956159128
2.6316664,74.93899,47.99201,5.717667,75.61041,47.477654,8.383056E7,8.383056E7,27000000000000,5.52521169E14,10.238772316360212
2.5661042,73.045235,47.649315,5.717667,75.61041,47.477654,1.9235204E7,1.9235204E7,27000000000000,5.52521169E14,16.541954273081103
4.792393,75.26894,47.186317,5.717667,75.61041,47.477654,1.69833056E8,1.69833056E8,27000000000000,5.52521169E14,1.0576094297721284
3.0748374,73.474144,47.978718,5.717667,75.61041,47.477654,6.2422228E7,6.2422228E7,27000000000000,5.52521169E14,11.799257625603843
4.6318803,75.16992,48.792652,5.717667,75.61041,47.477654,3.3474082E7,3.1383578E7,27000000000000,5.52521169E14,3.1021864823014766
4.3839116,73.54041,47.265095,5.717667,75.61041,47.477654,1.60112528E8,1.60112528E8,27000000000000,5.52521169E14,6.108983672762406
5.5299845,73.71115,47.592266,5.717667,75.61041,47.477654,1.5888918E7,1.5888918E7,27000000000000,5.52521169E14,3.6555549613697167
5.026748,75.370766,47.88589,5.717667,75.61041,47.477654,1.73811856E8,1.73811856E8,27000000000000,5.52521169E14,0.7014574211361833
2.1614275,73.246155,48.056957,5.717667,75.61041,47.477654,9.9631136E7,9.9631136E7,27000000000000,5.52521169E14,18.572147956645722
0.9713595,73.896034,47.800556,5.717667,75.61041,47.477654,9.4678064E7,9.4678064E7,27000000000000,5.52521169E14,25.570792970553157
5.9820685,76.89348,47.7235,5.717667,75.61041,47.477654,1.2312072E8,1.2312072E8,27000000000000,5.52521169E14,1.7766061106458437
4.969846,75.689674,48.145958,5.717667,75.61041,47.477654,8.4979504E7,8.4979504E7,27000000000000,5.52521169E14,1.0121500018833558
3.3105106,74.46759,47.971764,5.717667,75.61041,47.477654,2.0077432E8,2.0077432E8,27000000000000,5.52521169E14,7.344589787792074
5.3202176,76.22991,47.576916,5.717667,75.61041,47.477654,1.4587512E8,1.4587512E8,27000000000000,5.52521169E14,0.5515983585210051
3.4848034,74.702286,48.577366,5.717667,75.61041,47.477654,2.4970408E7,2.4970408E7,27000000000000,5.52521169E14,7.019741786840825
2.8804095,73.94931,46.98523,5.717667,75.61041,47.477654,4.0756728E7,3.9705668E7,27000000000000,5.52521169E14,11.051773064118663
5.8314,75.70155,47.87069,5.717667,75.61041,47.477654,1.35125453E9,1.35125453E9,27000000000000,5.52521169E14,0.17571899872041286
6.823969,76.50327,46.95567,5.717667,75.61041,47.477654,9.7386048E7,9.7386048E7,27000000000000,5.52521169E14,2.293570755815608
6.121942,75.47733,47.059322,5.717667,75.61041,47.477654,1.76991264E8,1.76991264E8,27000000000000,5.52521169E14,0.35614933641136304
4.403209,73.41781,47.421047,5.717667,75.61041,47.477654,4.496568E8,4.496568E8,27000000000000,5.52521169E14,6.53851641142046
4.484636,74.05379,47.49697,5.717667,75.61041,47.477654,5.869716E7,5.869716E7,27000000000000,5.52521169E14,3.9438218213626897
4.6616,75.56913,48.167103,5.717667,75.61041,47.477654,9.959844E7,9.959844E7,27000000000000,5.52521169E14,1.5923220961360585
2.227101,72.9703,47.245148,5.717667,75.61041,47.477654,7.875556E7,7.875556E7,27000000000000,5.52521169E14,19.208311091382768
2.5420222,73.865524,48.359444,5.717667,75.61041,47.477654,1.09740237E9,1.09740237E9,27000000000000,5.52521169E14,13.906909456914036
4.977715,76.776405,46.357697,5.717667,75.61041,47.477654,1.4766437E7,1.4766437E7,27000000000000,5.52521169E14,3.1613717690925114
3.5298202,73.73013,47.883736,5.717667,75.61041,47.477654,3.8330332E7,3.8330332E7,27000000000000,5.52521169E14,8.487027921213723
5.241357,76.983826,46.793518,5.717667,75.61041,47.477654,2.6928856E7,2.6928856E7,27000000000000,5.52521169E14,2.5811762580490267
5.6459384,73.957115,48.504196,5.717667,75.61041,47.477654,1.9651928E7,1.9651928E7,27000000000000,5.52521169E14,3.792327220705374
5.5418005,75.15945,46.83513,5.717667,75.61041,47.477654,1.53436656E8,1.53436656E8,27000000000000,5.52521169E14,0.6471373033220971
2.5660496,72.8143,47.5968,5.717667,75.61041,47.477654,4.6016052E7,4.4982536E7,27000000000000,5.52521169E14,17.765131998205334
5.251864,75.88258,47.10918,5.717667,75.61041,47.477654,4.3456764E7,4.3456764E7,27000000000000,5.52521169E14,0.4268220263365947
6.162637,74.79434,47.419758,5.717667,75.61041,47.477654,8.3382464E7,8.3382464E7,27000000000000,5.52521169E14,0.8673214783202639
6.0851855,76.59977,47.769794,5.717667,75.61041,47.477654,8.7911763E8,8.724624E8,27000000000000,5.52521169E14,1.1992433964414886
2.3974957,74.040085,48.41913,5.717667,75.61041,47.477654,2.87993152E8,2.87993152E8,27000000000000,5.52521169E14,14.37584211929061
5.1644607,76.076485,47.423443,5.717667,75.61041,47.477654,3.248819E7,3.248819E7,27000000000000,5.52521169E14,0.5261993515168797
6.815333,76.24531,47.266468,5.717667,75.61041,47.477654,1.16090352E8,1.16090352E8,27000000000000,5.52521169E14,1.6525615492610086
5.8990097,75.08298,48.098644,5.717667,75.61041,47.477654,4.0503584E8,4.0503584E8,27000000000000,5.52521169E14,0.6967026533168337
5.4069304,73.72663,47.50839,5.717667,75.61041,47.477654,1.60256704E8,1.60256704E8,27000000000000,5.52521169E14,3.646134398412869
3.6951447,75.540054,47.5981,5.717667,75.61041,47.477654,2.930853E7,2.930853E7,27000000000000,5.52521169E14,4.110054404358607
6.217705,76.32267,47.233124,5.717667,75.61041,47.477654,1.22978016E8,1.22978016E8,27000000000000,5.52521169E14,0.8171430403820068
6.72729,76.32236,48.07406,5.717667,75.61041,47.477654,2.6152698E7,2.6152698E7,27000000000000,5.52521169E14,1.881902748557195
5.7909718,76.02526,46.971626,5.717667,75.61041,47.477654,4.18367936E8,4.18367936E8,27000000000000,5.52521169E14,0.43353625619988634
5.486172,75.48333,47.161335,5.717667,75.61041,47.477654,1.14963216E8,1.14963216E8,27000000000000,5.52521169E14,0.16979733572225086
4.6837673,75.94734,46.273716,5.717667,75.61041,47.477654,4.6236832E8,4.6236832E8,27000000000000,5.52521169E14,2.6319357084705644
7.0933633,76.54701,46.70566,5.717667,75.61041,47.477654,1.4736756E7,1.4736756E7,27000000000000,5.52521169E14,3.3657302735846315
3.2772954,73.24942,47.158756,5.717667,75.61041,47.477654,1.7953846E7,1.7953846E7,27000000000000,5.52521169E14,11.631395003520595
5.845245,76.380585,47.174435,5.717667,75.61041,47.477654,3.06667232E8,3.06667232E8,27000000000000,5.52521169E14,0.7013828493518304
2.3980517,73.83007,48.204376,5.717667,75.61041,47.477654,2.26250288E8,2.26250288E8,27000000000000,5.52521169E14,14.717590073553765
5.8260937,75.167366,47.853832,5.717667,75.61041,47.477654,3.8758932E7,3.8758932E7,27000000000000,5.52521169E14,0.3495570298312032
2.0629318,74.15701,48.621334,5.717667,75.61041,47.477654,1.01150848E8,1.01150848E8,27000000000000,5.52521169E14,16.77746612711968
3.5448093,75.29755,47.481327,5.717667,75.61041,47.477654,3.80936E8,3.64842688E8,27000000000000,5.52521169E14,4.81920961214405
5.7275996,76.32835,48.175957,5.717667,75.61041,47.477654,2.3556836E7,2.3556836E7,27000000000000,5.52521169E14,1.0031547783592032
3.721011,74.8193,48.027775,5.717667,75.61041,47.477654,3.11104608E8,3.0880016E8,27000000000000,5.52521169E14,4.915131989732856
2.1183577,73.68357,47.754925,5.717667,75.61041,47.477654,5.685168E7,5.685168E7,27000000000000,5.52521169E14,16.744626909303634
6.0154953,75.893936,47.422718,5.717667,75.61041,47.477654,5.6803693E8,5.6803693E8,27000000000000,5.52521169E14,0.17210514829662316
3.280652,74.58964,48.60354,5.717667,75.61041,47.477654,8.944119E8,8.9125152E8,27000000000000,5.52521169E14,8.248640718007891
5.448045,75.30458,48.083202,5.717667,75.61041,47.477654,3.59798592E8,3.58770304E8,27000000000000,5.52521169E14,0.5329187754980467
5.8369575,76.132935,46.80485,5.717667,75.61041,47.477654,6.9182832E7,6.9182832E7,27000000000000,5.52521169E14,0.7399218927248512
6.153721,76.773476,47.389458,5.717667,75.61041,47.477654,1.14451152E8,1.14451152E8,27000000000000,5.52521169E14,1.5506370313780735
5.8999643,75.53956,47.3685,5.717667,75.61041,47.477654,2.63248944E8,2.63248944E8,27000000000000,5.52521169E14,0.05016713640384296
6.653969,76.48729,46.772797,5.717667,75.61041,47.477654,1.86760768E8,1.86760768E8,27000000000000,5.52521169E14,2.142397076451971
1.1785117,73.54094,48.225067,5.717667,75.61041,47.477654,1.81549696E8,1.81549696E8,27000000000000,5.52521169E14,25.445279244422863
3.4536328,74.31973,47.583984,5.717667,75.61041,47.477654,4.1274664E7,4.1274664E7,27000000000000,5.52521169E14,6.803012121541542
2.3577898,74.648796,47.343285,5.717667,75.61041,47.477654,8.373332E7,8.373332E7,27000000000000,5.52521169E14,12.231537117646042
3.290423,74.89718,48.03698,5.717667,75.61041,47.477654,8.9114336E7,8.9114336E7,27000000000000,5.52521169E14,6.713062771192199
6.2059197,75.819,47.71008,5.717667,75.61041,47.477654,7.3174662E8,7.3174662E8,27000000000000,5.52521169E14,0.3359211477400095
1.9127595,74.33663,48.747295,5.717667,75.61041,47.477654,7.466004E7,7.466004E7,27000000000000,5.52521169E14,17.7118296210661
5.1102376,74.797615,47.81437,5.717667,75.61041,47.477654,1.18348592E8,1.18348592E8,27000000000000,5.52521169E14,1.14298791566398
5.7762613,75.78006,47.40566,5.717667,75.61041,47.477654,8.4963312E7,8.4963312E7,27000000000000,5.52521169E14,0.03739671014795931
3.5255473,73.97685,48.260086,5.717667,75.61041,47.477654,4.4922996E7,4.4922996E7,27000000000000,5.52521169E14,8.086108947702144
4.1146145,75.284744,47.016224,5.717667,75.61041,47.477654,1.4539504E7,1.3504579E7,27000000000000,5.52521169E14,2.8887548264594898
2.7908208,74.12359,47.118687,5.717667,75.61041,47.477654,3.4332892E7,3.4332892E7,27000000000000,5.52521169E14,10.905931959724114
4.93453,75.50833,47.369293,5.717667,75.61041,47.477654,2.1784066E7,2.1784066E7,27000000000000,5.52521169E14,0.6354666084162091
6.438138,76.41044,48.180405,5.717667,75.61041,47.477654,1.2717667E7,1.2717667E7,27000000000000,5.52521169E14,1.652979022383306
6.4784594,76.89897,48.19077,5.717667,75.61041,47.477654,1.6223642E7,1.6223642E7,27000000000000,5.52521169E14,2.7477230395491006
6.176094,75.08644,49.10508,5.717667,75.61041,47.477654,1.865883E7,1.865883E7,27000000000000,5.52521169E14,3.1332173292832977
6.1022916,75.40447,47.49717,5.717667,75.61041,47.477654,2.29646608E8,2.29646608E8,27000000000000,5.52521169E14,0.19072825061448384
2.552612,73.05807,47.96296,5.717667,75.61041,47.477654,8.023504E7,8.023504E7,27000000000000,5.52521169E14,16.76756149771296
2.062973,72.53497,48.26294,5.717667,75.61041,47.477654,6.6934744E7,6.6934744E7,27000000000000,5.52521169E14,23.43179067361075
6.4853888,76.678665,47.181973,5.717667,75.61041,47.477654,1.8706002E7,1.8706002E7,27000000000000,5.52521169E14,1.8179873294523077
5.5228,74.0621,47.407757,5.717667,75.61041,47.477654,6.947384E7,6.7327872E7,27000000000000,5.52521169E14,2.4401205178519376
6.578239,76.54165,48.518307,5.717667,75.61041,47.477654,3.6164544E7,3.6164544E7,27000000000000,5.52521169E14,2.690744056076255
6.151238,74.6305,48.695576,5.717667,75.61041,47.477654,2.291184E7,2.291184E7,27000000000000,5.52521169E14,2.631545347525389
4.964556,75.53363,48.61755,5.717667,75.61041,47.477654,5.518974E7,5.518974E7,27000000000000,5.52521169E14,1.8724353027246252
5.801542,75.204155,47.6321,5.717667,75.61041,47.477654,4.35826816E8,4.35826816E8,27000000000000,5.52521169E14,0.1959336853988134
6.4143896,75.28527,46.492096,5.717667,75.61041,47.477654,1.0509359E7,1.0509359E7,27000000000000,5.52521169E14,1.5624632084311543
4.6656365,76.22255,46.869923,5.717667,75.61041,47.477654,9.0597544E7,9.0597544E7,27000000000000,5.52521169E14,1.8508166229767085
4.676546,75.002716,47.226265,5.717667,75.61041,47.477654,5.5977392E7,5.5977392E7,27000000000000,5.52521169E14,1.5164242285993623
