id,x,y,z,g_x,g_y,g_z,M,R,grpid
2898351,45.024937,13.11643,8.626959,45.19597,12.882476,8.823164,1.46734462E12,231.8712,27000000001030
58898949,65.51763,69.67175,13.448264,65.38074,69.73657,13.36118,1.47570033E12,232.30592,27000000001085
8758648,65.38741,69.72902,13.376164,65.38074,69.73657,13.36118,1.47570033E12,232.30592,27000000001085
2890375,65.38206,69.6895,13.411224,65.38074,69.73657,13.36118,1.47570033E12,232.30592,27000000001085
2890573,65.345345,69.77657,13.445825,65.38074,69.73657,13.36118,1.47570033E12,232.30592,27000000001085
2856928,20.292437,79.1294,47.320297,20.223583,79.09164,47.20896,1.47725392E12,232.38342,27000000001094
18190489,20.230228,79.09155,47.21391,20.223583,79.09164,47.20896,1.47725392E12,232.38342,27000000001094
58886710,19.679436,19.28875,95.76582,19.727352,19.279589,95.91378,1.47870305E12,232.46289,27000000001062
18385553,19.734116,19.272291,95.89973,19.727352,19.279589,95.91378,1.47870305E12,232.46289,27000000001062
13715538,52.57976,96.05867,95.80421,52.578644,96.05805,95.8199,1.4793457E12,232.48608,27000000000899
1029650,52.64912,96.020515,95.69696,52.578644,96.05805,95.8199,1.4793457E12,232.48608,27000000000899
18343512,55.171753,78.531715,31.98073,55.172035,78.52629,31.98229,1.47963419E12,232.50385,27000000001141
29751501,55.145596,78.56316,32.006454,55.172035,78.52629,31.98229,1.47963419E12,232.50385,27000000001141
2886252,80.9817,10.759138,32.49052,81.12009,10.708722,32.267097,1.48170146E12,232.61034,27000000001056
18391953,81.10636,10.735319,32.271732,81.12009,10.708722,32.267097,1.48170146E12,232.61034,27000000001056
58891124,81.09861,10.765075,32.266064,81.12009,10.708722,32.267097,1.48170146E12,232.61034,27000000001056
58883271,36.28616,88.06936,89.42204,36.50266,87.87078,89.510895,1.48206925E12,232.63443,27000000000957
18377512,36.503334,87.87943,89.504684,36.50266,87.87078,89.510895,1.48206925E12,232.63443,27000000000957
4383973,36.883766,87.9581,89.43986,36.50266,87.87078,89.510895,1.48206925E12,232.63443,27000000000957
18397264,95.25645,45.58091,75.27758,95.25742,45.57978,75.28538,1.48305058E12,232.68628,27000000001054
18185718,49.503006,88.30549,26.75114,49.510094,88.30144,26.757286,1.48339425E12,232.7076,27000000001023
14111615,14.050264,18.500336,87.84113,14.052917,18.490664,87.83365,1.48721789E12,232.8956,27000000001187
2937773,14.193826,18.415909,87.90705,14.052917,18.490664,87.83365,1.48721789E12,232.8956,27000000001187
18458996,87.68229,30.516243,1.2408316,87.68131,30.512976,1.2460842,1.48927781E12,233.01453,27000000001149
18165556,75.21194,90.540184,6.3775067,75.20989,90.53633,6.3726997,1.48977969E12,233.03598,27000000000945
29676694,75.216156,90.57907,6.380956,75.20989,90.53633,6.3726997,1.48977969E12,233.03598,27000000000945
2853696,75.49071,90.40911,6.220313,75.20989,90.53633,6.3726997,1.48977969E12,233.03598,27000000000945
2823263,55.74377,83.01237,72.817345,55.66532,82.74815,72.67652,1.49059102E12,233.07718,27000000000941
18018077,55.65842,82.75814,72.6884,55.66532,82.74815,72.67652,1.49059102E12,233.07718,27000000000941
58790961,55.582928,82.82121,72.74502,55.66532,82.74815,72.67652,1.49059102E12,233.07718,27000000000941
14097767,70.09623,89.778206,37.48302,70.08916,89.777306,37.48543,1.49062025E12,233.08984,27000000001139
18326938,54.411285,45.008575,33.16092,54.404648,45.008636,33.152836,1.49146855E12,233.12068,27000000001012
14085883,10.497574,55.202324,12.477238,10.49812,55.200584,12.47816,1.4928047E12,233.19449,27000000001140
2922902,10.485532,55.237335,12.370815,10.49812,55.200584,12.47816,1.4928047E12,233.19449,27000000001140
2885114,72.007484,72.00922,38.315926,71.95594,72.053055,38.412796,1.4941571E12,233.26312,27000000001047
8749734,71.965096,72.041306,38.396263,71.95594,72.053055,38.412796,1.4941571E12,233.26312,27000000001047
8586727,75.45326,51.57544,60.714153,75.17148,51.210045,60.479877,1.49708984E12,233.41277,27000000000590
17267399,75.18842,51.22395,60.493263,75.17148,51.210045,60.479877,1.49708984E12,233.41277,27000000000590
58595719,75.1336,51.18247,60.487263,75.17148,51.210045,60.479877,1.49708984E12,233.41277,27000000000590
18416571,11.467053,18.371386,60.927982,11.470961,18.368889,60.929604,1.49715445E12,233.42322,27000000001029
58866957,30.457565,13.03408,0.01887814,30.501719,12.995023,0.14396451,1.49833423E12,233.48625,27000000001017
58868857,30.468239,12.952469,0.14771551,30.501719,12.995023,0.14396451,1.49833423E12,233.48625,27000000001017
18337520,30.501505,13.006293,0.1374354,30.501719,12.995023,0.14396451,1.49833423E12,233.48625,27000000001017
16718087,74.00859,97.052826,89.105484,74.00462,97.05179,89.10678,1.49860896E12,233.49065,27000000001100
17273916,45.986427,31.047333,44.155777,46.21434,30.68656,43.712734,1.5015417E12,233.6478,27000000000660
8591424,46.17883,30.749788,43.79429,46.21434,30.68656,43.712734,1.5015417E12,233.6478,27000000000660
2594764,46.15725,30.78098,43.84203,46.21434,30.68656,43.712734,1.5015417E12,233.6478,27000000000660
17488819,68.7707,48.50425,54.17095,68.79579,48.499992,54.200638,1.50282148E12,233.71815,27000000000755
2743609,68.48015,48.6301,53.856583,68.79579,48.499992,54.200638,1.50282148E12,233.71815,27000000000755
8627596,68.57821,48.579826,53.869705,68.79579,48.499992,54.200638,1.50282148E12,233.71815,27000000000755
2890097,31.68567,70.38791,58.277863,31.793114,70.50167,58.12821,1.5035138E12,233.74416,27000000001052
18410129,31.783146,70.50466,58.145695,31.793114,70.50167,58.12821,1.5035138E12,233.74416,27000000001052
8752042,26.970219,46.663013,96.99085,26.957827,46.83844,96.919205,1.50461756E12,233.80197,27000000000980
8751045,26.966713,46.789097,96.94048,26.957827,46.83844,96.919205,1.50461756E12,233.80197,27000000000980
58890509,26.878033,46.755383,96.924095,26.957827,46.83844,96.919205,1.50461756E12,233.80197,27000000000980
8667712,27.949383,74.90057,45.547672,28.281282,75.46078,45.779648,1.50461835E12,233.80502,27000000000739
6336361,28.132093,75.74023,46.079243,28.281282,75.46078,45.779648,1.50461835E12,233.80502,27000000000739
17961351,28.277811,75.44199,45.757187,28.281282,75.46078,45.779648,1.50461835E12,233.80502,27000000000739
12865653,28.561293,75.9148,45.614964,28.281282,75.46078,45.779648,1.50461835E12,233.80502,27000000000739
58773006,28.295918,75.37886,45.81317,28.281282,75.46078,45.779648,1.50461835E12,233.80502,27000000000739
18428672,61.14743,85.94759,50.2793,61.160183,85.947624,50.262463,1.50533505E12,233.84045,27000000001027
2894966,61.081875,85.75443,50.617954,61.160183,85.947624,50.262463,1.50533505E12,233.84045,27000000001027
18466080,84.580284,98.21001,67.70314,84.594345,98.21291,67.68692,1.51007107E12,234.09534,27000000001087
58934243,84.7099,98.24937,67.69259,84.594345,98.21291,67.68692,1.51007107E12,234.09534,27000000001087
58920832,43.73928,14.815147,51.364735,43.823975,14.759741,51.346195,1.51136502E12,234.15465,27000000001031
2900935,43.860935,14.641108,51.45049,43.823975,14.759741,51.346195,1.51136502E12,234.15465,27000000001031
18445256,43.819397,14.762346,51.362156,43.823975,14.759741,51.346195,1.51136502E12,234.15465,27000000001031
18401512,38.485157,38.464943,84.5312,38.493874,38.463814,84.528824,1.51201343E12,234.19814,27000000000997
17886931,98.33752,22.485332,76.54201,98.335846,22.487907,76.54472,1.51225631E12,234.20003,27000000001008
14083681,43.82722,36.48331,84.09492,43.824432,36.488438,84.09784,1.51462045E12,234.32326,27000000001144
18288550,67.01895,23.817984,22.398773,67.019325,23.81876,22.406559,1.51464863E12,234.32893,27000000001013
18387573,92.716675,5.658562,22.493092,92.720894,5.6561046,22.499323,1.52628586E12,234.93088,27000000001018
2825631,52.816536,58.276894,53.856804,52.91358,58.32554,54.34284,1.52657487E12,234.9315,27000000000906
18024024,52.898693,58.32575,54.319534,52.91358,58.32554,54.34284,1.52657487E12,234.9315,27000000000906
17527004,64.384445,81.24353,69.15992,64.40119,81.28412,69.20059,1.52688329E12,234.95497,27000000000680
58682685,64.45637,81.26653,69.18045,64.40119,81.28412,69.20059,1.52688329E12,234.95497,27000000000680
58682143,64.2386,81.185104,69.201355,64.40119,81.28412,69.20059,1.52688329E12,234.95497,27000000000680
58682468,64.471146,81.254295,69.29984,64.40119,81.28412,69.20059,1.52688329E12,234.95497,27000000000680
8633759,64.4124,81.08403,68.882965,64.40119,81.28412,69.20059,1.52688329E12,234.95497,27000000000680
2804983,56.480274,76.85547,30.237694,56.174557,77.05275,30.22635,1.5290579E12,235.06332,27000000000854
17860603,56.209488,77.03077,30.228928,56.174557,77.05275,30.22635,1.5290579E12,235.06332,27000000000854
18041100,14.32721,24.25854,63.8558,14.314103,24.2396,63.85987,1.52952845E12,235.09833,27000000000851
2829026,14.58787,24.511126,63.829956,14.314103,24.2396,63.85987,1.52952845E12,235.09833,27000000000851
2829357,14.396246,24.258049,63.89535,14.314103,24.2396,63.85987,1.52952845E12,235.09833,27000000000851
2879922,74.624275,33.589703,27.751925,74.54653,33.542778,27.669052,1.52967276E12,235.10316,27000000001037
18375982,74.56831,33.53511,27.685091,74.54653,33.542778,27.669052,1.52967276E12,235.10316,27000000001037
58882975,74.57923,33.437416,27.738857,74.54653,33.542778,27.669052,1.52967276E12,235.10316,27000000001037
2790661,69.62462,79.901024,71.16101,69.26933,80.173294,70.93156,1.53557192E12,235.39998,27000000000765
2791280,68.822426,80.10722,70.61121,69.26933,80.173294,70.93156,1.53557192E12,235.39998,27000000000765
2791617,69.479645,80.09154,70.97162,69.26933,80.173294,70.93156,1.53557192E12,235.39998,27000000000765
17792937,69.24053,80.17985,70.90166,69.26933,80.173294,70.93156,1.53557192E12,235.39998,27000000000765
17791089,69.307945,80.15462,70.93688,69.26933,80.173294,70.93156,1.53557192E12,235.39998,27000000000765
18452164,37.32488,33.198402,80.56612,37.32262,33.202717,80.57676,1.53673361E12,235.4557,27000000001058
18443372,98.39844,71.78289,49.95446,98.36905,71.77939,49.958015,1.53763132E12,235.50728,27000000000884
18444900,98.35272,71.775925,49.952343,98.36905,71.77939,49.958015,1.53763132E12,235.50728,27000000000884
2900197,98.43337,71.76656,49.96765,98.36905,71.77939,49.958015,1.53763132E12,235.50728,27000000000884
6435245,98.872856,71.46174,49.746567,98.36905,71.77939,49.958015,1.53763132E12,235.50728,27000000000884
8729072,6.91932,48.989597,52.306297,6.9179277,48.970722,52.307423,1.5400513E12,235.62265,27000000000960
17835495,49.31568,69.992455,11.309423,49.292034,69.95565,11.320819,1.54327712E12,235.79898,27000000000818
2798452,49.394176,70.566635,11.418195,49.292034,69.95565,11.320819,1.54327712E12,235.79898,27000000000818
58751656,49.31917,69.90054,11.327697,49.292034,69.95565,11.320819,1.54327712E12,235.79898,27000000000818
18115429,56.944912,43.270256,39.387432,56.941998,43.277416,39.393208,1.54629898E12,235.95338,27000000000954
2911259,80.12554,46.06297,50.04366,79.889435,46.0699,50.07398,1.54680125E12,235.97838,27000000001028
18468603,79.90341,46.06287,50.076912,79.889435,46.0699,50.07398,1.54680125E12,235.97838,27000000001028
58652492,36.096745,41.753033,96.28371,36.0436,41.731613,96.2631,1.55249554E12,236.26662,27000000000657
58652758,36.023083,41.71161,96.24362,36.0436,41.731613,96.2631,1.55249554E12,236.26662,27000000000657
2732004,36.242832,41.96826,96.629654,36.0436,41.731613,96.2631,1.55249554E12,236.26662,27000000000657
8619214,35.379093,41.713615,96.09636,36.0436,41.731613,96.2631,1.55249554E12,236.26662,27000000000657
8619953,35.2014,42.002445,96.11235,36.0436,41.731613,96.2631,1.55249554E12,236.26662,27000000000657
17436625,36.00204,41.75,96.2769,36.0436,41.731613,96.2631,1.55249554E12,236.26662,27000000000657
18461283,54.634876,44.6549,34.094574,54.636433,44.66573,34.09628,1.55378031E12,236.32304,27000000001137
58932676,54.66934,44.63347,33.999504,54.636433,44.66573,34.09628,1.55378031E12,236.32304,27000000001137
13151896,72.46309,67.751335,89.2888,72.46346,67.75225,89.28589,1.55413407E12,236.342,27000000000999
2905698,52.61076,5.8507814,74.50065,52.727535,6.0241995,74.41205,1.55517072E12,236.40117,27000000001120
2906475,52.622906,6.0281096,74.32403,52.727535,6.0241995,74.41205,1.55517072E12,236.40117,27000000001120
2906006,52.6958,5.9357743,74.529854,52.727535,6.0241995,74.41205,1.55517072E12,236.40117,27000000001120
8811929,52.721375,6.0012484,74.44143,52.727535,6.0241995,74.41205,1.55517072E12,236.40117,27000000001120
58927951,52.786777,6.0734596,74.44961,52.727535,6.0241995,74.41205,1.55517072E12,236.40117,27000000001120
58927630,52.757656,6.0359464,74.45213,52.727535,6.0241995,74.41205,1.55517072E12,236.40117,27000000001120
18000128,90.91437,45.293457,58.588478,90.92337,45.300552,58.58484,1.55981618E12,236.63351,27000000000849
58786999,90.898254,45.336746,58.667713,90.92337,45.300552,58.58484,1.55981618E12,236.63351,27000000000849
58808371,8.352136,68.876564,49.30401,8.34503,68.77232,49.40842,1.56331501E12,236.80736,27000000000874
58808699,8.384794,68.74542,49.410614,8.34503,68.77232,49.40842,1.56331501E12,236.80736,27000000000874
2836921,8.272363,68.92409,49.065025,8.34503,68.77232,49.40842,1.56331501E12,236.80736,27000000000874
18063592,8.34768,68.77383,49.393257,8.34503,68.77232,49.40842,1.56331501E12,236.80736,27000000000874
58884092,49.589535,17.17512,35.092274,49.616898,17.142761,35.114296,1.56465365E12,236.87444,27000000000989
58883805,49.36599,17.143106,35.166824,49.616898,17.142761,35.114296,1.56465365E12,236.87444,27000000000989
18379515,49.60497,17.143158,35.10719,49.616898,17.142761,35.114296,1.56465365E12,236.87444,27000000000989
58912288,76.80536,43.092915,78.17215,76.83627,42.97982,78.18532,1.56620764E12,236.95653,27000000000952
18432143,76.81098,42.98556,78.14125,76.83627,42.97982,78.18532,1.56620764E12,236.95653,27000000000952
18431034,76.81524,43.014286,78.16724,76.83627,42.97982,78.18532,1.56620764E12,236.95653,27000000000952
17664411,8.730788,96.8715,64.86541,8.73977,96.85038,64.842964,1.56748625E12,237.0279,27000000000918
2764956,8.692142,96.97447,64.956154,8.73977,96.85038,64.842964,1.56748625E12,237.0279,27000000000918
2765653,8.947958,96.6626,65.06015,8.73977,96.85038,64.842964,1.56748625E12,237.0279,27000000000918
18169631,44.6749,30.348913,46.006336,44.67288,30.347486,45.999577,1.56944171E12,237.11336,27000000000925
17183688,51.66903,59.852566,51.70447,51.67784,59.849308,51.711597,1.57083828E12,237.19144,27000000000613
8585110,51.552605,60.132896,51.51373,51.67784,59.849308,51.711597,1.57083828E12,237.19144,27000000000613
2592186,51.580765,59.68284,51.784565,51.67784,59.849308,51.711597,1.57083828E12,237.19144,27000000000613
58593234,51.547848,60.12841,51.50821,51.67784,59.849308,51.711597,1.57083828E12,237.19144,27000000000613
8613788,8.347461,56.51955,50.397686,8.425176,56.678486,50.5224,1.57397287E12,237.34596,27000000000642
8612765,8.3743515,56.645782,50.437794,8.425176,56.678486,50.5224,1.57397287E12,237.34596,27000000000642
8614836,8.217006,56.351883,49.964306,8.425176,56.678486,50.5224,1.57397287E12,237.34596,27000000000642
2623997,8.169427,56.853004,49.76224,8.425176,56.678486,50.5224,1.57397287E12,237.34596,27000000000642
2623187,8.151496,56.62147,50.126884,8.425176,56.678486,50.5224,1.57397287E12,237.34596,27000000000642
2624599,7.992131,56.645763,50.305634,8.425176,56.678486,50.5224,1.57397287E12,237.34596,27000000000642
1728505,82.14378,14.149134,62.49601,82.202,14.14828,62.443184,1.57620909E12,237.46884,27000000000977
13846039,82.201355,14.146999,62.450787,82.202,14.14828,62.443184,1.57620909E12,237.46884,27000000000977
2879033,64.34646,64.323,93.18822,64.40771,64.38458,93.08076,1.57693929E12,237.50356,27000000000978
18371253,64.4104,64.38805,93.08823,64.40771,64.38458,93.08076,1.57693929E12,237.50356,27000000000978
18352116,44.53206,88.70979,73.65571,44.528755,88.71422,73.65636,1.57733028E12,237.5235,27000000000965
18362210,94.84926,8.79099,40.482307,94.82759,8.759352,40.470406,1.5800221E12,237.6473,27000000000961
2875468,94.891235,8.803752,40.507515,94.82759,8.759352,40.470406,1.5800221E12,237.6473,27000000000961
2876776,94.855736,9.183658,40.47066,94.82759,8.759352,40.470406,1.5800221E12,237.6473,27000000000961
2876239,94.61727,8.862092,40.43647,94.82759,8.759352,40.470406,1.5800221E12,237.6473,27000000000961
58877301,94.78264,8.780556,40.461605,94.82759,8.759352,40.470406,1.5800221E12,237.6473,27000000000961
18308117,58.302437,54.06553,56.177746,58.28553,54.077564,56.18001,1.58039658E12,237.66595,27000000001065
18309482,58.35575,54.034718,56.20675,58.28553,54.077564,56.18001,1.58039658E12,237.66595,27000000001065
18309915,58.362988,54.036568,56.22672,58.28553,54.077564,56.18001,1.58039658E12,237.66595,27000000001065
18463560,61.44283,98.41758,17.564013,61.443325,98.41228,17.569733,1.58574812E12,237.93102,27000000001066
18408011,90.64791,20.723534,84.428566,90.63998,20.70629,84.42683,1.58864232E12,238.08673,27000000001063
58898104,90.69449,20.821938,84.35998,90.63998,20.70629,84.42683,1.58864232E12,238.08673,27000000001063
18347559,61.078316,30.98629,65.29751,61.06999,30.988955,65.29596,1.59025778E12,238.16302,27000000000983
18183770,2.6721232,59.8635,0.099092446,2.6666594,59.861572,0.10185329,1.59096675E12,238.19376,27000000000962
58842479,2.7711673,59.88821,0.05632247,2.6666594,59.861572,0.10185329,1.59096675E12,238.19376,27000000000962
58842307,2.7623122,59.82528,0.026637172,2.6666594,59.861572,0.10185329,1.59096675E12,238.19376,27000000000962
18354748,34.65568,83.259865,23.372705,34.655926,83.28075,23.381142,1.59242794E12,238.26779,27000000001007
29759083,34.64316,83.29215,23.35383,34.655926,83.28075,23.381142,1.59242794E12,238.26779,27000000001007
2873699,34.7176,83.1362,23.24234,34.655926,83.28075,23.381142,1.59242794E12,238.26779,27000000001007
12729821,7.330508,51.790302,50.78219,7.3162413,51.788204,50.761753,1.59434605E12,238.36192,27000000001015
7662226,7.3985476,51.842403,50.85149,7.3162413,51.788204,50.761753,1.59434605E12,238.36192,27000000001015
16515784,87.28415,99.50229,23.274364,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
2472914,87.13931,99.73185,23.372896,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
2473291,86.97601,99.6821,23.407766,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
2473730,87.39332,99.46049,23.353182,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
2473531,86.99772,99.5764,23.109308,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
8492016,87.53923,99.18248,23.616602,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
8492504,87.02635,99.701584,23.357061,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
8492961,87.28406,99.40904,23.809635,87.348564,99.45179,23.220762,1.59475827E12,238.3899,27000000000473
2835378,35.120537,99.30848,32.49275,35.171364,99.28269,32.511997,1.597135E12,238.49892,27000000000896
2835509,35.22728,99.09149,32.793934,35.171364,99.28269,32.511997,1.597135E12,238.49892,27000000000896
2834985,35.10239,99.30713,32.483482,35.171364,99.28269,32.511997,1.597135E12,238.49892,27000000000896
18058633,35.169373,99.2829,32.513554,35.171364,99.28269,32.511997,1.597135E12,238.49892,27000000000896
17483370,26.133892,78.12847,48.466377,26.148737,78.151436,48.525257,1.59777004E12,238.53282,27000000000791
2741168,26.246054,78.031364,48.06322,26.148737,78.151436,48.525257,1.59777004E12,238.53282,27000000000791
2741671,26.047974,78.63451,48.327843,26.148737,78.151436,48.525257,1.59777004E12,238.53282,27000000000791
2740458,26.09857,78.13419,48.35238,26.148737,78.151436,48.525257,1.59777004E12,238.53282,27000000000791
2741372,26.12728,78.12824,48.358433,26.148737,78.151436,48.525257,1.59777004E12,238.53282,27000000000791
2809872,42.10408,71.340576,45.942543,42.126324,71.428215,45.642235,1.60218166E12,238.76283,27000000000844
2810037,42.255306,71.48801,45.49872,42.126324,71.428215,45.642235,1.60218166E12,238.76283,27000000000844
17881980,42.132057,71.42611,45.630196,42.126324,71.428215,45.642235,1.60218166E12,238.76283,27000000000844
58769216,42.103172,71.47023,45.568417,42.126324,71.428215,45.642235,1.60218166E12,238.76283,27000000000844
18114764,67.8785,72.22457,19.99397,67.86564,72.172226,19.956669,1.60325134E12,238.80048,27000000000901
18112849,67.865746,72.18817,19.980015,67.86564,72.172226,19.956669,1.60325134E12,238.80048,27000000000901
2878573,45.873997,56.484352,18.91501,45.881844,56.427036,19.002918,1.6054215E12,238.91934,27000000001050
18369502,45.878635,56.45078,18.989105,45.881844,56.427036,19.002918,1.6054215E12,238.91934,27000000001050
18393233,38.340454,70.163704,21.449732,38.335682,70.173225,21.448631,1.60622877E12,238.94946,27000000000996
18283363,35.23343,7.2163563,8.815929,35.244358,7.219203,8.81071,1.61057171E12,239.16908,27000000000917
2861393,35.021244,7.0271525,9.034202,35.244358,7.219203,8.81071,1.61057171E12,239.16908,27000000000917
2861233,35.07426,7.3587,8.840235,35.244358,7.219203,8.81071,1.61057171E12,239.16908,27000000000917
58849856,35.186066,7.190526,8.919272,35.244358,7.219203,8.81071,1.61057171E12,239.16908,27000000000917
16237006,87.243515,10.329769,26.872513,87.235344,10.318349,26.81316,1.61235311E12,239.25787,27000000000436
2431795,87.21629,10.382698,26.863274,87.235344,10.318349,26.81316,1.61235311E12,239.25787,27000000000436
2431993,87.04015,10.08764,27.153488,87.235344,10.318349,26.81316,1.61235311E12,239.25787,27000000000436
2432353,87.149605,10.545981,26.911272,87.235344,10.318349,26.81316,1.61235311E12,239.25787,27000000000436
8460064,87.73771,10.901749,27.105267,87.235344,10.318349,26.81316,1.61235311E12,239.25787,27000000000436
8461167,87.75382,10.875402,27.09065,87.235344,10.318349,26.81316,1.61235311E12,239.25787,27000000000436
8461950,87.1187,10.147291,27.165953,87.235344,10.318349,26.81316,1.61235311E12,239.25787,27000000000436
2804781,56.89895,47.416473,44.34316,56.825016,47.411316,44.513226,1.61385218E12,239.33444,27000000000966
2804336,56.88152,47.427605,44.12447,56.825016,47.411316,44.513226,1.61385218E12,239.33444,27000000000966
17858355,56.830067,47.407314,44.50061,56.825016,47.411316,44.513226,1.61385218E12,239.33444,27000000000966
12103691,13.529959,78.85316,48.465076,13.526517,78.85588,48.46377,1.61407015E12,239.3499,27000000001041
58878498,35.32826,65.7446,15.984941,35.29254,65.77145,15.9176235,1.61522582E12,239.40273,27000000001014
58878218,35.295345,65.69283,16.157684,35.29254,65.77145,15.9176235,1.61522582E12,239.40273,27000000001014
18363468,35.276794,65.762184,15.921993,35.29254,65.77145,15.9176235,1.61522582E12,239.40273,27000000001014
2878105,79.443275,83.53082,41.094,79.46543,83.59703,41.199303,1.61591486E12,239.43498,27000000001048
18365401,79.46019,83.59029,41.18889,79.46543,83.59703,41.199303,1.61591486E12,239.43498,27000000001048
17020670,4.660786,22.769506,85.51933,4.630728,22.775776,85.56011,1.61660299E12,239.46742,27000000000644
2562475,4.7905416,22.695086,85.56721,4.630728,22.775776,85.56011,1.61660299E12,239.46742,27000000000644
2562961,4.5482473,23.084093,85.053276,4.630728,22.775776,85.56011,1.61660299E12,239.46742,27000000000644
2563476,4.659727,22.674706,85.64398,4.630728,22.775776,85.56011,1.61660299E12,239.46742,27000000000644
8567268,4.7464366,22.991787,85.06325,4.630728,22.775776,85.56011,1.61660299E12,239.46742,27000000000644
8566389,4.629375,23.420883,85.24614,4.630728,22.775776,85.56011,1.61660299E12,239.46742,27000000000644
17754703,7.7988973,48.827835,51.182243,7.779308,48.808167,51.18461,1.62146969E12,239.71306,27000000000485
11197681,7.691607,48.197884,51.291985,7.779308,48.808167,51.18461,1.62146969E12,239.71306,27000000000485
11400744,7.989544,48.225883,50.79657,7.779308,48.808167,51.18461,1.62146969E12,239.71306,27000000000485
2786714,7.8945227,49.143776,51.29533,7.779308,48.808167,51.18461,1.62146969E12,239.71306,27000000000485
8645372,7.6796985,49.39629,50.923145,7.779308,48.808167,51.18461,1.62146969E12,239.71306,27000000000485
58729058,7.753743,49.050606,51.343052,7.779308,48.808167,51.18461,1.62146969E12,239.71306,27000000000485
59527227,7.7115383,48.240902,51.31826,7.779308,48.808167,51.18461,1.62146969E12,239.71306,27000000000485
16647246,51.54551,29.007694,12.026813,51.570503,29.016895,11.974931,1.62228876E12,239.75569,27000000000878
8521783,51.53266,28.957354,12.181567,51.570503,29.016895,11.974931,1.62228876E12,239.75569,27000000000878
2869771,29.449368,77.53554,48.101692,29.571503,77.62531,48.03098,1.62356173E12,239.80927,27000000000984
18335392,29.564905,77.62245,48.035645,29.571503,77.62531,48.03098,1.62356173E12,239.80927,27000000000984
18373709,44.695446,50.617252,1.8060519,44.68891,50.61225,1.799615,1.62537472E12,239.9005,27000000001038
58881672,44.717842,50.614582,1.7665852,44.68891,50.61225,1.799615,1.62537472E12,239.9005,27000000001038
18359999,38.421566,57.707565,96.33506,38.41449,57.70767,96.37383,1.62557723E12,239.92218,27000000001045
2874784,38.390015,57.775116,96.23557,38.41449,57.70767,96.37383,1.62557723E12,239.92218,27000000001045
2739115,84.08642,67.7655,45.240063,83.932915,67.84029,45.467216,1.6262238E12,239.94759,27000000000706
2739397,83.83548,68.00235,44.909706,83.932915,67.84029,45.467216,1.6262238E12,239.94759,27000000000706
8622720,83.90955,67.87543,44.916958,83.932915,67.84029,45.467216,1.6262238E12,239.94759,27000000000706
17478076,83.94699,67.847046,45.408813,83.932915,67.84029,45.467216,1.6262238E12,239.94759,27000000000706
18151089,14.597111,71.57587,97.97767,14.599192,71.5753,97.96915,1.63089521E12,240.16745,27000000000888
2820364,66.34563,69.62787,93.14618,66.21732,69.93302,93.262985,1.63202413E12,240.23563,27000000000846
2820663,65.93854,69.60498,92.932816,66.21732,69.93302,93.262985,1.63202413E12,240.23563,27000000000846
2820890,66.35145,69.98225,93.557175,66.21732,69.93302,93.262985,1.63202413E12,240.23563,27000000000846
18007673,66.21807,69.91641,93.23853,66.21732,69.93302,93.262985,1.63202413E12,240.23563,27000000000846
58789081,66.16442,70.04832,93.252495,66.21732,69.93302,93.262985,1.63202413E12,240.23563,27000000000846
2839581,1.0328008,53.1227,58.3034,1.2042701,53.485626,58.03809,1.63395391E12,240.31659,27000000000861
2838436,1.2047901,53.61338,58.039547,1.2042701,53.485626,58.03809,1.63395391E12,240.31659,27000000000861
2839793,1.2076725,53.427002,57.994553,1.2042701,53.485626,58.03809,1.63395391E12,240.31659,27000000000861
18073060,1.19725,53.52676,58.0488,1.2042701,53.485626,58.03809,1.63395391E12,240.31659,27000000000861
17964093,84.60822,67.55002,47.2551,84.61342,67.56793,47.249783,1.63471648E12,240.3554,27000000000929
17873831,77.090965,73.41069,50.852634,77.09221,73.401085,50.84624,1.63492161E12,240.36777,27000000000792
2808046,77.11901,73.411476,50.856342,77.09221,73.401085,50.84624,1.63492161E12,240.36777,27000000000792
2807865,77.02295,73.49064,51.034164,77.09221,73.401085,50.84624,1.63492161E12,240.36777,27000000000792
18329099,18.041588,20.277828,33.734074,18.043348,20.297775,33.748474,1.63695821E12,240.47473,27000000001006
2868608,17.979366,20.218874,33.589,18.043348,20.297775,33.748474,1.63695821E12,240.47473,27000000001006
18156688,48.8756,31.301046,55.863686,48.800304,31.307055,55.89425,1.64055456E12,240.65143,27000000000904
58834680,49.007675,31.300898,55.79695,48.800304,31.307055,55.89425,1.64055456E12,240.65143,27000000000904
2849683,48.933796,31.158894,55.932755,48.800304,31.307055,55.89425,1.64055456E12,240.65143,27000000000904
2850127,48.96303,31.325443,55.835693,48.800304,31.307055,55.89425,1.64055456E12,240.65143,27000000000904
18421453,64.8688,69.09572,6.3169956,64.87363,69.091774,6.3136864,1.64249416E12,240.73537,27000000001036
