#OK
#SQL= SELECT  
#	        SH.GalaxyID,
#		FOF.Group_M_Crit200 as M,                                                          
#	                     FOF.Group_R_Crit200 as R,
#	                      FOF.GroupID as grpid,                                                              
#	                      FOF.NumOfSubhalos as Num,           
#	        SH.CentreOfPotential_x as sh_x,         
#		SH.CentreOfPotential_y as sh_y,         
#		SH.CentreOfPotential_z as sh_z,         
#		FOF.GroupCentreOfPotential_x as fof_x,         
#		FOF.GroupCentreOfPotential_y as fof_y,         
#		FOF.GroupCentreOfPotential_z as fof_z,
#		SH.MassType_Star as mstar, 
#		FOF.GroupMass as fof_mass,
#		square(SH.CentreOfPotential_x-FOF.GroupCentreOfPotential_x) 
#			+ square(SH.CentreOfPotential_y-FOF.GroupCentreOfPotential_y)
#			+ square(SH.CentreOfPotential_z-FOF.GroupCentreOfPotential_z) as dist
#	FROM  
#		RefL0100N1504_Subhalo as SH,              
#		RefL0100N1504_FOF as FOF           
#	WHERE  
#		SH.MassType_Star > 1.0e9     
#		and SH.SnapNum = 27              
#		and FOF.SnapNum = SH.SnapNum             
#		and FOF.GroupID = SH.GroupID
#	ORDER BY 
#	          FOF.GroupID
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 194 millisec
#COLUMN 1 name=GalaxyID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=M JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=R JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=grpid JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=Num JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 6 name=sh_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=sh_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=sh_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=fof_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=fof_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=fof_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=mstar JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=fof_mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=dist JDBC_TYPE=8 JDBC_TYPENAME=float
GalaxyID,M,R,grpid,Num,sh_x,sh_y,sh_z,fof_x,fof_y,fof_z,mstar,fof_mass,dist
8974623,1.32301272E12,223.98848,27000000001280,48,24.528055,69.552315,13.907274,24.528055,69.552315,13.907274,2.1295657E10,1.42929048E12,0.0
2943712,1.32301272E12,223.98848,27000000001280,48,24.448221,69.61509,14.007115,24.528055,69.552315,13.907274,1.85405824E9,1.42929048E12,0.02028237158901902
9132633,9.477102E11,200.4161,27000000001281,82,41.77963,39.024754,83.3772,41.77963,39.024754,83.3772,1.77524449E10,1.27003682E12,0.0
9073345,1.09673323E12,210.41446,27000000001282,54,21.996653,75.42303,23.784023,21.996653,75.42303,23.784023,1.85801073E10,1.26955317E12,0.0
2959214,1.09673323E12,210.41446,27000000001282,54,22.072193,75.23508,23.779938,21.996653,75.42303,23.784023,3.21709952E9,1.26955317E12,0.041048318194953026
8968984,1.20038805E12,216.84645,27000000001283,49,69.19591,3.6858168,5.9892697,69.19591,3.6858168,5.9892697,2.04099379E10,1.39296283E12,0.0
8953149,1.23265024E12,218.76964,27000000001284,56,17.504883,88.13675,46.551167,17.504883,88.13675,46.551167,2.60324495E10,1.36791536E12,0.0
8882043,9.4141756E11,199.97574,27000000001285,70,94.70144,80.29452,42.436638,94.70144,80.29452,42.436638,1.28644168E10,1.24321949E12,0.0
8946831,1.16083104E12,214.43439,27000000001286,52,16.338005,8.924517,16.284084,16.338005,8.924517,16.284084,2.40272671E10,1.28236742E12,0.0
9057798,1.19499325E12,216.52681,27000000001287,53,35.81487,90.90249,92.59149,35.81487,90.90249,92.59149,2.20398879E10,1.31326201E12,0.0
8892341,1.24264238E12,219.36282,27000000001288,32,45.055,17.04607,6.575864,45.055,17.04607,6.575864,2.4536574E10,1.50678693E12,0.0
9121173,1.19959008E12,216.79666,27000000001289,44,54.04124,39.155697,38.08865,54.04124,39.155697,38.08865,3.35971287E10,1.31642687E12,0.0
9210468,4.14287528E11,152.1116,27000000001290,80,99.61483,22.926731,46.646805,99.61483,22.926731,46.646805,7.5620521E9,1.29834444E12,0.0
2982006,4.14287528E11,152.1116,27000000001290,80,99.24482,23.552526,46.29259,99.61483,22.926731,46.646805,4.29092813E9,1.29834444E12,0.653994872020121
2982246,4.14287528E11,152.1116,27000000001290,80,99.39166,23.129742,46.437607,99.61483,22.926731,46.646805,1.57472742E9,1.29834444E12,0.13478078658226877
2982551,4.14287528E11,152.1116,27000000001290,80,99.11798,23.445,46.137753,99.61483,22.926731,46.646805,1.49548621E9,1.29834444E12,0.7745955352147575
2986439,1.00848501E12,204.61127,27000000001291,54,99.209785,14.355515,92.82802,99.10017,14.244542,92.81968,4.11428301E9,1.29872888E12,0.024400768271334528
9227010,1.00848501E12,204.61127,27000000001291,54,99.10017,14.244542,92.81968,99.10017,14.244542,92.81968,6.6907116E9,1.29872888E12,0.0
9227800,1.00848501E12,204.61127,27000000001291,54,99.10026,14.264064,92.86031,99.10017,14.244542,92.81968,3.61432832E9,1.29872888E12,0.002032240245171124
9044113,1.08421461E12,209.61168,27000000001292,58,26.292694,11.76344,14.748541,26.292694,11.76344,14.748541,2.07643218E10,1.22466429E12,0.0
9045111,1.08421461E12,209.61168,27000000001292,58,26.242384,11.713352,14.933987,26.292694,11.76344,14.748541,5.4149504E9,1.22466429E12,0.039430049649126886
8546955,1.05157938E12,207.49037,27000000001293,65,88.47296,46.874374,7.5448785,88.47296,46.874374,7.5448785,3.20719954E10,1.2598368E12,0.0
8628414,8.9191724E11,196.41116,27000000001294,58,42.85741,88.44732,93.64623,42.85741,88.44732,93.64623,1.74753649E10,1.30647091E12,0.0
8631651,8.9191724E11,196.41116,27000000001294,58,43.283394,88.681465,93.84116,42.85741,88.44732,93.64623,1.03849702E9,1.30647091E12,0.274284392959089
9324829,6.0972656E11,173.01878,27000000001295,66,53.59157,37.43841,39.657265,52.983765,37.50004,39.925797,4.10660096E9,1.29794703E12,0.4453366876987275
10274266,6.0972656E11,173.01878,27000000001295,66,52.983765,37.50004,39.925797,52.983765,37.50004,39.925797,1.37941586E10,1.29794703E12,0.0
9161416,1.19169981E12,216.33029,27000000001296,46,79.114525,25.053507,55.78627,79.114525,25.053507,55.78627,2.89305129E10,1.27613154E12,0.0
9116297,1.30501509E12,222.96982,27000000001297,47,47.71943,46.362835,84.06398,47.71943,46.362835,84.06398,1.84916152E10,1.4054127E12,0.0
9068673,1.22476521E12,218.30423,27000000001298,55,67.45085,80.48163,78.9281,67.45085,80.48163,78.9281,3.01723423E10,1.33553953E12,0.0
9088199,1.06216522E12,208.1833,27000000001299,59,83.659225,64.13747,61.847332,83.659225,64.13747,61.847332,3.5577823E10,1.28689268E12,0.0
9028069,9.13002E11,197.94086,27000000001300,81,70.37346,94.950424,99.77956,70.37346,94.950424,99.77956,1.02814607E10,1.28797822E12,0.0
8991644,1.15579788E12,214.13623,27000000001301,57,33.200645,42.47471,98.26634,33.200645,42.47471,98.26634,2.51252265E10,1.32373493E12,0.0
8799478,1.19650648E12,216.62032,27000000001302,47,58.800926,33.175922,7.9478765,58.800926,33.175922,7.9478765,1.20968161E10,1.45057776E12,0.0
9091411,1.14662192E12,213.56206,27000000001303,30,0.5190422,7.2879114,42.773773,0.5190422,7.2879114,42.773773,3.035264E10,1.27050108E12,0.0
9092694,8.206878E11,191.03171,27000000001304,49,92.31393,5.4267917,10.235298,92.31393,5.4267917,10.235298,1.55488082E10,1.27221445E12,0.0
2962067,8.206878E11,191.03171,27000000001304,49,92.06158,5.182653,10.400385,92.31393,5.4267917,10.235298,3.50986701E9,1.27221445E12,0.15053779580193805
2963387,4.03348652E11,150.76067,27000000001305,51,78.00438,88.107376,49.437256,78.05602,88.21018,49.12361,1.28753843E9,1.31824786E12,0.11160894564818591
9097018,4.03348652E11,150.76067,27000000001305,51,78.05602,88.21018,49.12361,78.05602,88.21018,49.12361,5.8204513E9,1.31824786E12,0.0
9097592,4.03348652E11,150.76067,27000000001305,51,78.035995,88.14565,48.701645,78.05602,88.21018,49.12361,6.2145408E9,1.31824786E12,0.1826209046994336
9098198,4.03348652E11,150.76067,27000000001305,51,77.84105,88.21323,49.00137,78.05602,88.21018,49.12361,2.08775078E9,1.31824786E12,0.06116595097410027
9103216,1.17416539E12,215.2566,27000000001306,38,46.683968,13.455874,10.139067,46.683968,13.455874,10.139067,2.70023598E10,1.28583388E12,0.0
8253668,1.06957747E12,208.66191,27000000001307,65,8.579875,76.31183,47.767757,8.579875,76.31183,47.767757,2.48299909E10,1.31630039E12,0.0
9112391,1.16015484E12,214.40706,27000000001308,54,73.35986,91.06431,4.2230196,73.35986,91.06431,4.2230196,1.06226964E10,1.3145317E12,0.0
2967809,1.16015484E12,214.40706,27000000001308,54,73.42812,91.218735,4.2914505,73.35986,91.06431,4.2230196,7.3977006E9,1.3145317E12,0.03318980905987701
2968525,1.16015484E12,214.40706,27000000001308,54,73.38891,91.10147,4.322693,73.35986,91.06431,4.2230196,2.70964762E9,1.3145317E12,0.01215945138483221
9166020,1.15057859E12,213.80313,27000000001309,34,44.88919,18.738752,59.951134,44.88919,18.738752,59.951134,2.31612621E10,1.31119173E12,0.0
9167736,1.15057859E12,213.80313,27000000001309,34,44.8731,18.784239,59.88427,44.88919,18.738752,59.951134,2.41828506E9,1.31119173E12,0.006798714224714786
9113324,8.3887155E11,192.4299,27000000001310,43,85.817726,82.60058,53.032364,85.817726,82.60058,53.032364,2.1931307E10,1.2387502E12,0.0
2969232,8.3887155E11,192.4299,27000000001310,43,85.873955,82.58754,53.18128,85.817726,82.60058,53.032364,1.39789504E9,1.2387502E12,0.02550714551762212
30063602,8.3887155E11,192.4299,27000000001310,43,85.83313,82.63309,53.00745,85.817726,82.60058,53.032364,3.05263283E9,1.2387502E12,0.0019147975981468335
2952668,1.08772111E12,209.84709,27000000001311,66,27.853762,80.92397,47.259407,27.851967,80.81947,47.273403,3.9798272E9,1.20985826E12,0.01111932458661613
9032934,1.08772111E12,209.84709,27000000001311,66,27.851967,80.81947,47.273403,27.851967,80.81947,47.273403,1.56854804E10,1.20985826E12,0.0
9212873,1.07799347E12,209.20659,27000000001312,40,37.026794,61.86271,4.9046946,37.026794,61.86271,4.9046946,2.66604155E10,1.22743751E12,0.0
9039181,1.00757982E12,204.55614,27000000001313,46,84.43876,25.617348,53.24588,84.43876,25.617348,53.24588,2.10771087E10,1.27182347E12,0.0
9241835,9.9335943E11,203.58649,27000000001314,55,13.673762,38.61185,3.550962,13.673762,38.61185,3.550962,1.83597302E10,1.37258729E12,0.0
2988163,9.9335943E11,203.58649,27000000001314,55,13.680757,38.73316,3.7277606,13.673762,38.61185,3.550962,1.25744627E9,1.37258729E12,0.04602213687718404
9211157,1.0288053E12,205.98318,27000000001315,49,67.208,3.0003307,69.392105,67.208,3.0003307,69.392105,2.05660795E10,1.25581735E12,0.0
9110373,1.20724049E12,217.26097,27000000001316,40,13.655672,30.188463,60.533936,13.655672,30.188463,60.533936,3.04013865E10,1.28317404E12,0.0
8941629,1.23912022E12,219.15758,27000000001317,67,69.88527,17.716703,68.26473,69.88527,17.716703,68.26473,1.40593664E10,1.40046841E12,0.0
9150431,1.18506652E12,215.91693,27000000001318,53,89.98899,73.82503,16.219086,89.98899,73.82503,16.219086,2.81494036E10,1.39202671E12,0.0
9140633,1.02247006E12,205.55612,27000000001319,45,55.72388,43.991684,85.30263,55.72388,43.991684,85.30263,2.04113981E10,1.2525028E12,0.0
9719374,3.87280175E11,148.72894,27000000001320,75,68.06207,90.48692,36.0987,68.06207,90.48692,36.0987,3.28517325E9,1.28597479E12,0.0
11402532,3.87280175E11,148.72894,27000000001320,75,68.23857,90.656906,35.545197,68.06207,90.48692,36.0987,7.3688842E9,1.28597479E12,0.3664136024308391
11403121,3.87280175E11,148.72894,27000000001320,75,68.24741,90.65277,35.50178,68.06207,90.48692,36.0987,3.42947635E9,1.28597479E12,0.4181702303030761
12340867,3.87280175E11,148.72894,27000000001320,75,68.049675,90.74402,35.789234,68.06207,90.48692,36.0987,5.1898061E9,1.28597479E12,0.16202173633791972
9106483,1.32249053E12,223.96017,27000000001321,54,74.944046,23.393568,62.229076,74.944046,23.393568,62.229076,3.19100662E10,1.44435629E12,0.0
9071732,1.19840847E12,216.73694,27000000001322,46,52.044586,92.52376,25.12416,52.044586,92.52376,25.12416,2.7203842E10,1.2582891E12,0.0
2958981,1.19840847E12,216.73694,27000000001322,46,52.11968,92.55563,25.23506,52.044586,92.52376,25.12416,1.32357901E9,1.2582891E12,0.018953492301079677
8741356,6.3648557E11,175.51483,27000000001323,48,66.730286,82.450005,88.84824,66.730286,82.450005,88.84824,1.64311931E10,1.18642324E12,0.0
8742970,6.3648557E11,175.51483,27000000001323,48,66.97161,82.34861,89.0291,66.730286,82.450005,88.84824,8.8742175E9,1.18642324E12,0.1012272717198357
2958110,6.2136648E11,174.11464,27000000001324,52,91.287506,74.88078,47.91042,91.38949,74.678406,47.702778,1.07058493E10,1.24725638E12,0.0944719662074931
9070702,6.2136648E11,174.11464,27000000001324,52,91.38949,74.678406,47.702778,91.38949,74.678406,47.702778,1.58509855E10,1.24725638E12,0.0
8768408,1.254933E12,220.08134,27000000001325,35,83.188095,21.351568,52.468597,83.188095,21.351568,52.468597,2.72599163E10,1.36842222E12,0.0
9086643,1.09723707E12,210.44702,27000000001326,46,18.003872,79.094,40.768425,18.003872,79.094,40.768425,2.57491948E10,1.34739329E12,0.0
9098658,1.10487418E12,210.93434,27000000001327,51,61.327778,70.91004,3.0986388,61.327778,70.91004,3.0986388,2.08369725E10,1.36090354E12,0.0
9299366,1.0244408E12,205.6854,27000000001328,69,0.024033567,13.924612,49.52327,0.024033567,13.924612,49.52327,1.69136681E10,1.23805906E12,0.0
2998847,1.0244408E12,205.6854,27000000001328,69,0.16361272,13.974913,49.585587,0.024033567,13.924612,49.52327,4.9847941E9,1.23805906E12,0.02589588798278819
9164674,1.04924486E12,207.33981,27000000001329,42,38.18517,12.668384,36.83189,38.18517,12.668384,36.83189,2.47214039E10,1.20913671E12,0.0
9012765,7.8181787E11,187.96515,27000000001330,47,53.39213,39.970715,96.040276,53.39213,39.970715,96.040276,1.32341914E10,1.23452981E12,0.0
9013957,7.8181787E11,187.96515,27000000001330,47,53.386578,39.995384,96.05544,53.39213,39.970715,96.040276,1.25624013E9,1.23452981E12,8.694856805959716E-4
2949880,7.8181787E11,187.96515,27000000001330,47,53.071167,40.02049,96.234665,53.39213,39.970715,96.040276,4.7028823E9,1.23452981E12,0.14328309609845746
9046861,1.12348981E12,212.1245,27000000001331,40,80.532104,5.7199035,38.39515,80.532104,5.7199035,38.39515,3.30126438E10,1.18710115E12,0.0
9081992,1.21008449E12,217.44064,27000000001332,35,43.408,6.355363,19.318281,43.408,6.355363,19.318281,2.74675302E10,1.22954737E12,0.0
9083329,1.21008449E12,217.44064,27000000001332,35,43.403454,6.37508,19.38222,43.408,6.355363,19.318281,7.5508029E9,1.22954737E12,0.0044975307764616446
9114531,1.26814113E12,220.85623,27000000001333,52,20.995176,16.377779,1.9667754,20.995176,16.377779,1.9667754,1.74685737E10,1.40218493E12,0.0
9194557,6.9990128E11,181.15637,27000000001334,32,99.32356,78.53693,41.7102,99.32356,78.53693,41.7102,1.85775432E10,1.1904254E12,0.0
2979099,6.9990128E11,181.15637,27000000001334,32,99.45135,78.41964,41.99445,99.32356,78.53693,41.7102,1.08102472E10,1.1904254E12,0.11088222841499373
2963012,1.06495318E12,208.3663,27000000001335,47,45.139977,88.61841,94.48013,45.364796,88.51674,94.41429,1.02044992E9,1.24425549E12,0.06521544024872128
9095346,1.06495318E12,208.3663,27000000001335,47,45.364796,88.51674,94.41429,45.364796,88.51674,94.41429,2.36818452E10,1.24425549E12,0.0
9139293,8.9992128E11,197.00089,27000000001336,57,13.528227,16.618773,56.996513,13.528227,16.618773,56.996513,2.01740677E10,1.24507822E12,0.0
2971709,8.9992128E11,197.00089,27000000001336,57,13.421432,16.774166,56.866684,13.528227,16.618773,56.996513,1.76719706E9,1.24507822E12,0.05240808436519728
2970035,6.4534027E11,176.32748,27000000001337,61,30.851316,27.803247,93.53685,30.835793,27.548162,93.68617,2.77052467E9,1.30302987E12,0.08760655658625183
9124106,6.4534027E11,176.32748,27000000001337,61,30.85205,27.545357,93.69505,30.835793,27.548162,93.68617,2.43947085E9,1.30302987E12,3.5106769428239204E-4
9124717,6.4534027E11,176.32748,27000000001337,61,30.835793,27.548162,93.68617,30.835793,27.548162,93.68617,6.3557504E9,1.30302987E12,0.0
9168151,8.4118399E11,192.61827,27000000001338,47,47.603977,98.870964,10.309422,47.603977,98.870964,10.309422,1.65920348E10,1.21437264E12,0.0
9169309,8.4118399E11,192.61827,27000000001338,47,47.928596,98.896034,10.128217,47.603977,98.870964,10.309422,2.25708979E9,1.21437264E12,0.13884137800869212
2975131,8.4118399E11,192.61827,27000000001338,47,47.571053,98.94162,10.322474,47.603977,98.870964,10.309422,1.22632794E9,1.21437264E12,0.0062466323615808506
9176118,1.17692367E12,215.4249,27000000001339,50,11.952077,35.276863,72.43687,11.952077,35.276863,72.43687,3.02088356E10,1.29400268E12,0.0
9051081,1.15649387E12,214.18004,27000000001340,38,94.255165,6.3232656,56.157623,94.255165,6.3232656,56.157623,2.59166044E10,1.27102327E12,0.0
9076699,1.10142515E12,210.72598,27000000001341,69,57.192165,57.69926,86.50907,57.192165,57.69926,86.50907,9.8639473E9,1.24063213E12,0.0
9077599,1.10142515E12,210.72598,27000000001341,69,57.10077,57.687065,86.486595,57.192165,57.69926,86.50907,5.3595592E9,1.24063213E12,0.009007201209897175
9192917,9.8847228E11,203.26266,27000000001342,44,45.340343,40.90867,82.639,45.340343,40.90867,82.639,2.89235374E10,1.30886454E12,0.0
2978697,9.8847228E11,203.26266,27000000001342,44,45.626507,41.26263,82.62891,45.340343,40.90867,82.639,2.10319936E9,1.30886454E12,0.20728039224923123
8754568,1.10530973E12,210.96964,27000000001343,48,15.081355,12.368413,59.28388,15.081355,12.368413,59.28388,3.22620293E10,1.25907042E12,0.0
9216031,1.04476836E12,207.04172,27000000001344,38,86.13226,49.60259,12.600588,86.13226,49.60259,12.600588,3.33415649E10,1.19518672E12,0.0
9125262,1.27736414E12,221.3953,27000000001345,37,66.30786,13.155356,15.892886,66.30786,13.155356,15.892886,1.73588849E10,1.39603975E12,0.0
2435621,6.9788539E11,180.98874,27000000001346,62,89.45041,88.260315,32.635815,89.11771,88.293564,32.500927,1.06953338E9,1.20968905E12,0.12999122426845133
8464171,6.9788539E11,180.98874,27000000001346,62,89.11771,88.293564,32.500927,89.11771,88.293564,32.500927,1.06918523E10,1.20968905E12,0.0
9119232,1.09351921E12,210.21925,27000000001347,32,12.140859,60.273155,98.33479,12.140859,60.273155,98.33479,2.87053844E10,1.1703934E12,0.0
9231886,5.507321E11,167.25108,27000000001348,57,51.875248,11.351925,11.256768,51.974953,11.295161,11.540901,1.64660552E10,1.22651502E12,0.09389468502376985
9232695,5.507321E11,167.25108,27000000001348,57,51.974953,11.295161,11.540901,51.974953,11.295161,11.540901,7.3486858E9,1.22651502E12,0.0
9094127,1.01640149E12,205.15126,27000000001349,39,48.45395,1.499275,2.4655228,48.45395,1.499275,2.4655228,1.93665475E10,1.2277644E12,0.0
2962583,1.01640149E12,205.15126,27000000001349,39,48.682938,1.4906883,2.5207107,48.45395,1.499275,2.4655228,2.61738803E9,1.2277644E12,0.055555239927912226
9144377,8.7434966E11,195.116,27000000001350,52,58.371605,38.55097,94.18938,58.371605,38.55097,94.18938,1.62712801E10,1.26665215E12,0.0
9145676,8.7434966E11,195.116,27000000001350,52,58.280178,38.47259,94.44433,58.371605,38.55097,94.18938,7.4261345E9,1.26665215E12,0.07950204251392279
9129643,1.05112207E12,207.4643,27000000001351,30,64.1664,3.5087833,89.07267,64.1664,3.5087833,89.07267,3.09366661E10,1.1996066E12,0.0
8487359,1.03289815E12,206.25337,27000000001352,55,71.672104,87.82743,3.6739588,71.672104,87.82743,3.6739588,2.38400696E10,1.22465354E12,0.0
9199078,9.4638159E11,200.33194,27000000001353,60,31.303558,71.122734,60.704357,31.303558,71.122734,60.704357,1.52270141E10,1.19965404E12,0.0
9200769,7.680886E11,186.86151,27000000001354,65,72.75745,70.18691,61.982754,72.75745,70.18691,61.982754,1.28618476E10,1.23932154E12,0.0
9137545,7.6771027E11,186.83548,27000000001355,44,7.8826423,62.62565,45.86598,7.8826423,62.62565,45.86598,1.16576584E10,1.24443938E12,0.0
9138810,7.6771027E11,186.83548,27000000001355,44,7.995047,62.47073,46.099583,7.8826423,62.62565,45.86598,3.01992397E9,1.24443938E12,0.09120566907313332
9239918,1.0695508E12,208.66702,27000000001356,53,50.617683,40.46903,51.784023,50.617683,40.46903,51.784023,1.90279557E10,1.21698163E12,0.0
59133722,1.0695508E12,208.66702,27000000001356,53,50.644352,40.46259,51.937576,50.617683,40.46903,51.784023,1.27733645E9,1.21698163E12,0.02433120147907175
9074810,6.1317926E11,173.34767,27000000001357,39,63.457993,44.148453,0.013992267,63.457993,44.148453,0.013992267,2.66292265E10,1.18937734E12,0.0
9177951,1.23285799E12,218.7863,27000000001358,58,81.95388,27.18475,95.33077,81.95388,27.18475,95.33077,1.44175135E10,1.31211605E12,0.0
9179058,1.23285799E12,218.7863,27000000001358,58,81.9439,27.277662,95.37131,81.95388,27.18475,95.33077,5.485931E9,1.31211605E12,0.01037543441998423
9108473,5.9464135E11,171.58443,27000000001359,61,32.766163,99.71341,95.290115,32.766163,99.71341,95.290115,5.5674732E9,1.2431225E12,0.0
2965595,5.9464135E11,171.58443,27000000001359,61,32.772465,0.008428253,95.30509,32.766163,99.71341,95.290115,1.86468864E10,1.2431225E12,9941.083090007654
2966845,5.9464135E11,171.58443,27000000001359,61,32.69829,99.66401,95.67504,32.766163,99.71341,95.290115,1.77455206E9,1.2431225E12,0.15521478198934346
2970602,1.18630567E12,215.99371,27000000001360,55,18.46308,35.925793,73.76395,18.399122,35.962574,73.623985,2.69591475E9,1.3098485E12,0.025032539560925215
9128306,1.18630567E12,215.99371,27000000001360,55,18.399122,35.962574,73.623985,18.399122,35.962574,73.623985,1.01286851E10,1.3098485E12,0.0
8650719,9.6511086E11,201.63951,27000000001361,58,9.839556,32.330093,56.51138,9.839556,32.330093,56.51138,2.59692503E10,1.17544203E12,0.0
8803866,9.9507575E11,203.70097,27000000001362,58,47.375126,84.230774,32.479515,47.375126,84.230774,32.479515,2.60617359E10,1.19337137E12,0.0
9142108,9.8012588E11,202.67519,27000000001363,52,94.9682,98.32254,21.038576,94.9682,98.32254,21.038576,1.45918167E10,1.22882635E12,0.0
2972348,9.8012588E11,202.67519,27000000001363,52,94.80112,98.40491,21.041935,94.9682,98.32254,21.038576,8.0949985E9,1.22882635E12,0.03471257142155082
9225418,1.0299527E12,206.0559,27000000001364,64,79.20807,10.216376,97.87392,79.20807,10.216376,97.87392,1.28858921E10,1.2365942E12,0.0
9143371,6.4435834E11,176.23721,27000000001365,79,64.955055,69.567986,95.81583,64.955055,69.567986,95.81583,9.4122578E9,1.13896876E12,0.0
2973232,6.4435834E11,176.23721,27000000001365,79,64.68018,69.3284,95.58983,64.955055,69.567986,95.81583,2.7794089E9,1.13896876E12,0.18403097504051402
2978458,1.07047132E12,208.72194,27000000001366,21,2.7639666,9.00208,52.857025,2.5337577,8.89783,53.019226,1.21721472E9,1.2499583E12,0.09017331946620288
9191104,1.07047132E12,208.72194,27000000001366,21,2.5337577,8.89783,53.019226,2.5337577,8.89783,53.019226,2.59747738E10,1.2499583E12,0.0
9170940,1.26225849E12,220.50485,27000000001367,33,81.40099,3.2379403,44.88269,81.40099,3.2379403,44.88269,4.2831868E10,1.27201811E12,0.0
9155184,1.04862804E12,207.29445,27000000001368,42,91.675,93.321526,39.939987,91.675,93.321526,39.939987,2.66915185E10,1.17406394E12,0.0
9306539,9.8952223E11,203.32509,27000000001369,41,70.26899,5.236928,17.29075,70.26899,5.236928,17.29075,1.70224701E10,1.24517981E12,0.0
59151468,9.8952223E11,203.32509,27000000001369,41,70.183754,5.18037,17.30296,70.26899,5.236928,17.29075,1.80350566E9,1.24517981E12,0.010612987271315433
9158108,1.27093545E12,221.01683,27000000001370,32,74.18813,73.18757,39.9625,74.18813,73.18757,39.9625,3.046477E10,1.36663767E12,0.0
9329032,5.971968E11,171.82425,27000000001371,65,7.35901,39.225723,53.317654,7.35901,39.225723,53.317654,1.32593848E10,1.33079669E12,0.0
9329894,5.971968E11,171.82425,27000000001371,65,7.372604,39.21677,53.32357,7.35901,39.225723,53.317654,1.18909171E9,1.33079669E12,2.9995196746313013E-4
9330359,5.971968E11,171.82425,27000000001371,65,7.422342,39.26609,53.00741,7.35901,39.225723,53.317654,4.9759181E9,1.33079669E12,0.10189267586974893
9330873,5.971968E11,171.82425,27000000001371,65,7.5789595,39.529617,53.22051,7.35901,39.225723,53.317654,5.5669985E9,1.33079669E12,0.15016642660543766
9135991,1.20263082E12,216.99112,27000000001372,50,60.919582,81.78466,58.547783,60.919582,81.78466,58.547783,2.0660863E10,1.31262946E12,0.0
9300892,1.01221138E12,204.87119,27000000001373,58,75.93672,92.04979,91.440765,75.93672,92.04979,91.440765,1.58204744E10,1.20512289E12,0.0
9293659,1.01608246E12,205.1237,27000000001374,55,39.943253,85.33664,40.68065,39.943253,85.33664,40.68065,2.48137052E10,1.16888253E12,0.0
2997887,1.01608246E12,205.1237,27000000001374,55,39.778374,85.41182,40.809765,39.943253,85.33664,40.68065,1.24695117E9,1.16888253E12,0.049508030599099584
2924884,9.6406713E11,201.56299,27000000001375,70,92.16187,67.08163,54.261402,92.223045,66.9499,54.108246,1.30500365E9,1.1539744E12,0.04455148185661528
8883149,9.6406713E11,201.56299,27000000001375,70,92.223045,66.9499,54.108246,92.223045,66.9499,54.108246,1.88218163E10,1.1539744E12,0.0
8393666,1.15113866E12,213.84723,27000000001376,29,76.29394,94.29223,6.6765056,76.29394,94.29223,6.6765056,1.92280904E10,1.27832372E12,0.0
9230668,6.9413129E11,180.66502,27000000001377,76,3.2225463,26.50817,48.60826,3.2225463,26.50817,48.60826,8.9145692E9,1.15622242E12,0.0
9231381,6.9413129E11,180.66502,27000000001377,76,3.128742,26.72856,48.49989,3.2225463,26.50817,48.60826,2.25795942E9,1.15622242E12,0.06911558378578775
9179611,1.05025942E12,207.40073,27000000001378,38,58.32233,83.495224,4.9521365,58.32233,83.495224,4.9521365,2.5515479E10,1.22072963E12,0.0
30100826,1.05025942E12,207.40073,27000000001378,38,58.354168,83.51953,4.958973,58.32233,83.495224,4.9521365,1.74857715E9,1.22072963E12,0.0016512030854300974
9089858,8.5085907E11,193.35114,27000000001379,39,49.411682,63.879303,47.95055,49.411682,63.879303,47.95055,2.08732529E10,1.18053877E12,0.0
9090924,8.5085907E11,193.35114,27000000001379,39,49.479347,64.23266,47.87852,49.411682,63.879303,47.95055,2.35701299E9,1.18053877E12,0.13462680316297337
9186583,9.8735869E11,203.1789,27000000001380,48,92.69216,16.309128,66.83404,92.69216,16.309128,66.83404,1.96105912E10,1.21624553E12,0.0
2977436,9.8735869E11,203.1789,27000000001380,48,92.680336,16.279823,66.922226,92.69216,16.309128,66.83404,1.61222106E9,1.21624553E12,0.008775751455686986
