id,SM,x,Metal,y,z
2346650,3.56642483E9,86.68376,0.015636012,43.26781,83.85031
6075039,9.5595776E9,33.75499,0.019696442,66.59302,9.942312
7183759,3.65585382E9,85.53136,0.015690478,44.689716,24.239393
5000406,1.424624E9,69.144,0.016265992,2.849682,24.581928
67922,3.45267584E9,17.88782,0.015085346,80.052704,53.144356
2372734,3.51606246E9,5.326433,0.016878441,57.159092,38.17015
2803434,1.21242995E9,92.520935,0.0155308265,53.899117,68.55408
2312558,1.62219942E9,61.41474,0.01588532,11.648858,21.48036
5094238,1.56705587E9,53.49034,0.014442478,6.7484856,21.482227
4405726,2.78217114E9,54.614037,0.014811963,4.077208,20.941734
3030140,1.82733222E9,13.218115,0.011947367,23.315958,63.981846
2401143,1.37613658E9,9.428982,0.012168494,95.20709,63.946053
13678421,2.94065664E9,76.67262,0.014387295,8.552204,72.7553
4533063,4.3174876E9,76.62864,0.016042443,89.70791,41.55706
169859,1.2846335E10,69.55901,0.022869267,57.053764,71.63671
7168277,1.11563715E10,84.86312,0.021179374,83.11066,38.28685
3003284,2.31234586E9,40.62887,0.01434961,40.32561,94.027596
44049,1.52884613E10,18.75863,0.019530568,80.15748,53.776997
3552034,1.3452791E9,52.663403,0.014730539,4.464068,19.638193
2607213,5.2248852E9,22.431,0.016601814,60.874332,6.2461567
3486055,1.12244442E9,9.131041,0.011986256,36.580914,53.24548
4711757,1.97045658E9,13.12163,0.016026838,78.34179,53.586685
2420404,6.3226998E9,30.09512,0.017738806,65.29497,9.740766
37879,1.9705598E10,10.593244,0.023047747,81.10505,55.241375
624395,4.00547277E9,54.427837,0.016789734,48.541153,96.845215
2730060,3.19013427E9,88.6711,0.017710207,50.482204,99.584335
7135148,1.112994E10,24.648087,0.020035679,66.237144,9.591024
3010194,1.12475149E9,57.44091,0.013046379,39.273724,99.69392
7155146,4.6785111E9,46.38679,0.017646287,16.782066,8.436763
56192,7.2595256E9,11.353303,0.018801952,80.76001,54.33148
6088343,2.3051991E9,74.859795,0.015702568,5.5105796,75.800545
4575219,3.20448998E9,62.01147,0.016249157,33.375534,19.798115
2802839,2.21094784E9,73.00786,0.014784021,1.0404607,33.626343
3109114,2.78586854E9,69.65082,0.014461188,11.157135,62.50954
7624200,1.62555894E10,43.967915,0.021850644,77.459755,34.797085
2487217,5.9996124E9,88.80485,0.019079862,15.391224,65.23588
175400,4.8546888E9,29.882303,0.017503023,22.58992,94.1551
3556599,1.17150067E9,53.053253,0.013335661,3.843739,19.85735
218341,1.59916762E9,27.897314,0.016476937,78.90719,60.22496
7610098,1.56933786E9,57.25598,0.01363836,41.707294,90.41171
4786384,1.19797542E9,7.9202666,0.010363815,79.16523,53.832764
592765,6.869609E9,78.59572,0.019714626,7.661357,71.722404
2309815,3.07050854E9,90.830696,0.01516506,63.824745,9.254318
3673330,2.77348045E9,52.075302,0.015126617,5.2395873,19.626104
4768757,1.77289216E9,65.61246,0.011219845,22.114813,21.580605
3349277,1.07132794E9,83.578026,0.0117599415,29.24726,85.67836
54997341,1.29641236E10,43.730415,0.02145729,89.71825,75.05818
2669541,1.29424883E9,5.002434,0.014653475,73.66721,47.60748
2369768,3.14926797E9,83.426544,0.016057901,3.0090692,57.971935
4832592,1.26352858E9,72.68051,0.013379899,53.66981,67.4521
7666737,2.9393257E9,66.79446,0.015220527,31.038774,23.675615
630781,2.80524339E9,90.31292,0.0156905,58.012497,11.166123
3126278,1.54493939E9,26.241205,0.013309804,68.61126,29.16693
161708,4.28266445E9,53.5011,0.016078845,45.883587,78.81861
73830,2.63732454E9,18.098228,0.017476778,77.61203,53.82226
4425778,1.40971738E9,18.328207,0.011393385,65.35546,6.0761013
2866135,1.85345997E9,7.2474303,0.017419614,97.33273,52.871586
3286337,1.06888122E9,60.289814,0.0121891005,0.23372652,58.808823
7631936,2.15705088E9,0.22311087,0.017121019,70.7648,35.784184
4608114,4.26784128E9,56.127354,0.015707066,3.5875735,21.691774
6674158,4.09744205E9,81.2,0.014920272,8.948448,68.39884
4604026,1.90892262E9,81.65073,0.016681379,4.2484937,47.21672
1358580,2.90449638E9,85.60085,0.014175982,35.15686,77.74634
630389,8.5364255E9,89.877014,0.019653784,58.156254,11.793079
5350519,1.13979187E10,88.18537,0.018049095,49.77206,4.5435452
3398657,3.27690189E9,9.790824,0.013557182,37.739326,53.690727
2109109,1.334704E9,39.41198,0.012673531,74.77576,42.279068
6059061,2.11206323E9,68.79106,0.01552751,3.0108466,0.18780667
2384011,3.76360832E9,6.174657,0.016722867,60.95367,49.028614
17847823,6.8717742E9,63.681812,0.018760609,76.17387,97.62617
4778395,1.0008327E9,46.672707,0.013321182,73.837425,39.219265
7686589,1.35145459E9,14.2924595,0.013170219,98.852264,59.814396
65349,4.537515E9,12.608845,0.015822638,80.57479,54.59389
2900197,9.034626E9,98.43337,0.020068105,71.76656,49.96765
4531062,9.5709665E9,76.7794,0.022874426,90.77968,41.52718
4480429,1.63494001E10,78.63811,0.022906587,77.67574,42.621582
3474393,4.5038684E9,7.12868,0.014650341,34.459625,55.69166
4483493,8.7272325E9,78.04483,0.016786259,77.81059,43.15187
3163773,1.97952538E9,54.85066,0.015826257,39.96036,96.37659
4923466,1.39350464E9,69.595924,0.013049577,28.725924,62.239876
1340128,5.6912671E9,79.12295,0.019261107,42.898155,55.254215
4902867,1.63532083E9,25.260963,0.014777425,97.646904,36.87395
4123952,1.66086835E9,96.39362,0.01542209,59.6109,20.61006
74424,2.12301414E9,11.454416,0.0114157405,82.96937,55.70508
2652159,1.91196518E9,2.8647459,0.016138418,72.50721,47.960182
3472087,5.974142E9,9.857998,0.017701037,36.10114,54.631012
5965411,5.3519524E9,11.752161,0.017761411,77.336334,44.355698
4819420,1.8185815E9,48.14676,0.014979701,90.87924,44.67204
3079474,1.46269619E9,86.60408,0.012017046,3.416202,29.626394
2328363,4.4262523E9,50.873363,0.01802982,44.84588,78.73905
2938296,7.9307766E9,71.74365,0.017242545,51.98381,78.17249
3192730,2.96619059E9,32.421604,0.013542483,61.677177,62.021786
7191822,3.33222605E9,57.991776,0.014329526,41.520878,38.31722
2521932,3.85088614E9,9.327789,0.01222979,38.332386,54.553295
3100699,3.48667034E9,9.094647,0.011088143,72.02793,82.6214
4538072,2.14295117E9,75.37179,0.011788761,88.37126,40.350735
2517884,2.70698214E9,53.56069,0.012953605,65.95561,44.49573
4669017,1.56261594E9,17.650448,0.014985659,78.595146,45.19921
73483,3.56677888E9,11.254145,0.012807773,81.32587,53.944103
2108095,2.57217715E9,91.66395,0.016882766,62.29148,6.8294744
4339780,1.15714739E9,68.265434,0.013226086,90.64357,36.598328
2415423,1.60901146E9,93.117386,0.011867986,13.950368,41.219402
2765976,4.7088681E9,96.58988,0.018219026,12.471005,93.66094
2927809,1.04335405E9,86.88329,0.011644707,7.2226286,28.195162
1033456,1.45693261E9,62.37275,0.013706897,4.373031,63.625477
4130723,2.32555366E9,38.428123,0.013137419,79.595955,59.34251
2450393,8.8401275E9,56.32671,0.021017889,49.924885,25.324812
1762987,1.36215834E9,29.536846,0.015131738,93.205246,37.89064
2072108,1.45983219E9,52.031475,0.012329352,93.1123,27.89481
1778865,1.32112474E9,65.01107,0.011900139,48.283863,94.84909
2754014,8.7196252E9,76.31702,0.019718131,47.43489,93.97874
2601532,2.34313856E9,1.5284328,0.017282981,45.59726,84.04709
2573848,2.63049933E9,5.4138093,0.016779786,87.061775,41.26138
1357804,6.9506616E9,85.61264,0.019089753,35.02777,77.46419
4884426,1.01903424E9,74.35363,0.012512288,51.96619,61.63032
6636869,1.30574566E9,54.32278,0.010893829,35.64771,33.65728
72437,4.5649085E9,10.640098,0.012692158,81.851776,55.041237
3300713,1.58678438E9,84.219185,0.014601039,64.278946,62.300762
3076472,1.04004832E9,14.600267,0.010518798,90.34297,41.069256
1698368,1.89594483E9,41.733883,0.013050634,80.6744,38.05829
3436884,4.2354332E10,9.08011,0.02341698,35.11871,54.522976
4703202,1.01342029E9,50.82854,0.01466123,3.6576397,20.286896
5344772,1.85501676E10,88.017296,0.021189064,50.980713,4.592182
4798791,1.57393946E9,5.644133,0.012946214,37.723434,60.853096
246800,1.25035397E10,98.494644,0.022280872,73.57438,49.415676
228012,1.85564992E9,51.228367,0.014886499,20.17213,10.286514
2501257,2.69778381E9,65.98073,0.014684466,38.40384,34.07389
4248593,4.3182362E9,34.569973,0.017547606,77.6265,61.78935
1752498,1.7431456E9,85.24971,0.014534546,46.968998,57.34347
4562581,2.86509732E10,61.683857,0.025474131,33.39907,20.101942
2662012,1.0231207E9,6.1970024,0.014167945,76.10597,46.968998
2869771,4.28770099E9,29.449368,0.018600324,77.53554,48.101692
1372477,6.4700063E9,24.054827,0.016666526,42.75557,82.86569
5353774,7.7425976E9,87.95997,0.01803372,49.664436,4.8845563
6632834,4.6224451E9,54.010147,0.014780134,36.724216,34.986954
3435558,1.46499236E10,9.416589,0.023990981,35.218002,53.94601
2574361,7.8025928E9,63.552063,0.017884145,19.037836,98.29781
2873974,1.58337946E9,58.874104,0.013939183,76.063805,32.069996
2408662,4.19758643E9,52.761776,0.014592624,0.113798745,17.161005
7660961,3.60047898E9,6.7984242,0.01669694,52.264927,51.73802
4444312,1.18840742E9,55.845657,0.012706068,48.61587,18.356392
6603719,7.1299999E9,82.61374,0.020654576,12.9068985,58.21917
4737409,1.0534247E9,6.501795,0.010977167,59.03156,48.525253
2868608,3.10918502E9,17.979366,0.016295088,20.218874,33.589
4955584,1.03199443E9,42.947033,0.013314743,76.92049,64.32755
4765276,1.17032346E9,64.53323,0.012786746,51.11518,90.143394
6624887,4.6012329E9,75.25176,0.014889228,27.07535,60.857613
2759295,3.91354701E9,56.55931,0.015951252,40.535755,96.23066
1713086,2.7338729E9,78.667015,0.016024882,91.202545,46.36112
2945128,1.67514509E9,31.0095,0.014002669,85.501076,76.750046
3470021,5.8685829E9,9.041415,0.01504254,33.65464,53.974922
2865053,1.60431411E9,5.1712713,0.014303194,40.497406,51.693577
2770478,1.54182246E9,73.09839,0.009362489,84.95386,8.246439
3063537,1.22667904E9,95.61542,0.013431838,60.053818,83.84473
4932918,1.5072297E9,93.140366,0.012663874,23.17642,44.546337
7211626,2.73533901E9,79.25993,0.015283747,49.258278,57.68153
4710750,1.2130592E9,58.859585,0.014151436,84.06504,24.49769
3434292,2.28817388E10,9.347938,0.018201914,34.74624,54.572765
2605544,1.78490048E9,20.074936,0.015085663,77.02178,45.14255
75134,3.40712986E9,17.648712,0.013201295,80.36995,52.76244
5325834,3.11724928E9,83.44225,0.017491244,45.62291,8.104773
7135777,2.49215258E9,24.227255,0.015662108,66.34052,10.113683
34157,3.12757023E10,17.987251,0.024435278,79.83453,53.62221
1422969,1.7017408E9,2.167458,0.015864976,54.05308,57.571682
3245897,1.05797805E9,55.44366,0.01187017,22.049097,15.412292
2089822,7.3278684E9,21.982466,0.01690093,26.67705,45.308975
7685816,7.0543877E9,13.628496,0.01835439,98.43316,59.30046
2922541,1.07422362E9,53.3194,0.012155738,46.291355,47.19229
4224769,2.49727974E9,51.854153,0.0152816,20.507383,10.358703
655366,1.78049203E9,70.21871,0.015776012,5.957961,93.529785
7145652,1.24093939E9,36.615917,0.014280248,10.660918,7.5608754
3305581,1.62878131E9,22.355255,0.016078003,87.62226,75.38714
4943009,1.16207936E9,78.03908,0.014277878,97.954414,41.499634
585973,4.3075676E9,89.17054,0.017645506,48.458187,79.255356
6683592,3.09582464E9,37.58578,0.019266875,88.33322,43.201656
2474360,4.6967153E9,28.060122,0.01620192,62.7656,7.455573
6681735,3.24476134E9,37.630974,0.015618415,88.68924,43.662365
605510,2.10060006E9,71.52071,0.016206803,78.85021,85.44362
575568,3.39349043E9,52.69654,0.017459348,0.7487888,4.863072
2824843,4.02291405E9,34.5934,0.015933575,34.41267,58.52179
5310993,3.28224128E9,73.57009,0.011165021,28.480782,27.940279
2086384,1.17958118E9,33.56104,0.014944467,96.00122,85.590355
3535998,1.40410378E10,53.441105,0.018460764,4.6754193,20.117407
2359766,3.71863936E9,53.011944,0.014674699,8.956489,8.118119
2314230,3.06097408E9,85.872025,0.018165002,4.975124,35.89396
635915,2.73140275E9,65.99831,0.017089907,5.4011445,23.939905
58640299,1.05185802E10,61.83934,0.019126637,24.822145,98.1308
3202187,1.67487424E9,8.747727,0.014661442,39.2923,53.545105
1053669,1.4677321E9,56.542038,0.015237398,55.836174,44.817898
4124193,1.58816614E9,64.80137,0.01378108,20.272463,21.753601
2830291,3.86761446E9,76.522095,0.014022768,24.634645,69.230736
54975668,1.70896118E10,2.637154,0.016044615,27.71025,62.827354
8524813,1.09568266E10,89.76537,0.019175125,62.09388,55.240913
3544125,8.6708634E9,51.92474,0.017955339,4.8548946,20.170006
1019113,8.2788746E9,15.879006,0.020910064,82.53983,64.680534
1779415,2.62100634E9,94.03669,0.014447787,77.55747,50.187267
3841778,1.8903721E9,44.327362,0.0117394505,76.204185,31.3221
1713353,2.83449062E9,78.77615,0.015457864,90.74838,46.57706
4799970,1.9024503E9,51.443787,0.013593762,5.5520673,22.426186
4864681,1.39100762E9,96.23893,0.01547405,59.455837,20.841984
4690784,1.19357798E9,52.59682,0.013753076,47.923813,96.99779
2340104,1.0399487E10,37.60007,0.019172793,75.08185,30.043905
213585,2.3364524E10,30.775167,0.019843778,10.731906,12.075748
2650548,6.1771648E9,3.5381956,0.020607695,76.62934,51.232872
2931395,1.06293082E9,57.36516,0.012730996,33.495884,11.396043
3087265,1.3814496E9,35.398205,0.013641369,85.09359,83.7491
1342882,6.6982492E9,97.16108,0.020042092,44.62891,59.890102
3043499,2.49685171E9,70.11444,0.014147461,72.67256,29.618706
7625818,4.9802593E9,43.892918,0.018135086,77.66338,35.136208
4200677,4.16466893E9,73.29098,0.016402034,53.98049,39.701294
2586957,1.139696E9,82.69737,0.016737113,30.032436,68.11336
1373239,6.4042609E9,24.20173,0.014271358,42.38303,83.05851
4486107,1.73023027E9,77.85153,0.014727826,78.95216,43.98722
4637909,1.07446989E9,81.0366,0.0120177865,78.08535,44.347805
3067577,1.01257248E9,78.33327,0.014721877,51.87236,60.27018
2948351,1.0092117E10,89.73889,0.018626856,60.596745,11.235202
4421970,1.50183142E9,81.83897,0.018089283,9.753719,69.37596
4358467,1.52890829E9,12.305935,0.013137949,82.03198,54.917225
2743609,4.21889357E9,68.48015,0.01990889,48.6301,53.856583
5348717,1.61114409E10,87.56108,0.015421502,51.15076,4.297189
3054575,1.64058317E9,60.11036,0.012815214,70.3021,35.247
76614,1.61954189E9,19.652754,0.013050241,79.36442,53.511993
222927,1.42401167E10,14.417299,0.020342892,75.6263,26.602509
3552261,1.37895744E9,50.098347,0.009830353,5.8525696,21.561832
973239,1.56405107E9,58.023254,0.013469285,85.090614,24.61639
4565801,1.53079327E10,62.09461,0.023400588,33.674557,20.312494
1349957,9.3222072E9,50.032227,0.017227147,36.552315,97.13287
3484177,1.40970304E9,8.8008375,0.014532658,35.69548,55.3728
14865035,2.35788718E10,91.516785,0.02342523,45.783752,67.0597
4723251,1.24365683E9,53.554363,0.0132318875,2.3466647,4.8201547
2530247,2.53549645E9,88.92432,0.015213741,46.741993,7.5736856
638849,1.06504218E9,78.551796,0.015296463,64.48765,72.95445
58891124,1.1634985E10,81.09861,0.018284049,10.765075,32.266064
4317556,2.39590426E9,17.908703,0.01446845,79.82368,54.95165
4737608,1.55438106E9,29.057613,0.014457174,92.49852,37.781578
3105673,4.5773076E9,32.732506,0.017758552,74.27669,29.464035
5991296,6.7412408E9,36.777645,0.01650866,77.20441,62.201427
7666491,2.19610701E9,67.323135,0.016037997,30.723803,24.477442
4370598,1.58458355E9,77.965515,0.012531981,31.75784,54.703194
4283553,1.3693975E9,51.965107,0.011118983,95.52837,96.21517
4407147,2.23200154E9,34.66825,0.014430405,26.163525,95.02133
2982551,1.48460646E9,99.12094,0.011257802,23.444828,46.135906
1752113,3.67989888E9,85.60691,0.013478861,46.87898,57.189476
3760170,2.85498163E9,8.613507,0.015597397,35.014404,54.688473
69313,2.63186483E9,13.50421,0.01596269,80.802666,55.672176
2806581,1.68435354E9,77.041885,0.013557653,29.147564,26.41168
2926976,3.67038515E9,40.50933,0.015440668,45.92358,97.87098
3183489,1.37110387E9,32.27552,0.012218786,9.298888,59.778156
1368544,1.97001779E9,98.62571,0.015336225,44.652615,0.3902208
6632355,7.0972411E9,54.16135,0.018810792,36.2354,34.554295
6607759,1.01903302E9,82.89658,0.01192493,12.010807,57.25056
2445962,2.39868698E9,31.734074,0.017021209,39.70778,95.639946
580115,1.44858202E9,69.3229,0.014045563,64.41385,96.60486
2567668,2.31048397E9,47.53071,0.012969632,73.47871,7.1951175
4714395,1.12975296E9,54.93281,0.0128426105,38.697918,38.028397
3649119,1.14606669E9,70.36278,0.010292281,49.78653,71.74558
7666152,3.28172442E9,66.04707,0.017486896,30.97403,22.856802
2834122,1.1189193E9,69.938324,0.015497703,94.97348,98.178024
1380204,6.0988088E9,36.682526,0.019087264,92.65693,42.49538
2402019,2.44960358E9,71.182724,0.016492864,32.007168,41.01051
4706923,1.35839526E9,11.604744,0.013684363,78.48484,44.069252
2448459,2.08538483E9,3.987374,0.0143878935,68.02168,40.45596
7678714,7.0585795E9,85.77482,0.016304173,61.213154,39.755524
636105,1.4993312E9,65.58206,0.010707544,4.871889,24.208883
176242,1.01109971E9,29.864275,0.012018359,23.180838,94.25022
3080434,2.59603149E9,80.389626,0.01593887,3.5889735,42.85679
2343510,6.0581217E9,70.33581,0.016772857,38.92658,34.32679
1425777,4.00821914E9,79.50659,0.017602397,94.64514,46.171238
7192054,2.52339584E9,58.063824,0.016478002,41.12963,39.062393
3482791,3.65724902E9,8.757835,0.015423999,36.58069,54.09627
7212362,1.189984E9,78.05174,0.014148155,48.19371,57.76556
4662365,1.7188713E9,66.980515,0.014576693,3.9945724,23.255234
5999196,1.79583949E9,36.01593,0.012607816,78.20623,61.975666
7156260,1.66528422E9,47.982277,0.013697657,16.031063,8.695131
7210517,3.14770253E9,78.13704,0.011650855,48.72288,58.33431
2342211,2.16673459E9,60.475346,0.014281106,49.26467,95.76997
3125004,1.61357606E9,95.76745,0.01402211,6.3376846,22.677473
2666122,1.05909901E9,5.427749,0.015125483,77.17782,45.02465
5371612,5.3393193E9,54.065624,0.017722014,95.452576,20.710238
658819,1.14746278E9,73.2814,0.015677314,8.809629,89.64373
5988782,2.82170491E10,35.253372,0.024256667,78.08039,61.796345
4748550,1.31426611E9,47.79018,0.0143229235,5.256377,20.93675
2514549,1.45885146E9,40.64469,0.011405136,28.150757,46.50343
4090107,1.79008973E9,95.541405,0.012386608,62.459972,54.244205
586928,3.96241101E9,88.58013,0.014525338,48.300045,78.176544
224939,7.9013407E9,13.895129,0.01854447,75.48235,26.334194
7190132,1.74112522E10,58.289597,0.022720184,41.747334,38.55853
2486885,1.31015693E9,88.99316,0.0154073825,15.071884,65.365074
3658135,3.43321318E9,76.598236,0.017065274,63.29356,70.54394
55308,7.9012905E9,17.611906,0.018980628,79.2236,54.009705
5992780,7.9649306E9,35.18787,0.020204261,78.69763,61.027405
4670342,1.52574656E9,88.29543,0.014003318,49.775883,99.37677
2682318,1.71431373E9,5.198172,0.013257654,75.18139,48.416225
3974265,1.7055959E9,53.508354,0.01050477,3.1155596,19.030912
66177,7.3717837E9,17.326632,0.018048318,80.26322,53.60701
62996,4.18423987E9,15.150231,0.01628607,77.01918,51.952087
593833,1.23272384E9,78.826096,0.016596593,7.759481,70.838036
3015595,1.61853466E9,57.650448,0.011815384,83.71271,5.9022865
6687970,7.1029601E9,66.30816,0.018946787,53.58424,83.15762
76236,1.54842842E9,17.385588,0.011437942,78.890854,52.11321
7674602,1.84360742E9,85.07402,0.012674848,48.261883,22.479597
2955264,1.18712051E9,96.62911,0.012729544,15.3132715,44.15079
2883850,1.13930637E9,29.216272,0.011509411,77.7636,19.146318
15362842,3.32046868E10,91.649345,0.022611542,62.33713,7.2556076
138061,2.16673608E10,6.209232,0.02249649,75.87555,47.80706
55734,3.44419251E9,16.77794,0.015376249,79.08,54.69612
2919346,2.43769574E9,4.472573,0.014384429,46.25626,65.351875
2386903,1.28739802E9,24.070751,0.015519991,58.437347,51.580616
1428656,1.54959539E9,86.76304,0.010833652,15.1103325,65.20069
1730539,1.06664627E9,54.0707,0.013050832,24.238049,28.475153
2112127,1.49110876E10,4.247775,0.022788106,79.012115,52.96171
2118336,3.88366899E9,39.527752,0.017629549,20.939312,5.1824555
2737661,1.51526694E9,60.507572,0.014098462,30.506535,32.03434
2650085,5.1926405E9,6.622765,0.014324335,75.00781,47.953926
2818100,5.6443525E9,77.4305,0.015993085,80.69039,43.353947
71204,3.99239322E9,18.641592,0.017165024,80.51709,54.158154
4005557,1.34825933E9,53.352287,0.016176237,97.90409,19.526047
1006555,6.2740572E9,65.26755,0.017639665,81.47967,57.080875
979581,1.90954675E9,92.885414,0.014620957,37.13109,60.6878
4488657,4.22317978E9,76.804405,0.018141896,78.586525,44.18898
1429063,2.17409306E9,87.04808,0.014081252,15.197555,64.58604
2435368,1.50517722E9,89.88195,0.013480778,87.52155,32.808765
16190253,1.83421952E10,30.107365,0.025130576,65.35836,9.95276
1337769,3.0663977E9,74.88547,0.016840152,77.2785,39.798576
5976521,1.67933491E9,75.39162,0.014280004,61.66861,70.8931
4618292,2.25062886E9,94.721825,0.015468675,79.57801,53.634926
2752832,3.95229747E9,55.893227,0.0151437055,80.31147,33.23412
4631639,1.01159014E9,70.98028,0.0142501425,49.431393,69.77164
5372523,4.7679063E9,54.060978,0.015968908,95.543365,20.400595
4236161,2.0345769E9,79.85378,0.013516084,93.612595,46.43875
2622403,4.9674977E9,43.88619,0.014556905,35.04453,8.846484
2913379,3.01995622E9,41.485695,0.015218435,72.710815,23.898802
4487602,3.90664883E9,79.22372,0.014559478,77.98497,42.8001
53219507,2.74454467E10,89.63645,0.025149478,57.851242,11.858703
11158966,1.45262246E9,87.2815,0.0110977795,64.096886,71.32876
54410350,2.96336036E10,2.533496,0.021667523,63.066704,89.47682
1416533,2.3551316E10,68.650246,0.023738604,72.55713,36.413418
4761322,1.11505446E9,78.05596,0.01658138,33.084175,54.015247
2077367,8.8095058E9,78.31107,0.01757367,9.408004,33.741863
2734858,2.82743629E9,95.64723,0.014359914,69.304855,48.94763
4825365,1.11303078E9,83.67625,0.0142251095,40.650173,9.383623
6040034,1.74376305E10,37.148838,0.018784378,44.974102,96.76725
1026378,4.4115466E9,67.35218,0.01393849,90.290344,36.437843
4532419,3.96258074E9,76.1914,0.0151086915,90.292244,40.99014
192844,7.393898E9,96.93254,0.019542301,56.38315,96.272606
2360137,2.39869005E9,52.667305,0.015181731,9.988619,9.145393
7158393,5.2562176E9,21.704756,0.018648893,78.81562,49.462337
1749435,1.42743931E10,69.78317,0.023349283,38.137447,17.381884
3356622,1.31552179E9,83.70897,0.013184792,52.133465,26.16893
2061100,5.952214E9,60.137497,0.01863863,63.31208,82.952415
4577486,4.4339441E9,60.629837,0.018398134,33.097046,20.062683
2978458,1.20807373E9,2.760862,0.015720665,9.00034,52.85961
2780196,2.62012339E9,47.27402,0.016196875,87.54682,31.577818
3267682,1.05793306E9,66.93873,0.013820331,5.3349857,69.57151
7164803,3.43526134E10,85.108665,0.023170657,82.40071,38.853363
58277437,4.8069494E9,0.86937124,0.01900076,59.456467,90.608604
16164661,3.08850831E10,14.686636,0.026178882,78.63656,77.33248
1721938,2.37647002E9,61.09734,0.013011218,97.3985,93.327644
639749,2.65125734E9,78.519684,0.0141397705,64.93591,73.14595
6025658,7.6893051E9,69.53481,0.020414483,81.598526,87.055405
4659909,1.02844557E9,82.284294,0.0131602,62.877026,64.80892
4479791,1.10877112E10,77.91844,0.020898318,76.82858,41.90598
2592186,2.85366835E9,51.580765,0.013881393,59.68284,51.784565
3137258,2.6580009E9,93.28441,0.013733111,12.9041815,55.399414
2998847,4.9613071E9,0.16327952,0.01779012,13.974886,49.585873
2648640,5.0686413E9,2.8225718,0.016352957,73.63641,47.949272
1045682,6.8381937E9,2.4466712,0.0170961,62.965538,88.865616
4519509,2.85424415E10,76.81568,0.024127623,91.00148,41.53762
3368540,1.01268096E9,2.8971286,0.012389881,76.092995,49.44064
2303129,8.6827274E9,44.710796,0.018229995,72.937584,28.277025
4571694,9.5187804E9,61.833874,0.020548195,33.73007,20.565649
7647871,2.30453146E9,74.35603,0.017650591,54.98364,39.36168
4618760,2.0163008E9,77.337494,0.015904712,11.315529,33.093155
3292263,4.8374298E9,5.5653915,0.015378412,74.73284,47.324493
7153700,4.18763162E9,46.42136,0.01530334,15.553836,8.172005
1760771,1.30265938E10,89.15221,0.022259887,73.48686,81.15575
7699387,4.9113042E9,59.737408,0.018077886,46.900608,95.85092
14279046,3.19503995E10,92.26715,0.024703272,66.57444,47.823433
6621771,2.21095772E10,74.986885,0.019175464,26.792208,61.507805
4391852,1.21422054E9,76.5467,0.010726958,94.90318,6.938366
149481,1.10981171E9,72.693184,0.013470934,68.36518,87.701485
242403,1.0371817E9,91.37961,0.014644769,45.74866,69.02387
3038288,2.38967014E9,47.072834,0.0118874535,31.651999,44.362953
610519,2.02187776E9,37.688698,0.016135653,75.26965,44.901325
4379740,1.38413312E9,87.70901,0.015324464,57.409664,30.882824
4530099,9.9407401E9,77.1639,0.0196849,89.3096,42.07716
7673265,2.41721165E9,84.84265,0.018200891,47.36275,22.178658
993236,8.6793277E9,51.074825,0.018835284,92.64091,60.35025
4641116,1.12398566E9,66.82383,0.015120055,69.1242,92.50132
2077865,4.9038126E9,78.870865,0.016394038,9.248032,33.54554
6633993,7.0955638E9,54.04287,0.022084687,35.499283,34.706078
2305562,2.47281638E9,81.40927,0.014928852,56.572414,48.86371
2780929,1.22332027E10,23.497189,0.018610422,40.635433,97.6902
2481122,3.12895539E9,36.123768,0.015810506,90.63732,89.88789
241396,1.36580782E10,90.80846,0.022972416,45.70841,69.84535
4362113,2.40355277E9,54.714714,0.01910613,94.64473,21.683659
181931,5.5187927E9,6.870395,0.016132087,40.429928,83.38684
2994597,2.2247721E9,88.642235,0.011991048,40.421154,65.52354
4774785,1.19976589E9,78.605865,0.013424829,90.54625,47.138287
655555,2.77490509E9,69.33657,0.013136623,6.421546,94.97335
3525686,2.73310044E10,52.831654,0.023810206,4.6959705,19.996756
1406432,1.49158011E10,63.183746,0.016628332,84.7738,90.17973
2310829,3.59485517E9,34.703438,0.017799405,26.235315,95.57772
4732792,1.01611034E9,75.25472,0.012225375,82.012474,41.584003
4757909,1.1458825E9,1.1658458,0.014652548,75.12223,47.405228
4574797,2.56975616E9,58.903313,0.015202357,33.484325,20.10089
1715517,2.86954291E9,63.879166,0.013894489,6.3856215,22.83285
2427789,2.98926643E9,39.136642,0.016306687,37.201447,93.58568
2859803,1.64062323E9,43.72665,0.01324007,40.806293,92.97761
8512993,4.06646912E9,96.33933,0.015088748,77.25664,62.36829
4583145,2.90023219E9,60.70923,0.016023492,33.31925,20.388859
6077054,2.76594227E9,34.757477,0.015449268,65.31937,9.34655
1745626,2.9098048E9,47.8294,0.016447159,37.643703,62.732513
174796,5.8216238E9,29.360588,0.020047054,23.542675,94.31066
2399148,3.45349094E9,69.69901,0.015613981,81.92916,51.53637
4613727,2.1369047E9,2.0916746,0.017979216,75.70752,50.744095
2088116,1.30551258E9,59.76141,0.015031497,34.592266,61.93345
4639639,1.4820407E9,68.58866,0.013082223,65.684044,8.771153
2744130,1.59249651E9,44.518402,0.014607149,63.01873,6.881653
75479,1.73722253E9,18.461235,0.013199621,78.07352,53.954697
5321154,1.38311137E10,85.09961,0.021772852,47.127823,7.663615
217417,7.0255027E9,27.805305,0.01638293,79.08975,60.19206
3538779,1.07584973E10,52.27024,0.019928426,4.462751,19.637604
