id,M,R,grpid,Num,SM
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
3521070,1.10807273E12,79.58298,12000000000242,85,3.1066344E7
3521070,1.10807273E12,79.58298,12000000000242,85,7.4209792E7
3521070,1.10807273E12,79.58298,12000000000242,85,8.6023528E7
3521070,1.10807273E12,79.58298,12000000000242,85,9.55738E7
3521070,1.10807273E12,79.58298,12000000000242,85,9.6916872E7
3521070,1.10807273E12,79.58298,12000000000242,85,9.6916872E7
3521070,1.10807273E12,79.58298,12000000000242,85,9.6916872E7
3521070,1.10807273E12,79.58298,12000000000242,85,9.6916872E7
3521070,1.10807273E12,79.58298,12000000000242,85,9.6916872E7
3521070,1.10807273E12,79.58298,12000000000242,85,9.6916872E7
3521094,1.10807273E12,79.58298,12000000000242,85,1.749247E7
3521094,1.10807273E12,79.58298,12000000000242,85,3.9666932E7
3521094,1.10807273E12,79.58298,12000000000242,85,4.5684852E7
3521094,1.10807273E12,79.58298,12000000000242,85,5.1215968E7
3521094,1.10807273E12,79.58298,12000000000242,85,5.1215968E7
3521094,1.10807273E12,79.58298,12000000000242,85,5.1215968E7
3521094,1.10807273E12,79.58298,12000000000242,85,5.1215968E7
3521094,1.10807273E12,79.58298,12000000000242,85,5.1215968E7
3521094,1.10807273E12,79.58298,12000000000242,85,5.1215968E7
3521094,1.10807273E12,79.58298,12000000000242,85,5.1215968E7
3540478,1.36313858E12,85.272446,12000000000232,107,1.35201526E10
3540478,1.36313858E12,85.272446,12000000000232,107,1.73094461E10
3540478,1.36313858E12,85.272446,12000000000232,107,1.83208141E10
3540478,1.36313858E12,85.272446,12000000000232,107,1.94971279E10
3540478,1.36313858E12,85.272446,12000000000232,107,2.07854408E10
3540478,1.36313858E12,85.272446,12000000000232,107,2.15502725E10
3540478,1.36313858E12,85.272446,12000000000232,107,2.22659871E10
3540478,1.36313858E12,85.272446,12000000000232,107,2.25212006E10
3540478,1.36313858E12,85.272446,12000000000232,107,2.26658611E10
3540478,1.36313858E12,85.272446,12000000000232,107,2.28068106E10
3541404,1.36313858E12,85.272446,12000000000232,107,1.3772623E7
3541404,1.36313858E12,85.272446,12000000000232,107,9.0998768E7
3541404,1.36313858E12,85.272446,12000000000232,107,1.2176608E8
3541404,1.36313858E12,85.272446,12000000000232,107,1.28637824E8
3541404,1.36313858E12,85.272446,12000000000232,107,1.28637824E8
3541404,1.36313858E12,85.272446,12000000000232,107,1.28637824E8
3541404,1.36313858E12,85.272446,12000000000232,107,1.28637824E8
3541404,1.36313858E12,85.272446,12000000000232,107,1.28637824E8
3541404,1.36313858E12,85.272446,12000000000232,107,1.28637824E8
3541404,1.36313858E12,85.272446,12000000000232,107,1.28637824E8
3541560,1.36313858E12,85.272446,12000000000232,107,1.6374894E7
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
3541560,1.36313858E12,85.272446,12000000000232,107,2.4716858E7
